Metric	Value
52WeekChange	0.2617569
SandP52WeekChange	0.22635591
address1	47281 Bayside Parkway
allTimeHigh	339.92
allTimeLow	0.65
ask	55.97
askSize	1
auditRisk	3
averageAnalystRating	2.6 - Hold
averageDailyVolume10Day	8067150
averageDailyVolume3Month	7370360
averageVolume	7370360
averageVolume10days	8067150
beta	1.572
bid	50.69
bidSize	1
boardRisk	5
bookValue	8.365
city	Fremont
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Badrinarayanan  Kothandaraman', 'age': 52, 'title': 'President, CEO & Director', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 757334, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Mandy  Yang CPA', 'age': 49, 'title': 'EVP & CFO', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 576242, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Martin  Fornage', 'age': 61, 'title': 'Co-Founder', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 233256, 'exercisedValue': 0, 'unexercisedValue': 1544307}, {'maxAge': 1, 'name': 'Mr. Raghuveer R. Belur', 'age': 57, 'title': 'SVP, Co-founder & Chief Products Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 164881, 'exercisedValue': 0, 'unexercisedValue': 1187596}, {'maxAge': 1, 'name': 'Mr. Ron  Swenson', 'title': 'Senior VP of Operations & VP of Supply Chain', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Mary  Erginsoy', 'age': 41, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1984, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hans Van Antwerpen', 'title': 'SVP & CTO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zachary  Freedman', 'title': 'Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisan  Hung', 'age': 56, 'title': 'Senior VP, General Counsel & Corporate Secretary', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sabbas A. Daniel', 'age': 62, 'title': 'Senior VP of Quality & Sales', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	4
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	53.51
currentRatio	3.799
customPriceAlertConfidence	HIGH
dateShortInterest	1778803200
dayHigh	57.8899
dayLow	48.46
debtToEquity	55.529
discount_to_intrinsic_value	6.14
displayName	Enphase Energy
earningsCallTimestampEnd	1777408200
earningsCallTimestampStart	1777408200
earningsGrowth	-0.364
earningsQuarterlyGrowth	-0.377
earningsTimestamp	1777406400
earningsTimestampEnd	1785268800
earningsTimestampStart	1785268800
ebitda	179162000
ebitdaMargins	0.12798999
enterpriseToEbitda	40.065
enterpriseToRevenue	5.128
enterpriseValue	7178168832
epsCurrentYear	2.07935
epsForward	2.41967
epsTrailingTwelveMonths	1.01
eps_normalized_growth	0.7483845510174356
esgPopulated	False
exchange	NGM
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	43.585
fiftyDayAverageChange	9.924999
fiftyDayAverageChangePercent	0.22771594
fiftyTwoWeekChangePercent	26.17569
fiftyTwoWeekHigh	73.74
fiftyTwoWeekHighChange	-20.23
fiftyTwoWeekHighChangePercent	-0.2743423
fiftyTwoWeekLow	25.78
fiftyTwoWeekLowChange	27.729998
fiftyTwoWeekLowChangePercent	1.07564
fiftyTwoWeekRange	25.78 - 73.74
financialCurrency	USD
firstTradeDateMilliseconds	1333114200000
floatShares	127799462
forwardEps	2.41967
forwardPE	22.114584
freeCashflow	91614248
fullExchangeName	NasdaqGM
fullTimeEmployees	2872
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1780531200
graham_intrinsic_value	57.01
grossMargins	0.27179
grossProfits	380456000
hasPrePostMarketData	True
heldPercentInsiders	0.03049
heldPercentInstitutions	1.01052
impliedSharesOutstanding	131798220
industry	Solar
industryDisp	Solar
industryKey	solar
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Enphase Energy, Inc., together with its subsidiaries, designs, develops, manufactures, and sells home energy solutions for the solar photovoltaic industry in the United States and internationally. The company offers semiconductor-based microinverter that converts energy at the individual solar module level and combines with its proprietary networking and software technologies to provide energy monitoring and control. It also provides microinverter units and related accessories; IQ Battery and related accessories; IQ PowerPack 1500 and related accessories; IQ Combiner, IQ Gateway, and IQ Energy Router; cloud-based monitoring service; and electric vehicle charging solutions, as well as design, proposal, permitting, installation and solar appointment generation services, and Enphase Care services. The company sells its solutions to solar distributors; and directly to large installers, original equipment manufacturers, strategic partners, and homeowners, as well as through its legacy product upgrade program or online store. Enphase Energy, Inc. was incorporated in 2006 and is headquartered in Fremont, California.
longName	Enphase Energy, Inc.
market	us_market
marketCap	7052522496
marketState	POST
maxAge	86400
messageBoardId	finmb_40485464
mostRecentQuarter	1774915200
netIncomeToCommon	134996992
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	7496682753
numberOfAnalystOpinions	25
open	57.12
operatingCashflow	190996992
