Date	Shares	Amount	BuyFlag
2026-02-02	134.0	23609.46	0
2026-02-09	2520.0	436831.267	0
2026-02-19	35080.0	6573638.1899999995	0
2026-02-20	25641.0	4939919.24	0
2026-02-23	25641.0	4429768.34	0
2026-02-24	52384.0	8598911.22	0
2026-02-25	52384.0	8857370.84	0
2026-02-26	52384.0	9103401.39	0
2026-03-02	2653.0	471580.75	0
2026-03-03	29801.0	5225950.49	0
2026-03-04	25641.0	4605772.75	0
2026-03-05	25641.0	4859046.95	0
2026-03-16	52384.0	10952447.82	0
2026-03-17	10341.0	2195441.85	0
2026-03-18	67384.0	14992614.6	0
2026-03-27	3644.0	737203.33	0
2026-04-01	133.0	27876.8	0
2026-04-06	52384.0	11001900.96	0
2026-04-07	52384.0	11117736.320000002	0
2026-04-08	52384.0	11195498.539999995	0
2026-04-17	10000.0	1979757.1799999997	0
2026-04-20	25641.0	5112050.29	0
2026-04-21	25641.0	5284561.63	0
2026-04-22	25641.0	5362854.22	0
2026-04-28	9991.0	2156573.34	0
2026-05-01	5142.0	1109194.85	0
2026-05-04	2520.0	558381.9299999999	0
2026-05-05	15000.0	3571797.0	0
2026-05-15	3333.0	656434.35	0
2026-05-18	13481.0	2679014.44	0
2026-05-19	52384.0	10694415.510000002	0
2026-05-20	52384.0	10877322.679999998	0
2026-05-21	52384.0	11035223.379999999	0
