Date	Open	High	Low	Close	Volume
2018-01-02	39.11	39.17	38.6	31.1	4766400
2018-01-03	38.52	38.96	37.94	30.44	11008000
2018-01-04	37.88	38.26	37.66	30.28	13629200
2018-01-05	37.85	37.99	37.65	30.42	10318000
2018-01-08	37.93	38.31	37.88	30.67	7225200
2018-01-09	38.39	38.39	37.83	30.45	6527600
2018-01-10	37.72	37.9	37.54	30.2	7042800
2018-01-11	37.62	37.78	37.44	30.18	7550400
2018-01-12	37.53	37.87	37.31	30.14	6386400
2018-01-16	37.61	37.77	37.27	30.19	7471600
2018-01-17	37.74	38.19	37.65	30.46	9304400
2018-01-18	38.01	38.01	37.56	30.24	7951200
2018-01-19	37.77	37.82	37.49	30.11	8988000
2018-01-22	37.62	37.83	37.4	30.08	7438800
2018-01-23	37.5	38.28	37.5	30.62	10592400
2018-01-24	37.98	38.06	37.52	30.25	7874400
2018-01-25	37.71	38.34	37.5	30.7	9845200
2018-01-26	38.72	39.81	38.67	31.62	14587200
2018-01-29	39.3	39.33	38.87	31.22	10057200
2018-01-30	38.88	39.12	38.57	31.1	7823200
2018-01-31	38.81	39.69	38.65	31.77	12930800
2018-02-01	39.65	39.91	38.92	31.35	8848000
2018-02-02	38.87	39.35	38.77	31.27	9291200
2018-02-05	39.01	39.57	38.46	30.94	14612400
2018-02-06	37.96	38.34	36.79	29.99	16941200
2018-02-07	37.4	37.67	36.97	29.7	11514800
2018-02-08	36.92	37.28	36.32	29.14	9683600
2018-02-09	36.49	37.29	36.28	29.7	9090800
2018-02-12	37.06	37.79	36.72	30.08	8123200
2018-02-13	37.44	37.96	37.06	30.29	6312400
2018-02-14	37.52	37.88	37.2	30.1	6436800
2018-02-15	37.56	38.61	37.46	30.97	8742000
2018-02-16	38.67	39.14	38.4	31.29	6546800
2018-02-20	38.9	39.03	38.31	30.84	7792000
2018-02-21	38.45	38.8	37.9	30.43	8582000
2018-02-22	38.13	38.37	37.83	30.54	5802400
2018-02-23	38.12	39.16	38.1	31.33	7286800
2018-02-26	38.94	39.08	38.53	31.23	7758800
2018-02-27	38.68	38.87	37.92	30.63	8176400
2018-02-28	38.08	38.38	37.94	30.73	10905200
2018-03-01	38.17	38.6	37.99	30.95	12315600
2018-03-02	38.3	38.65	37.83	30.87	8696800
2018-03-05	38.17	38.81	38.02	31.31	6870800
2018-03-06	38.65	38.9	38.21	30.95	10504800
2018-03-07	38.19	38.42	38.01	30.91	8304000
2018-03-08	38.39	38.67	38.24	31.17	6678800
2018-03-09	38.59	38.72	38.32	31.27	6500800
2018-03-12	38.67	38.75	38.38	31.18	8162400
2018-03-13	38.81	39.1	38.51	31.24	6522400
2018-03-14	39.03	39.61	39.01	31.91	12254000
2018-03-15	39.5	39.77	39.22	31.94	9372800
2018-03-16	39.6	40.42	39.56	32.52	31720000
2018-03-19	40.26	40.42	39.7	32.3	9596000
2018-03-20	40.03	40.18	39.88	32.4	6401600
2018-03-21	40.1	40.49	39.92	32.33	6814800
2018-03-22	40.08	41.06	39.95	32.7	14222400
2018-03-23	40.49	40.9	39.8	32.21	12314400
2018-03-26	40.01	40.52	39.97	32.6	6942000
2018-03-27	40.44	41.1	40.25	32.84	9727600
2018-03-28	40.79	40.86	40.01	32.77	13328400
2018-03-29	40.88	41.03	40.68	32.99	7818800
2018-04-02	40.99	41.18	40.26	32.79	8113200
2018-04-03	40.59	40.8	40.18	32.72	9571200
2018-04-04	40.42	40.67	40.11	32.78	6724400
2018-04-05	40.57	41.11	40.19	33.12	6187200
2018-04-06	40.88	41.04	40.56	32.87	5771200
2018-04-09	40.58	40.85	40.34	32.74	7316000
2018-04-10	40.23	40.69	40.23	32.68	7605200
2018-04-11	40.33	40.44	40.06	32.52	5022400
2018-04-12	40.26	40.43	39.66	32.13	6236400
2018-04-13	39.92	40.22	39.88	32.36	5483200
2018-04-16	40.25	40.66	40.18	32.74	6602800
2018-04-17	40.56	40.9	40.29	32.96	5316400
2018-04-18	40.98	41.29	40.7	32.89	4332800
2018-04-19	40.67	40.78	40.26	32.83	6535600
2018-04-20	40.68	40.85	40.03	32.47	6915200
2018-04-23	40.29	40.37	40.08	32.54	6576000
2018-04-24	40.5	40.96	39.9	32.75	11652000
2018-04-25	40.39	40.69	39.97	32.38	7904400
2018-04-26	40.21	40.97	40.15	32.96	7402400
2018-04-27	40.68	41.1	40.58	33.11	5682000
2018-04-30	41.07	41.24	40.95	33.1	9057600
2018-05-01	40.92	40.94	40.69	32.96	5028400
2018-05-02	40.87	41.04	40.71	33.01	10694000
2018-05-03	40.71	41.03	40.38	32.93	10460400
2018-05-04	40.8	41.28	40.77	33.14	6462400
2018-05-07	41.07	41.08	40.72	32.99	7877200
2018-05-08	40.65	40.65	39.88	32.3	8817600
2018-05-09	40.03	40.07	39.47	31.97	8864800
2018-05-10	39.94	40.07	39.62	32.36	7849600
2018-05-11	40.18	40.33	39.99	32.46	4292800
2018-05-14	40.26	40.28	39.84	32.35	4741600
2018-05-15	39.81	39.98	39.39	32.08	6076400
2018-05-16	39.65	39.75	39.17	31.74	6155200
2018-05-17	39.38	39.46	39.01	31.59	5956400
2018-05-18	39.12	39.34	38.81	31.6	6256800
2018-05-21	39.26	40.13	39.25	32.36	8385200
2018-05-22	40.17	40.33	39.79	32.2	6550000
2018-05-23	40.02	40.22	39.85	32.37	9017200
2018-05-24	40.03	40.42	39.99	32.56	6408800
2018-05-25	40.3	40.75	40.27	32.8	6498000
2018-05-29	40.41	41.12	40.41	33.07	7674000
2018-05-30	40.84	41.42	40.76	33.38	8811600
2018-05-31	41.19	41.65	41.06	33.49	10660000
2018-06-01	41.42	41.42	40.51	32.94	7797200
2018-06-04	40.63	40.77	40.17	32.77	7173600
2018-06-05	40.35	40.35	39.74	32.39	8493200
2018-06-06	39.83	40.0	38.94	31.75	10116800
2018-06-07	39.05	39.41	38.87	31.8	7104400
2018-06-08	39.17	39.34	39.05	31.89	7227600
2018-06-11	39.26	39.29	38.76	31.6	6426000
2018-06-12	38.85	39.39	38.82	32.01	7450800
2018-06-13	39.41	39.67	39.18	31.95	6272000
2018-06-14	39.29	39.79	39.06	32.3	8846000
2018-06-15	39.65	39.91	39.21	32.44	16682000
2018-06-18	39.9	40.19	39.79	32.62	6415600
2018-06-19	40.16	40.78	40.16	33.15	9922400
2018-06-20	40.88	40.88	40.54	33.08	5251600
2018-06-21	40.66	41.14	40.62	33.22	7038000
2018-06-22	40.91	41.11	40.69	33.41	8840800
2018-06-25	41.24	41.71	41.1	33.84	7033200
2018-06-26	41.58	42.08	41.58	33.91	7905200
2018-06-27	41.83	42.16	41.74	34.18	8846000
2018-06-28	42.06	42.38	41.64	33.92	7838400
2018-06-29	41.66	42.05	41.47	33.97	6784400
2018-07-02	41.91	42.31	41.75	34.37	6444400
2018-07-03	42.25	42.31	41.9	34.28	5366400
2018-07-05	42.17	42.2	41.86	34.27	9321200
2018-07-06	42.22	42.66	42.15	34.63	6277600
2018-07-09	42.53	42.6	41.18	33.62	9356000
2018-07-10	41.08	42.07	40.88	34.05	7404400
2018-07-11	41.92	42.32	41.85	34.25	5583200
2018-07-12	42.12	42.29	41.85	34.26	7370000
2018-07-13	42.17	42.4	41.97	34.47	6308800
2018-07-16	42.38	42.51	42.18	34.47	5545600
2018-07-17	42.42	42.67	42.41	34.61	5195200
2018-07-18	42.52	42.58	42.25	34.45	4843600
2018-07-19	42.5	42.88	42.42	34.62	6447200
2018-07-20	42.47	42.56	42.09	34.56	4944800
2018-07-23	42.59	42.64	42.07	34.33	6605600
2018-07-24	41.96	42.62	41.56	34.61	9324000
2018-07-25	42.26	42.4	41.63	34.11	10608800
2018-07-26	42.1	42.35	41.84	34.2	7826800
2018-07-27	41.97	42.12	41.56	33.96	6894800
2018-07-30	41.68	41.79	41.44	33.8	6059200
2018-07-31	41.76	41.93	41.49	34.07	6672400
2018-08-01	41.77	42.07	41.36	34.14	8429600
2018-08-02	42.13	42.4	41.71	34.46	7048800
2018-08-03	42.33	42.98	42.21	34.8	5184000
2018-08-06	42.67	43.02	42.64	34.77	3531200
2018-08-07	42.74	42.74	42.39	34.7	4073600
2018-08-08	42.53	42.74	42.3	34.59	3776000
2018-08-09	42.54	42.76	42.4	34.74	3419600
2018-08-10	42.87	43.26	42.7	34.76	4484000
2018-08-13	42.79	43.1	42.75	34.83	6452000
2018-08-14	42.87	43.13	42.82	34.96	4366800
2018-08-15	43.08	43.48	43.01	35.13	6485600
2018-08-16	43.14	43.76	42.97	35.54	6614400
2018-08-17	43.76	43.91	43.46	35.62	5126000
2018-08-20	43.79	43.9	43.47	35.44	4678800
2018-08-21	43.62	43.62	43.04	35.1	4931600
2018-08-22	43.23	43.29	42.78	34.92	5132800
2018-08-23	43.01	43.26	42.85	34.9	4972400
2018-08-24	43.04	43.21	42.77	35.12	5074800
2018-08-27	43.33	43.45	42.65	34.87	5547600
2018-08-28	42.83	42.87	42.43	34.68	6960800
2018-08-29	42.5	42.72	42.47	34.9	5860000
2018-08-30	42.59	42.88	42.57	34.97	6477200
2018-08-31	42.73	42.95	42.35	34.82	7193600
2018-09-04	42.56	42.69	42.3	34.8	6797200
2018-09-05	42.5	42.97	42.41	35.13	7756400
