Date	Shares	Amount	BuyFlag
2019-06-14	2090000.0	71060000.0	1
2019-12-09	5947125.0	295748549.39	0
2019-12-10	10002262.0	459013122.62	0
2019-12-16	100000.0	4886752.46	0
2019-12-18	0.0	0.0	0
2019-12-19	0.0	0.0	0
2019-12-23	523098.0	25217404.07	0
2019-12-26	73046.0	3655221.84	0
2019-12-27	8826.0	443241.72	0
2019-12-30	555822.0	27841123.98	0
2019-12-31	173097.0	8675621.639999999	0
2020-01-02	462831.0	23203733.56	0
2020-01-03	2349710.0	120077129.68	0
2020-01-06	12087516.0	639785924.54	0
2020-01-07	14000.0	776790.0	0
2020-01-09	153664.0	8654812.83	0
2020-01-13	2344.0	139468.0	0
2020-01-14	25000.0	1500000.0	0
2020-01-15	330027.0	20257057.26	0
2020-01-16	172317.0	10656406.63	0
2020-01-22	12487.0	798418.78	0
2020-01-27	20000.0	1128200.0	0
2020-02-03	24000.0	1456474.75	0
2020-02-04	242124.0	15410267.66	0
2020-02-05	40773.0	2610709.71	0
2020-02-10	187051.0	11693224.73	0
2020-02-11	347277.0	22688793.78	0
2020-02-12	727959.0	47484765.57	0
2020-02-13	830211.0	54405283.47	0
2020-02-14	175366.0	11449646.14	0
2020-02-18	382696.0	25141914.19	0
2020-02-19	930054.0	62245792.14000001	0
2020-02-20	82488.0	5393065.44	0
2020-02-24	20000.0	1128200.0	0
2020-03-02	24000.0	1427716.6800000002	0
2020-03-09	77222.0	3615556.26	0
2020-03-20	43830.0	2195444.7	0
2020-03-23	101395.0	4798980.36	0
2020-03-24	19301.0	1061258.32	0
2020-03-27	17820.0	1062784.8	0
2020-03-31	10850.0	651175.5	0
2020-04-01	25000.0	1373570.0	0
2020-04-03	3000.0	174000.0	0
2020-04-06	10014150.0	575949000.0	0
2020-04-08	300000.0	18037593.25	0
2020-04-09	261998.0	15536590.670000002	0
2020-04-14	25000.0	1500000.0	0
2020-04-15	500.0	31265.000000000004	0
2020-04-16	17320.0	1089341.05	0
2020-04-17	17820.0	1154557.8000000005	0
2020-04-20	38640.0	2642786.4	0
2020-04-21	4400.0	308132.0	0
2020-04-24	22600.0	1603154.0	0
2020-04-27	20000.0	1449199.9999999998	0
2020-05-01	125000.0	8572680.2	0
2020-05-06	30000.0	2166967.0	0
2020-05-08	12500.0	955500.0	0
2020-05-11	249498.0	19244612.399999995	0
2020-05-12	32474.0	2591984.22	0
2020-05-15	9700.0	776291.0	0
2020-05-18	50000.0	3854658.61	0
2020-05-20	75646.0	6093881.340000001	0
2020-05-26	20000.0	1662800.0	0
2020-05-29	50000.0	4225000.0	0
2020-06-01	225000.0	21127161.31000001	0
2020-06-04	75000.0	7059246.300000001	0
2020-06-09	230813.0	21942149.28	0
2020-06-10	80000.0	7647389.1	0
2020-06-11	26421.0	2597352.51	0
2020-06-15	2000.0	194000.0	0
2020-06-18	50000.0	5017500.0	0
2020-06-22	94273.0	9710334.11	0
2020-06-23	26567.0	2821288.6	0
2020-06-25	7468200.0	773734023.0899999	0
2020-07-01	150000.0	15241722.28	0
2020-07-06	33257.0	3496640.98	0
2020-07-08	75000.0	8194114.24	0
2020-07-09	285764.0	33248251.720000003	0
2020-07-27	30000.0	3092728.41	0
2020-08-03	150000.0	17164189.38	0
2020-08-06	30000.0	3328471.0	0
2020-08-10	218333.0	21582905.4	0
2020-08-20	12475.0	1383727.0000000002	0
2020-08-24	30000.0	3387192.03	0
2020-08-28	24951.0	3011336.19	0
2020-09-01	137475.0	18562288.91	0
2020-09-09	224576.0	28641413.25	0
2020-09-10	54951.0	7213993.81	0
2020-09-21	77352.0	10068934.9	0
2020-09-22	13996.0	1959933.42	0
2020-09-28	50000.0	6973075.970000001	0
2020-10-01	140000.0	19981428.36	0
2020-10-05	2000.0	291460.0	0
2020-10-07	30000.0	4393350.41	0
2020-10-09	230813.0	33284458.47	0
2020-10-12	8000.0	1193840.0	0
2020-10-13	24951.0	3805027.5	0
2020-10-26	30000.0	4016762.16	0
2020-11-02	25000.0	3106961.94	0
2020-11-04	5000.0	674526.0	0
2020-11-05	800.0	112264.0	0
2020-11-09	218333.0	28594226.309999984	0
2020-11-16	75000.0	9825064.7	0
2020-11-19	112475.0	16121445.32	0
2020-11-23	30000.0	4373376.94	0
2020-11-25	144.0	21844.8	0
2020-11-27	19856.0	3012155.2	0
2020-11-30	24951.0	3846606.920000001	0
2020-12-01	28836.0	4292241.49	0
2020-12-03	28639.0	4618867.5	0
2020-12-04	60000.0	9907200.0	0
2020-12-07	95000.0	16166200.0	0
2020-12-10	24000.0	4330560.0	0
2020-12-15	175000.0	30490767.040000003	0
2020-12-21	67686.0	14048279.44	0
2020-12-22	1562.0	332706.0	0
2020-12-28	30000.0	6754860.84	0
2021-01-04	420000.0	85380172.05999999	0
2021-01-05	31452.0	6287198.8100000005	0
2021-01-08	44200.0	9924287.78	0
2021-01-19	15000.0	3295455.4	0
2021-01-21	99500.0	22283432.73	0
2021-01-22	10800.0	2422644.18	0
2021-01-25	3604.0	822729.72	0
2021-02-01	20000.0	4293225.75	0
2021-02-02	12500.0	2731625.0	0
2021-02-05	13100.0	2960293.59	0
2021-02-08	1600.0	361932.0	0
2021-02-09	500.0	112540.0	0
2021-02-10	5896.0	1349295.64	0
2021-02-16	27000.0	6735780.0	0
2021-02-19	5000.0	1209150.0	0
2021-02-22	25000.0	5772125.3100000005	0
2021-03-01	20000.0	4394997.85	0
2021-03-02	7000.0	1585500.0	0
2021-03-05	5000.0	973800.0	0
2021-03-15	34000.0	6743801.500000001	0
2021-03-16	8000.0	1625440.0	0
2021-03-19	5000.0	964400.0	0
2021-03-22	246557.0	47984907.55	0
2021-03-23	11543.0	2259426.8200000003	0
2021-03-30	7000.0	1196020.0	0
2021-04-01	5000.0	943150.0	0
2021-04-13	16995.0	3587015.5	0
2021-04-15	15000.0	3170202.41	0
2021-04-16	5000.0	1069100.0	0
2021-04-22	33027.0	7209030.7	0
2021-04-27	7000.0	1577448.2199999995	0
2021-04-30	5000.0	1050913.0	0
2021-05-11	7000.0	1249500.0	0
2021-05-14	5000.0	937350.0	0
2021-05-17	25000.0	4793250.0	0
2021-05-19	25000.0	4902199.029999999	0
2021-05-25	7000.0	1498407.82	0
2021-05-28	5000.0	1114300.0	0
2021-06-01	9000.0	2004917.96	0
2021-06-02	25000.0	5524048.79	0
2021-06-08	8000.0	1728777.41	0
2021-06-11	5735.0	1315396.5	0
2021-06-16	4995.0	1173325.5	0
2021-06-17	25000.0	5953324.0	0
2021-06-21	51397.0	12154059.4775	0
2021-06-22	4885.0	1191109.55	0
2021-06-25	5000.0	1275000.0	0
2021-06-29	69281.0	17594494.849999998	0
2021-07-02	25000.0	6363350.74	0
2021-07-09	5000.0	1313027.7400000002	0
2021-07-15	1785.0	446250.0	0
2021-07-16	15000.0	3760021.59	0
2021-07-22	29056.0	7602997.89	0
2021-07-23	5000.0	1338181.0	0
2021-07-26	7682.0	2031098.6	0
2021-07-29	128168.0	33700906.720000006	0
2021-07-30	128168.0	32846440.94	0
2021-08-02	25000.0	6237224.28	0
2021-08-03	4500.0	1159093.64	0
2021-08-06	5000.0	1303852.19	0
2021-08-11	20000.0	5015748.130000001	0
2021-08-17	4500.0	1036532.72	0
2021-08-20	5000.0	1185868.95	0
2021-08-25	21042.0	5779180.96	0
2021-08-30	9000.0	2568376.4	0
2021-08-31	5500.0	1547308.39	0
2021-09-02	25000.0	6783898.210000001	0
2021-09-03	5000.0	1364700.0	0
2021-09-09	4150.0	1101202.5	0
2021-09-14	4500.0	1156930.36	0
2021-09-17	5000.0	1331650.0	0
2021-09-21	121920.0	31274000.62	0
2021-09-22	15937.0	4080785.95	0
2021-09-24	2306.0	597760.9400000001	0
2021-09-27	1042.0	264698.64	0
2021-09-28	4500.0	1093781.12	0
2021-10-01	5000.0	1230350.0	0
2021-10-04	25000.0	6021293.120000001	0
2021-10-12	4500.0	1115509.04	0
2021-10-14	10000.0	2747500.0	0
2021-10-15	5000.0	1368131.0	0
2021-10-25	1041.0	293726.61	0
2021-10-26	2500.0	725030.2	0
2021-10-29	5000.0	1408372.1	0
2021-11-09	2500.0	719474.3600000001	0
2021-11-10	20000.0	5828330.92	0
2021-11-12	5000.0	1416250.0	0
2021-11-23	2500.0	573062.15	0
2021-11-26	6042.0	1402317.11	0
2021-11-29	9000.0	2075091.42	0
2021-12-07	1005.0	205963.14	0
2021-12-10	5000.0	1007500.0	0
2021-12-13	23900.0	4760722.73	0
2021-12-21	92985.0	19088167.460000005	0
2021-12-22	11067.0	2288392.58	0
2021-12-23	7353.0	1538365.55	0
2022-03-01	63255.0	12732374.57	0
2022-03-02	16745.0	3383424.74	0
2022-03-17	20000.0	4060718.0	0
2022-03-21	99619.0	20033477.5	0
2022-03-22	35652.0	7686874.64	0
2022-04-05	20000.0	4437794.75	0
2022-04-12	10000.0	2350900.0	0
2022-04-18	2.0	458.22	1
2022-04-19	20839.0	4751635.54	0
2022-06-02	81.0	14006.277	1
2022-06-21	91679.0	15154852.71	0
2022-08-10	12103.0	2426949.44	0
2022-09-08	10000.0	1750071.0	0
2022-09-21	96011.0	16610658.699999996	0
2022-12-19	39448.0	4299832.0	0
2022-12-21	69804.0	7507110.6623	0
2022-12-27	50000.0	5053889.6222	0
2022-12-27	15000.0	1500400.5	1
2022-12-28	10000.0	993100.0	1
2023-01-05	50500.0	4901199.5	1
2023-03-21	94568.0	12663474.88	0
2023-06-21	94479.0	13775189.960200002	0
2023-07-11	5000.0	757517.0	0
2023-07-12	5000.0	766930.0	0
2023-07-13	223000.0	33725414.4808	0
2023-07-14	5000.0	752343.5279999999	0
2023-07-17	20000.0	3086406.0	0
2023-09-21	90583.0	14933453.9173	0
2023-10-06	10000.0	1721300.0	0
2023-10-09	25000.0	4460034.6819	0
2023-10-10	5000.0	925050.0	0
2023-10-11	5000.0	926250.0	0
