Metric	Value
52WeekChange	0.833202
SandP52WeekChange	0.19179821
address1	206 East 9th Street
address2	Suite 1400
allTimeHigh	227.5
allTimeLow	7.9875
ask	191.79
askSize	1
auditRisk	10
averageAnalystRating	1.7 - Buy
averageDailyVolume10Day	7514400
averageDailyVolume3Month	10668737
averageVolume	10668737
averageVolume10days	7514400
beta	1.234
bid	188.0
bidSize	2
boardRisk	10
bookValue	4.551
city	Austin
companyOfficers	[{'maxAge': 1, 'name': 'Mr. George R. Kurtz', 'age': 54, 'title': 'Co-Founder, President, CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2026, 'totalPay': 5454792, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Sentonas', 'age': 51, 'title': 'President', 'yearBorn': 1974, 'fiscalYear': 2026, 'totalPay': 1858750, 'exercisedValue': 0, 'unexercisedValue': 3588463}, {'maxAge': 1, 'name': 'Mr. Burt W. Podbere CPA', 'age': 59, 'title': 'Chief Financial Officer', 'yearBorn': 1966, 'fiscalYear': 2026, 'totalPay': 1487452, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dmitri  Alperovitch', 'age': 44, 'title': 'Co-Founder', 'yearBorn': 1981, 'fiscalYear': 2026, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anurag  Saha', 'age': 45, 'title': 'Chief Accounting Officer', 'yearBorn': 1980, 'fiscalYear': 2026, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1798675200
compensationRisk	10
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	191.95
currentRatio	1.531
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	192.85
dayLow	187.01
debtToEquity	17.568
displayName	CrowdStrike
earningsCallTimestampEnd	1787774400
earningsCallTimestampStart	1787774400
earningsTimestamp	1787774400
earningsTimestampEnd	1787774400
earningsTimestampStart	1787774400
ebitda	59319000
ebitdaMargins	0.01164
enterpriseToEbitda	3232.773
enterpriseToRevenue	37.644
enterpriseValue	191764873216
epsCurrentYear	1.23314
epsForward	1.56735
epsTrailingTwelveMonths	-0.04
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
