Metric	Value
52WeekChange	-0.02598399
SandP52WeekChange	0.15336108
address1	85 Willow Road
allTimeHigh	153.86
allTimeLow	6.81
ask	115.72
askSize	1
auditRisk	3
averageAnalystRating	1.7 - Buy
averageDailyVolume10Day	22925330
averageDailyVolume3Month	23333791
averageVolume	23333791
averageVolume10days	22925330
beta	2.34
bid	102.15
bidSize	1
boardRisk	10
bookValue	10.545
city	Menlo Park
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Vladimir  Tenev', 'age': 38, 'title': 'Co-Founder, President, CEO & Chairman of the Board', 'yearBorn': 1987, 'fiscalYear': 2025, 'totalPay': 3004978, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Baiju Prafulkumar Bhatt', 'age': 40, 'title': 'Co-Founder & Director', 'yearBorn': 1985, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel M. Gallagher Jr., J.D.', 'age': 52, 'title': 'Chief Legal, Compliance & Corporate Affairs Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1347616, 'exercisedValue': 4817625, 'unexercisedValue': 9288258}, {'maxAge': 1, 'name': 'Mr. Steven M. Quirk', 'age': 60, 'title': 'Chief Brokerage Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 1344415, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shiv Kumar Verma', 'age': 40, 'title': 'Chief Financial Officer', 'yearBorn': 1985, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Stephanie Jannie Guild C.F.A.', 'title': 'Chief Investment Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dara Ann Bazzano', 'age': 56, 'title': 'Chief Accounting Officer & Principal Accounting Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chris  Koegel', 'title': 'Vice President of Corporate Finance & Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Nora  Chan', 'title': 'Senior Director of Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Connie  Schan', 'title': 'Chief People Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	9
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	110.45
currentRatio	1.116
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	112.83
dayLow	105.8646
debtToEquity	240.279
discount_to_intrinsic_value	-114.75
displayName	Robinhood Markets
earningsCallTimestampEnd	1785358800
earningsCallTimestampStart	1785358800
earningsGrowth	0.476
earningsQuarterlyGrowth	0.453
earningsTimestamp	1785355200
earningsTimestampEnd	1793822400
earningsTimestampStart	1793822400
ebitdaMargins	0.0
enterpriseToRevenue	20.656
enterpriseValue	101873074176
epsCurrentYear	2.53813
epsForward	3.3846
epsTrailingTwelveMonths	2.26
eps_normalized_growth	0.08602752750034504
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	103.4668
fiftyDayAverageChange	6.9832
fiftyDayAverageChangePercent	0.06749219
fiftyTwoWeekChangePercent	-2.598399
fiftyTwoWeekHigh	153.86
fiftyTwoWeekHighChange	-43.410004
fiftyTwoWeekHighChangePercent	-0.28213963
fiftyTwoWeekLow	63.515
fiftyTwoWeekLowChange	46.934998
fiftyTwoWeekLowChangePercent	0.73895925
fiftyTwoWeekRange	63.515 - 153.86
financialCurrency	USD
firstTradeDateMilliseconds	1627565400000
floatShares	783703045
forwardEps	3.3846
forwardPE	32.633102
fullExchangeName	NasdaqGS
fullTimeEmployees	2900
fulldayChange	-5.470001
fulldayChangePercent	-4.784397
fulldayPrice	108.86
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1788220800
graham_intrinsic_value	51.43
grossMargins	0.9189
grossProfits	4531999744
hasPrePostMarketData	True
heldPercentInsiders	0.0095999995
heldPercentInstitutions	0.79438
impliedSharesOutstanding	899082273
industry	Capital Markets
industryDisp	Capital Markets
industryKey	capital-markets
ipoExpectedDate	2021-07-29
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Robinhood Markets, Inc. operates financial services platform in the United States. The company's platform allows users to invest in stocks, exchange-traded funds (ETFs), and American depository receipts. It offers fractional trading, recurring investments, access to investing on margin, fully-paid securities lending, cash sweep, instant withdrawals, retirement program, around-the-clock trading, joint investing accounts, event contracts, future contract services, and short selling. The company also provides various learning and education solutions comprise Snacks, an accessible digest of business news stories for a new generation of investors; Learn, which is an online collection of guides, feature tutorials, and financial dictionary; Newsfeeds that offer access to free, premium news from sites from various sites, such as Barron's, Reuters, and Dow Jones. In addition, the company offers In-App Education, a resource that covers investing fundamentals, including why people invest, a stock market overview, and tips on how to define investing goals, as well as allows customers to understand the basics of investing before their first trade; and Crypto Learn and Earn, an educational module available to various crypto customers through Robinhood Learn to teach customers the basics related to cryptocurrency. Further, it provides Robinhood credit cards, cash card and spending accounts, and wallets. Robinhood Markets, Inc. was incorporated in 2013 and is headquartered in Menlo Park, California.
longName	Robinhood Markets, Inc.
market	us_market
marketCap	99303636992
marketState	POST
maxAge	86400
messageBoardId	finmb_276763615
mostRecentQuarter	1782777600
netIncomeToCommon	2072000000
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	102792076271
numberOfAnalystOpinions	27
open	111.5
operatingCashflow	245000000
operatingMargins	0.43884
overallRisk	10
payoutRatio	0.0
pegRatio	2.0
phone	844 428 5411
postMarketChange	-1.5899963
postMarketChangePercent	-1.4395621
postMarketPrice	108.86
postMarketTime	1789515040
previousClose	114.33
priceEpsCurrentYear	43.51629
priceHint	2
priceToBook	10.474158
priceToSalesTrailing12Months	20.134558
profitMargins	0.42011002
quickRatio	1.066
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.65517
region	US
regularMarketChange	-3.880005
regularMarketChangePercent	-3.3936892
regularMarketDayHigh	112.83
regularMarketDayLow	105.8646
regularMarketDayRange	105.8646 - 112.83
regularMarketOpen	111.5
regularMarketPreviousClose	114.33
regularMarketPrice	110.45
regularMarketTime	1789502401
regularMarketVolume	28525281
returnOnAssets	0.04528
returnOnEquity	0.23618999
revenueGrowth	0.323
revenuePerShare	5.501
sector	Financial Services
sectorDisp	Financial Services
sectorKey	financial-services
shareHolderRightsRisk	10
sharesOutstanding	790630234
sharesPercentSharesOut	0.0395
sharesShort	35537085
sharesShortPreviousMonthDate	1785456000
sharesShortPriorMonth	33162605
shortName	Robinhood Markets, Inc.
shortPercentOfFloat	0.0454
shortRatio	1.91
sourceInterval	15
state	CA
symbol	HOOD
targetHighPrice	170.0
targetLowPrice	57.0
targetMeanPrice	129.33852
targetMedianPrice	131.0
totalCash	23904999424
totalCashPerShare	26.588
totalDebt	22925000704
totalRevenue	4931999744
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	2.26
trailingPE	48.87168
trailingPegRatio	1.9961
triggerable	True
twoHundredDayAverage	95.15568
twoHundredDayAverageChange	15.294319
twoHundredDayAverageChangePercent	0.16072944
typeDisp	Equity
volume	28525281
website	https://robinhood.com
zip	94025
