Metric	Value
allTimeHigh	81.34
allTimeLow	26.14
ask	57.97
askSize	6700
averageDailyVolume10Day	29228150
averageDailyVolume3Month	57920583
averageVolume	57920583
averageVolume10days	29228150
beta3Year	0.0
bid	57.83
bidSize	1400
category	Technology
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	58.1299
dayLow	56.91
epsTrailingTwelveMonths	4.704628
esgPopulated	False
exchange	BTS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	55.71
fiftyDayAverageChange	2.0699997
fiftyDayAverageChangePercent	0.0371567
fiftyTwoWeekChangePercent	99.31556
fiftyTwoWeekHigh	81.34
fiftyTwoWeekHighChange	-23.559998
fiftyTwoWeekHighChangePercent	-0.28964838
fiftyTwoWeekLow	26.14
fiftyTwoWeekLowChange	31.64
fiftyTwoWeekLowChangePercent	1.2104055
fiftyTwoWeekRange	26.14 - 81.34
firstTradeDateMilliseconds	1775136600000
fullExchangeName	Cboe US
fulldayChange	2.45
fulldayChangePercent	4.42797
fulldayPrice	57.89
fundFamily	Roundhill Investments
fundInceptionDate	1775001600
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund will generally seek to invest primarily in the equity securities of “Memory Companies,” but may also seek exposure to Memory Companies through derivative instruments, such as swap agreements and forward contracts. Under normal circumstances, it invests at least 80% of its net assets (plus borrowings for investment purposes) in equity securities or instruments (i.e., swap agreements or forward contracts) that provide exposure to Memory Companies. The fund is non-diversified.
longName	Roundhill Memory ETF
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_1985020478
navPrice	56.1037
netAssets	26017624100.0
netExpenseRatio	0.65
open	56.91
postMarketChange	0.11000061
postMarketChangePercent	0.19037835
postMarketPrice	57.89
postMarketTime	1789689598
previousClose	55.33
priceHint	2
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	2.45
regularMarketChangePercent	4.42797
regularMarketDayHigh	58.1299
regularMarketDayLow	56.91
regularMarketDayRange	56.91 - 58.1299
regularMarketOpen	56.91
regularMarketPreviousClose	55.33
regularMarketPrice	57.78
regularMarketTime	1789675201
regularMarketVolume	22340375
shortName	Roundhill Memory ETF
sourceInterval	15
symbol	DRAM
totalAssets	26017624064
tradeable	False
trailingPE	12.281524
trailingPegRatio	None
trailingThreeMonthNavReturns	-9.37949
trailingThreeMonthReturns	-9.37949
triggerable	True
twoHundredDayAverage	54.03678
twoHundredDayAverageChange	3.7432175
twoHundredDayAverageChangePercent	0.06927166
typeDisp	ETF
volume	22340375
