Metric	Value
52WeekChange	0.22465122
SandP52WeekChange	0.26099288
address1	1 Toyota-cho
allTimeHigh	255.23
allTimeLow	3.237711
ask	210.62
askSize	200
averageAnalystRating	2.3 - Buy
averageDailyVolume10Day	288560
averageDailyVolume3Month	308141
averageVolume	308141
averageVolume10days	288560
beta	0.357
bid	210.39
bidSize	200
bookValue	11.696096
city	Toyota
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Koji  Sato', 'age': 56, 'title': 'Vice Chairman & Chief Industry Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2695836, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yoichi  Miyazaki', 'age': 62, 'title': 'CFO, Operating Officer, Executive VP & Director', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 1552148, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hiroki  Nakajima', 'age': 63, 'title': 'Operating Officer, Executive VP, CTO & Director', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 1527012, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Simon  Humphries', 'age': 58, 'title': 'Chief Branding Officer, Senior GM of Design, Head of Design & Operating Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 1068280, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kenta  Kon', 'age': 57, 'title': 'President & CEO', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 678672, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Takanori  Azuma', 'title': 'Chief Risk Officer & Chief Officer of Accounting Group', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Gill A.  Pratt', 'title': 'Chief Scientist, CEO & Executive Fellow of Toyota Research Institute, Inc.', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Masahiro  Yamamoto', 'title': 'Chief Officer of General Administration & Human Resources Group', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hirofumi  Muta', 'age': 69, 'title': 'Chief Officer -Safety & Health Promotion, Plant & Environmental Engg Divs, Production Control Group', 'yearBorn': 1956, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nobuhiko  Murakami', 'age': 66, 'title': 'Senior Managing Officer & CEO of East Asia, Oceania & Middle East Region', 'yearBorn': 1959, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
corporateActions	[]
country	Japan
cryptoTradeable	False
currency	USD
currentPrice	210.64
currentRatio	1.26
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	212.2799
dayLow	210.14
debtToEquity	105.339
discount_to_intrinsic_value	17.48
displayName	Toyota Motor
dividendDate	1765152000
dividendRate	5.73
dividendYield	2.72
earningsCallTimestampEnd	1770359400
earningsCallTimestampStart	1770359400
earningsGrowth	-0.423
earningsQuarterlyGrowth	-0.427
earningsTimestamp	1778243400
earningsTimestampEnd	1778243400
earningsTimestampStart	1778243400
ebitda	6204942188544
ebitdaMargins	0.12299
enterpriseToEbitda	4.722
enterpriseToRevenue	0.581
enterpriseValue	29298792595456
epsForward	15.78
epsTrailingTwelveMonths	17.9
eps_normalized_growth	0.027022295687023856
esgPopulated	False
exDividendDate	1759190400
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	224.648
fiftyDayAverageChange	-14.007996
fiftyDayAverageChangePercent	-0.06235531
fiftyTwoWeekChangePercent	22.465122
fiftyTwoWeekHigh	248.9
