Metric	Value
allTimeHigh	73.18667
allTimeLow	16.733334
ask	34.91
askSize	41900
averageDailyVolume10Day	18401830
averageDailyVolume3Month	20203761
averageVolume	20203761
averageVolume10days	18401830
beta3Year	0.29
bid	34.9
bidSize	51100
bookValue	40.356
category	Greater China Region
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	34.95
dayLow	34.635
dividendYield	1.92
earningsTimestampEnd	1485178200
earningsTimestampStart	1484832600
epsTrailingTwelveMonths	3.7746866
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	35.145
fiftyDayAverageChange	-0.23500061
fiftyDayAverageChangePercent	-0.0066866013
fiftyTwoWeekChangePercent	-15.571958
fiftyTwoWeekHigh	42.0
fiftyTwoWeekHighChange	-7.09
fiftyTwoWeekHighChangePercent	-0.16880953
fiftyTwoWeekLow	31.19
fiftyTwoWeekLowChange	3.7199993
fiftyTwoWeekLowChangePercent	0.11926897
fiftyTwoWeekRange	31.19 - 42.0
financialCurrency	USD
firstTradeDateMilliseconds	1097242200000
fiveYearAverageReturn	-0.0065477
fullExchangeName	NYSEArca
fulldayChange	0.59000015
fulldayChangePercent	1.7191148
fulldayPrice	34.91
fundFamily	iShares
fundInceptionDate	1096934400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index designed to measure the performance of the largest companies in the Chinese equity market that trade on the Stock Exchange of Hong Kong and are available to international investors. The fund is non-diversified.
longName	iShares China Large-Cap ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_22701347
navPrice	34.35953
netAssets	4230866940.0
netExpenseRatio	0.73
open	34.83
phone	415-670-2000
postMarketChange	0.0
postMarketChangePercent	0.0
postMarketPrice	34.91
postMarketTime	1790028880
previousClose	34.32
priceHint	2
priceToBook	0.8650511
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.59
regularMarketChangePercent	1.71911
regularMarketDayHigh	34.95
regularMarketDayLow	34.635
regularMarketDayRange	34.635 - 34.95
regularMarketOpen	34.83
regularMarketPreviousClose	34.32
regularMarketPrice	34.91
regularMarketTime	1790020800
regularMarketVolume	21869248
sharesOutstanding	129450000
shortName	iShares China Large-Cap ETF
sourceInterval	15
symbol	FXI
threeYearAverageReturn	0.1104012
totalAssets	4230866944
tradeable	False
trailingAnnualDividendRate	0.831
trailingAnnualDividendYield	0.024213286
trailingPE	9.24845
trailingPegRatio	None
trailingThreeMonthNavReturns	1.49949
trailingThreeMonthReturns	1.49949
triggerable	True
twoHundredDayAverage	36.4914
twoHundredDayAverageChange	-1.5814018
twoHundredDayAverageChangePercent	-0.043336287
typeDisp	ETF
volume	21869248
yield	0.019199999
ytdReturn	-7.07707
