Date	Sentiment_Daily	News_Volume
2025-07-07	0.0000	1
2025-08-28	0.0000	1
2025-09-24	0.0000	1
2025-09-26	0.0000	1
2025-10-14	0.0000	1
2025-10-22	0.0000	1
2025-10-27	0.0000	1
2025-10-30	0.0000	1
2025-11-03	0.5000	1
2025-11-18	-0.6000	1
2025-11-24	0.0000	3
2025-11-25	0.0000	1
2025-11-26	0.1360	1
2025-11-27	-0.0500	1
2025-12-01	0.0000	1
2025-12-02	0.0620	1
2025-12-04	-0.0500	1
2025-12-17	0.0000	1
2025-12-18	0.0000	1
2025-12-19	0.0000	1
2026-01-05	0.0000	1
2026-01-15	-0.0033	3
2026-01-18	0.1000	1
2026-01-19	0.0125	4
2026-01-20	-0.0418	4
2026-01-21	0.0075	4
2026-01-22	0.0000	1
2026-01-26	0.0000	1
2026-01-27	0.0000	1
2026-01-28	0.0000	1
2026-01-29	0.0000	1
2026-01-31	-0.1000	1
2026-02-02	0.0000	1
2026-02-04	0.0267	3
2026-02-05	0.0000	1
2026-02-06	0.1350	1
2026-02-09	0.0000	1
2026-02-10	0.0250	4
2026-02-11	0.0000	1
2026-02-12	0.0000	1
2026-02-13	0.0000	2
2026-02-16	0.0448	6
2026-02-17	0.0000	8
2026-02-18	0.0051	7
2026-02-19	0.0175	24
2026-02-20	0.0276	54
2026-02-21	0.0668	17
2026-02-22	0.0277	10
2026-02-23	0.0700	30
2026-02-24	0.0130	46
2026-02-25	0.0272	45
2026-02-26	0.0256	25
2026-02-27	0.0841	21
2026-02-28	0.1250	4
2026-03-01	0.0000	3
2026-03-02	0.0368	42
2026-03-03	0.0568	39
2026-03-04	0.0071	28
2026-03-05	0.0318	26
2026-03-06	-0.0205	11
2026-03-08	0.1000	5
2026-03-09	0.0313	23
2026-03-10	-0.0004	28
2026-03-11	0.0272	25
2026-03-12	0.0761	45
2026-03-13	0.0227	22
2026-03-14	0.0000	2
2026-03-15	0.0000	1
2026-03-16	0.0916	55
2026-03-17	0.0228	55
2026-03-18	-0.0304	23
2026-03-19	0.0014	22
2026-03-20	0.0428	5
2026-03-21	0.0168	4
2026-03-22	-0.1160	4
2026-03-23	-0.0046	20
2026-03-24	0.0120	17
2026-03-25	0.0531	24
2026-03-26	0.0237	19
2026-03-27	0.0314	16
2026-03-28	0.0667	7
2026-03-29	0.0286	7
2026-03-30	0.0114	29
2026-03-31	0.0428	30
2026-04-01	0.0725	10
2026-04-02	0.0965	11
2026-04-03	0.0000	1
2026-04-04	-0.0500	1
2026-04-05	0.2500	2
2026-04-06	0.0129	17
2026-04-07	0.0325	24
2026-04-08	0.0222	15
2026-04-09	0.0139	59
2026-04-10	0.0042	24
2026-04-11	0.0333	3
2026-04-12	0.0477	6
2026-04-13	0.0524	21
2026-04-14	0.0326	25
2026-04-15	0.0021	24
2026-04-16	0.0209	34
2026-04-17	0.0593	40
2026-04-18	0.1360	1
2026-04-19	0.0000	4
2026-04-20	0.0377	36
2026-04-21	0.0714	28
2026-04-22	0.0485	16
2026-04-23	0.0313	21
2026-04-24	0.0128	50
2026-04-25	0.0000	2
2026-04-26	0.0000	1
2026-04-27	0.0169	26
2026-04-28	0.0637	38
2026-04-29	-0.0037	25
2026-04-30	0.0080	23
2026-05-01	-0.0070	4
2026-05-02	0.0910	4
2026-05-03	0.0000	1
2026-05-04	0.0649	18
2026-05-05	0.0453	14
2026-05-06	0.0174	24
2026-05-07	0.0031	24
2026-05-08	0.1594	8
2026-05-09	0.0000	2
2026-05-10	0.0835	4
2026-05-11	0.0450	61
2026-05-12	0.0430	45
2026-05-13	0.0315	21
2026-05-14	0.0739	32
2026-05-17	0.1180	2
2026-05-18	0.0975	19
2026-05-19	0.0312	35
2026-05-20	0.0293	26
2026-05-21	0.0284	46
2026-05-22	0.0610	17
2026-05-23	0.2500	1
2026-05-24	0.0000	3
2026-05-25	0.0504	10
2026-05-26	0.0025	28
2026-05-27	0.0138	22
2026-05-28	-0.0030	22
2026-05-29	-0.0070	26
2026-05-30	0.0295	4
2026-05-31	0.0250	8
2026-06-01	0.0190	39
2026-06-02	-0.0029	41
2026-06-03	0.0285	39
2026-06-04	0.0400	27
2026-06-05	0.0403	25
2026-06-06	0.0009	7
2026-06-07	0.0000	5
2026-06-08	0.0331	34
2026-06-09	0.0877	35
2026-06-10	-0.0032	12
2026-06-11	-0.0531	16
2026-06-12	0.0375	19
2026-06-14	0.1328	8
2026-06-15	0.0211	75
2026-06-16	0.0624	46
2026-06-17	0.0463	41
2026-06-18	0.0255	66
2026-06-19	0.0417	12
2026-06-20	-0.0800	5
2026-06-21	0.0167	6
2026-06-22	0.0511	29
2026-06-23	0.0359	28
2026-06-24	0.1155	29
2026-06-25	0.1033	3
2026-06-26	-0.0000	8
2026-06-28	0.1458	4
2026-06-29	-0.0100	29
2026-06-30	0.1572	5
