Date	Source	Sentiment	Headline	Summary	URL
2026-03-10	Google	0.8	Vertex Pharmaceuticals (VRTX) Stock Rises 5% on Kidney Drug Trial Win - CoinCentral		https://news.google.com/rss/articles/CBMilgFBVV95cUxPVkRkVnoyMmMwajlJXzFjR1FyTU5ncWNSTk1IakJDLUNDY0VFWEVvYkUtajQ2MG5DWEdwOHM3WkYtWnNlVDlvc2VPMFFDejRoSnJrTlRZZ0FhRDVCUElaUThSUU1ReEZoTjVfUG00Yk9wRGkxVWc2SWIyQ1MtZmltQTd3aUV2dkVpNnZlaEt5SEFlTzlUbkE?oc=5
2026-03-10	Google	0.5	Unpacking the Latest Options Trading Trends in Vertex Pharmaceuticals - Benzinga		https://news.google.com/rss/articles/CBMixAFBVV95cUxNNU9YeUthNEk2d19UdlY4MnJEbFYxdm5aamR4b2ZlU3JoTC03c2E4ZEFBTGhvSXFRWE5YTkF6dDU5U19TMC1ZaWRHeEdBdnlCTWRpeEg1YlFTcHRFVkh2ckVOenhWWTl4Q3dsZXRRY0NJSWJySThoRzJxQWtHZWVXOXdRY3Noc0JiM3FYQzBRVFNLOGVkQVhQYndpN3pQaURaVzA0azlBNWMyQVM4V1BXX1NPaDJ1cnc4OGQtQ0JORzN4LXp0?oc=5
2026-03-10	Yahoo	0.418	Stock Market Today: Dow, S&P 500 Give Up Gains; Micron Has A Good Day (Live Coverage)	Stock Market Today: The Dow Jones index fades Tuesday after oil prices tumble. Applied Materials makes a move on partnership news.	https://finance.yahoo.com/m/20d0c652-b6f0-3272-b5a9-2de42a64a28a/stock-market-today%3A-dow%2C-s%26p.html?.tsrc=rss
2026-03-10	Yahoo	0.4	This Pharmaceutical Stock Is Leading the S&P 500 Higher Tuesday, After 'Remarkable' Trial Results	Vertex Pharmaceuticals shares surged Tuesday after the company posted promising results from a clinical trial of a drug to treat kidney disease.	https://www.investopedia.com/this-pharmaceutical-stock-is-leading-the-s-and-p-500-higher-tuesday-after-remarkable-trial-results-11922746?.tsrc=rss
2026-03-10	Yahoo	0.35	Vertex Pops On 'Remarkable' Results For Chronic Kidney Disease Drug	Vertex stock popped early Tuesday on promising test results for a drug that could treat a chronic autoimmune disease that destroys the kidneys.	https://finance.yahoo.com/m/150069c7-d280-35ae-b319-802a61d8491c/vertex-pops-on-%27remarkable%27.html?.tsrc=rss
2026-03-10	Yahoo	0.333	Here is Why CRISPR Therapeutics (CRSP) Appears so Good	CRISPR Therapeutics AG (NASDAQ:CRSP) is one of the 10 most shorted biotech stocks to buy according to hedge funds. On February 17, Morgan Stanley increased its price target on CRISPR Therapeutics AG (NASDAQ:CRSP) from $32 to $33, while maintaining an Underweight rating on the stock. The firm updated its estimates for CRISPR Therapeutics AG (NASDAQ:CRSP) […]	https://finance.yahoo.com/news/why-crispr-therapeutics-crsp-appears-120413698.html?.tsrc=rss
2026-03-10	Google	0.3	Vertex (VRTX) Stock Climbs Premarket After Late-Stage Kidney Drug Success - Tokenist		https://news.google.com/rss/articles/CBMimAFBVV95cUxPelJ3QmFHVllNOEoyOU5hSXl5X3dUa0FrM1piLWUzLWFXZ2xuYTJESlNTbzNaeC10UlpHcWxQaDJZb0tYVnF0MkNUbDhxQjdQYkwxa2RBbWtHd3Jqc0xOT3h3djNYLUxDS21UdWZ4WUNhSEFjQW5BbWlpTVZLT3RyODNURXh1NXd2cDBLeXlXdTBjSFBwdERUbg?oc=5
2026-03-10	Yahoo	0.3	Vertex to seek approval of IgAN drug after Phase III success	Vertex will use a priority review voucher to expedite the approval of povetacicept in IgAN.	https://www.clinicaltrialsarena.com/news/vertex-to-seek-approval-of-igan-drug-after-phase-iii-success/?.tsrc=rss
2026-03-10	Google	0.275	Stocks making the biggest moves premarket: Kohl's, Casey's General Stores, Vertex Pharmaceuticals and more - CNBC		https://news.google.com/rss/articles/CBMilwFBVV95cUxOWEhFMVVJb1ZtdkNsVTJld0JhSm42Y0VGM2RnQUxmTjNLR003WWdDM1JJOF9XOVB3amM0OWhlZng3eHBhdmtBLWVSYWM0LWJwUExWcVVoaWY2NkRqNU02NXZPMXExZEROdzhZdWNvb2MzYnRjNk9zM2JvSjA5cE1oZnJhdDZXVF8xTTh2WmNrNTZoOEQtSmxZ?oc=5
2026-03-10	Yahoo	0.271	Vertex Just Reported Trial Results for a Kidney Drug. What It Means for the Stock.	Vertex Pharmaceuticals  stock rallied on Tuesday after positive results from a trial of its drug treating a rare kidney disease impressed Wall Street.  Vertex said in a statement late Monday that its drug povetacicept had met its primary objective in a late-stage trial.  The company said it would apply to the Food and Drug Administration by the end of March for accelerated approval of the drug.	https://finance.yahoo.com/m/fac01579-6f86-3634-bcf2-3172f040d9c5/vertex-just-reported-trial.html?.tsrc=rss
2026-03-10	Yahoo	0.233	These Stocks Are Today’s Movers: BioNTech, NIO, Centene, Vertex, Paramount, Rivian, Occidental, and More	Shares in electric-vehicle makers Rivian Automotive and NIO rise following an upgrade and strong earnings, respectively.	https://finance.yahoo.com/m/1349c45c-af80-38f3-9925-52b78e447d6d/these-stocks-are-today%E2%80%99s.html?.tsrc=rss
2026-03-10	Google	0.227	Vertex Pharmaceuticals (VRTX) Gains on Positive Trial Results - GuruFocus		https://news.google.com/rss/articles/CBMinwFBVV95cUxNV3R5Q0paVTBEVmNOYWZfdmJCelRIdzZnT192bEZvQWRNTUJ5Z1FHNWh4UzNfQ3JSRzQ3YmRReDNfN0xKUEgzZ2FIMzNfbGdITm0ySkdKVHMwaGI3U3B4dGVDakVJQ3NuWFFKMlNUSlA0MkZKQ0k0dVhLZDRUSVFMQ2pmNE56T3B2VGhad1REYkxJdmNwMjJkNEdxNWVaOTA?oc=5
2026-03-10	Google	0.227	Vertex Pharmaceuticals Stock Jumps with Positive Drug Pipeline News - timothysykes.com		https://news.google.com/rss/articles/CBMimAFBVV95cUxPX1Z0eFhMcGFXeG1VeVBuZkYtQVR0NmlCZmlyUUFwOV9tdzlhV3NIUzZ6SWY1dC1seElmMF8yUzYyUk9NTkZES0tiNG9neHM1S0VuazdUc3labkVzUk9DMC1aWjJNd0pBX05ZTzZUNHh4VHVVdGNBQVE3ZzlIbmFjaVl0bThxdFVzXzJ1NGpJa1I2cjBaZ3FCOQ?oc=5
2026-03-10	Google	0.227	Vertex Stock Pre-Market (+4.7%): Positive Phase 3 Kidney Drug Data - Trefis		https://news.google.com/rss/articles/CBMiywFBVV95cUxOZHQxdXd1WGtxU0xsVm9ULXZobFJoZ09rNWdvV1hHRmhVOG9xU0V2WUV2WUQyVVVjNXo4bGRpQ28yWFBoY2ltRG56WXhBZUtKQUxLTUZMZjVLOEZSbnhTdUhrbERhbXJPMGE3MFowd3p0bm56TVByN2JSeTM5SlZ2Ri1PaXhOR2t6SFNPc0FYZWw3bGNsMmdiWFU5RnBBdVJDbzZLY1Ntb1FKNXM3UmhjQTFVUUZQa1dFVHR4TEp1UjJJeE9qRWlYTFJXUQ?oc=5
2026-03-10	Google	0.225	Vertex Pharmaceuticals Stock Pops 5% On Successful Late Stage Kidney Disease Drug Trial - TIKR.com		https://news.google.com/rss/articles/CBMiuAFBVV95cUxON3huRVNtLUZSdmZJR3AzZ1BJNlZfV3haaFBfRy1YMXFiYzV3NElYWlZyMHpqTXpSWTBXWGtfSHEzM0pkYWZpRWdqSENTeXA2RnhzZ3RGb1BuR1poVHV2Q3VyZ2lFN1ZZTC1MM0w3S2VQZ2tudllsYUpwQjBhcFMtbGhFT0tZaUtsSmF5QzY3RkNuMkFRZ3Z4dGEzVjVVU2tlNl9zNk41V2toQXlSQmlONnZOYmNRWWRY?oc=5
2026-03-10	Google	0.2	Vertex Pharmaceuticals (VRTX) Shares Rise on Promising Phase 3 T - GuruFocus		https://news.google.com/rss/articles/CBMiswFBVV95cUxQLVptYlNlM3UtUTB2VkpyMUp4VUJOWk84dF9SZmFpT2laUlhLcElmcG5aQTdpMVhPN0FTRHRwQktoWmt6d2ZHX01ZTncwemJneF9KbmUyZGtpbUJDQ1E1Mk0tejBvTk1ES2hhRER3WXFJZ2dpeGpseFlaM2d3QWg2MHI3Rm53SldqdkFtSmh5U2hDMzQyQ1FFZm1zNjVpM25PYm5sSFVfTjJXdndnR2hsc09COA?oc=5
2026-03-10	Google	0.2	Vertex Pharmaceuticals Soars on Promising Phase 3 Trial Results for Povetacicept - GuruFocus		https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNzAtRFZHVnhGTlQ0RlJCRk9sVTdLbllFUHlBRXM0OUxxSE5oVXNtVWdfWTE3ZjZKVGduNlNTVENzaUNDOXYwRkZ0dkp3ZzgtbEZzZUdRUWVjTE45M3VRTDFERm5DT1dhN3c3cy1ITnFnRDFmU3UtU2JtSnFHUVI3UFNqSTFwTDFjUHJsVjlLUnp3U1BaTE9hVFplSnNWUFhzb2ZLdGpTeTEzc01yYVBCb3lfYTM0ak4yQzBR?oc=5
2026-03-10	Yahoo	0.164	Why Vertex Pharmaceuticals (VRTX) Stock Is Up Today	Shares of biotech company Vertex Pharmaceuticals (NASDAQ:VRTX) jumped 8.3% in the afternoon session after the company announced positive results from a late-stage trial for its experimental kidney disease drug, povetacicept.	https://finance.yahoo.com/news/why-vertex-pharmaceuticals-vrtx-stock-225114470.html?.tsrc=rss
2026-03-10	Google	0.136	Vertex Pharmaceuticals (NASDAQ:VRTX) Given New $596.00 Price Target at Morgan Stanley - MarketBeat		https://news.google.com/rss/articles/CBMizwFBVV95cUxORUg5bnNNZ19qY19RM3lDRndQQlNYelRiMWRfdUsycnpjUHhNcXI1OWVpTUNfMnlNVGxkUklKcWw2VVpGMFBYeWZ3RTliV3RnSnBJa3pOYzZMSmxwQkZrQW96bFE2R1hpLTBWdWpBcTdvY25mTUZqRmpkY1J5VDFXZFliakRhOVpaQVdoNTBELURGVjVjeVFGRDllb29laHBFV3BkczNYVnZqQVFkTF9mamdpeWhNQ2VrbHIzaVV5bEJlbXpnSFExaVBvRUxWVTQ?oc=5
