Date	Shares	Amount	BuyFlag
2026-03-31	13489.0	1332381.37	0
2026-04-01	33358.0	3460272.04	0
2026-04-06	31357.0	3486904.67	0
2026-04-10	7143.0	1000020.0	0
2026-04-13	6667.0	1000050.0	0
2026-04-14	6250.0	1007625.0	0
2026-04-15	4500.0	720450.0	0
2026-05-04	5882.0	999940.0	0
2026-05-06	10819.0	2000050.0	0
2026-05-13	510894.0	103873640.0	0
2026-05-15	4500.0	978975.0	0
2026-05-20	5100.0	1016904.6	0
2026-06-02	12285.0	3393119.46	0
2026-06-04	15678.0	3746447.8	0
2026-06-15	5812.0	1472093.18	0
2026-07-01	97435.0	22941070.75	0
2026-07-15	6958.0	1370744.46	0
2026-08-14	55296.0	14711779.930000002	0
