Metric	Value
52WeekChange	4.106285
SandP52WeekChange	0.24620819
address1	Schiphol Boulevard 165
address2	Schiphol P7
allTimeHigh	233.73
allTimeLow	14.09
ask	204.0
askSize	1
auditRisk	4
averageAnalystRating	1.9 - Buy
averageDailyVolume10Day	20144460
averageDailyVolume3Month	17084422
averageVolume	17084422
averageVolume10days	20144460
beta	1.238
bid	171.89
bidSize	1
boardRisk	10
bookValue	28.28
city	Schiphol
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Arkady  Volozh', 'age': 61, 'title': 'Founder, CEO & Non-Independent Executive Director', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maria del Dado Alonso Sanchez', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Ophir  Nave', 'age': 55, 'title': 'COO & Non-Independent Executive Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Danila  Shtan', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Neil A. Doshi', 'title': 'VP & Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Boaz  Tal', 'title': 'General Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tom  Blackwell', 'title': 'Chief Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Daniel  Bounds', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Roman  Chernin', 'title': 'Chief Business Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elena  Bunina', 'age': 48, 'title': 'Head of Science and Education & Non-Independent Non-Executive Director', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationRisk	6
corporateActions	[]
country	Netherlands
cryptoTradeable	False
currency	USD
currentPrice	202.67
currentRatio	8.331
customPriceAlertConfidence	HIGH
dateShortInterest	1777507200
dayHigh	202.8099
dayLow	183.34
debtToEquity	131.129
displayName	Nebius
earningsCallTimestampEnd	1778673600
earningsCallTimestampStart	1778673600
earningsTimestamp	1778675400
earningsTimestampEnd	1786019400
earningsTimestampStart	1786019400
ebitda	-38600000
ebitdaMargins	-0.04397
enterpriseToEbitda	-1330.885
enterpriseToRevenue	58.517
enterpriseValue	51372150784
epsCurrentYear	-2.64
epsForward	0.36122
epsTrailingTwelveMonths	2.6
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	142.8221
fiftyDayAverageChange	59.8479
fiftyDayAverageChangePercent	0.4190381
fiftyTwoWeekChangePercent	410.6285
fiftyTwoWeekHigh	233.73
fiftyTwoWeekHighChange	-31.059998
fiftyTwoWeekHighChangePercent	-0.13288836
fiftyTwoWeekLow	34.72
fiftyTwoWeekLowChange	167.95
fiftyTwoWeekLowChangePercent	4.8372693
