Metric	Value
52WeekChange	0.7059561
SandP52WeekChange	0.19179821
address1	3811 Turtle Creek Boulevard
address2	Suite 2100
allTimeHigh	50.725
allTimeLow	0.85
ask	29.45
askSize	1
auditRisk	10
averageAnalystRating	1.4 - Strong Buy
averageDailyVolume10Day	16185020
averageDailyVolume3Month	19784654
averageVolume	19784654
averageVolume10days	16185020
beta	5.767
bid	25.59
bidSize	2
boardRisk	5
bookValue	5.966
city	Dallas
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Wesley  Cummins', 'age': 47, 'title': 'Chairman, CEO, Secretary & Treasurer', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 2246092, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mohammad Saidal L. Mohmand', 'age': 34, 'title': 'Chief Financial Officer', 'yearBorn': 1991, 'fiscalYear': 2025, 'totalPay': 854856, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laura  Laltrello', 'age': 51, 'title': 'Chief Operating Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 412410, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jason  Zhang', 'age': 32, 'title': 'Co-Founder & President', 'yearBorn': 1993, 'fiscalYear': 2025, 'totalPay': 25000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark  Chavez', 'title': 'Chief Compliance Officer & General Counsel', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nick  Phillips', 'title': 'Executive Vice President of External Affairs', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Erin Gracey Kraxberger', 'title': 'Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Todd  Gale', 'title': 'Chief Development Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	10
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	27.21
currentRatio	4.01
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	29.61
dayLow	26.93
debtToEquity	136.231
displayName	Applied Digital
earningsCallTimestampEnd	1785186000
earningsCallTimestampStart	1785186000
earningsTimestamp	1785182400
