Date	Shares	Amount	BuyFlag
2026-02-02	4000.0	214929.52	0
2026-02-11	60000.0	3450420.74	0
2026-02-25	3669.0	208533.12	0
2026-03-09	6000.0	286826.21	0
2026-03-11	3414.0	173483.87	0
2026-04-01	7115.0	393857.9	0
2026-04-06	2000.0	106544.04	0
2026-04-24	59924.0	3591020.6899999995	0
2026-04-27	9194.0	540123.33	0
2026-04-28	2265.0	130735.8	0
2026-05-01	2000.0	116525.16999999998	0
2026-05-04	2000.0	115217.37	0
2026-05-11	25422.0	1333494.9900000002	0
2026-05-21	3367.0	171722.72	0
2026-05-22	26633.0	1419674.9	0
2026-05-26	3878.0	207500.92	0
2026-05-27	11180000.0	563639700.0	0
2026-06-01	4000.0	186583.5	0
2026-07-01	7115.0	320759.64	0
2026-07-06	2000.0	87842.94	0
