Date	Source	Sentiment	Headline	Summary	URL
2026-03-22	Google	0.6	Is Palo Alto Networks Stock a Buy Now? - The Motley Fool		https://news.google.com/rss/articles/CBMihwFBVV95cUxNd3VhbVIyV2N1Z1BSR1VuczJBblMwOXZLOFhTV3JJS1J3M2NnME8wNFRycUFVZDZRZ0pVNU9GcE1XUVM2UWVBVHRoNnBXaDMxZ2dQekk5MW9vdnVEUUp1MlM2RDRxUFgxM3UwaFN0WlB4WmtfNzlJR29McUZqR3ZPRjlWTlNPRkE?oc=5
2026-03-22	Google	0.55	Better Cybersecurity Stock: Okta vs. Zscaler - The Motley Fool		https://news.google.com/rss/articles/CBMijgFBVV95cUxNMnZfVW8xUTJhcmdqOUZ3anRUVVVJQU10THNsdWY3VlVOeUhuUmtyTWRfb2dmak92dHVxSlpfN2kyMGd0ZXdkZ1VqU1hPNnNfaE54cWhPaEw0SHd0ZnNEeEEtY2hjWFVhMTIxeGpxRlNCQ0xZbWE1eml0VWNyMWFLejRJb3hEWWxhMWxnZ01n?oc=5
2026-03-22	Google	0.5	ABB survey shows cybersecurity is top auto priority - Design World		https://news.google.com/rss/articles/CBMijwFBVV95cUxPMTRBOWpTX0cxZC1YWlZsODd4RTAwMnVwdjlWR3doenk0U0pLTFQ0c3cyODZVRzdCYkdsejhpZUUzWDduNFNISXJNRTVSOElncllZUUlxR2VjTkRVTmIzcFEweGV1Y01tTlNRTTAtb1RGSTlBdVVkRWFCczJWeXVLdUNlamZ6QTVQc3I4MUhOZw?oc=5
2026-03-22	Google	0.217	How Investors May Respond To TD SYNNEX (SNX) Strong Earnings And Expanded Public Sector Cybersecurity Push - simplywall.st		https://news.google.com/rss/articles/CBMivgFBVV95cUxNOU5KXzhHMFdzSm8wWDlLZ3BFV0VPb21scHVJSWFWRC11N0ZWel9aOXFRam9FcXVWNF9kOVlMMXlfa3pjdmNZYnJ4NTZWT3VWVzVkR1F2ZTdxbTlQbU9oUzR5WWU4c0paak5DaVBfRHNoUnUtWWxsNjFRbmlIVFpUMnBudmFHR1BlcFhTLXE0RWx0NWtiOXhCWTFuTVdkbHVQek5zS2hCd1E1Qy1NOXR4U3FJYUVNQnhRZXJMWGp30gHDAUFVX3lxTE9KQjNPb3JtMFVBRkVKNEhYMWFra0dQbmtPV2VaSU5NQWtoOUllN29iVE5OUXBPU0p3N1l4bEhITlFlU2w4WlNOWmRaczdNUmNUUWpvVWNLTGpXdkNhQ2lvSHN6ZkdvYlhQWEFKYVB5Ujd1TUlVZV9XUTFYNUpEZ0RPbUF3UEMyTGhtdWhmd2FreU11bjJfcy1lLVgxSjJQZEJ1Z0lCMThjNFBHdnV2MVVYazZoVWhYUUluUlgxeXdQeElqbw?oc=5
2026-03-22	Google	0.0	Careers in cybersecurity - Los Angeles Standard Newspaper		https://news.google.com/rss/articles/CBMiiwFBVV95cUxPSjJDMzZoTFZnTzBYQU9Zc3RJNTQ0TmZublgzWHlsM3Q3X1piNEZiWlF5QXI1REtLUW9QZkVZZFFrSkN2aS15cGdwRmZGZ205SVZybmdHNFYtcTMxeUdveEdEWmUxMVB5dnE2RkxiODFDS21FUERJcVZxYUh3aU1wTVVDVms3QVI2WDdr?oc=5
2026-03-22	Google	0.0	Littleton Electric recognized for cybersecurity leadership and community impact - Lowell Sun		https://news.google.com/rss/articles/CBMiuAFBVV95cUxONVc0V016eWVFRDZfUzZkSEpDNXpIV3FCZFNEb0VpUEZWakhjZlN4bnNYeXFmLVZRb2Q5bHQ5TXl3NDhObzRRS2xxc2V5Q0gtT055UThVSmEyNVZJOGhyQWhPV1BEcWpJZzRMVzVGQU90RWFfSkhGdm16NHA4Qmw4Z2wyd1JHVklQdnNrb2FYak5mV2hEdmY5TEh6MktRMUZxa29hRlFleldNcktid0RLTkp2dnBpRWdv?oc=5
2026-03-22	Google	0.0	Okta and Zscaler 2026 Analysis: Growth, AI, and Market Outlook - News and Statistics - IndexBox		https://news.google.com/rss/articles/CBMijwFBVV95cUxQNWtaMnF2blVCQmZQRU5SMm5oZjYtMm8zaXJ6ODh4SkNBR1QzV2NTaVFqVmpQTE95bExELVlLYTF0VzFQMDU2ZnRzYVA4bml0SlVUbTFXWUFYc2ExMmVPbmRSMW1BZGVINGlSQVU5OElULVZNNXlHRERKSVotcEw4UWVHRmJ0dWdmNWRQNVhxWQ?oc=5
2026-03-22	Google	0.0	Surge in Cybersecurity Stocks Amid Rising Geopolitical Tensions - Intellectia AI		https://news.google.com/rss/articles/CBMingFBVV95cUxPTlFSQ3BxRTNaRV9SS1V4T0xBVm52eVp6Yzhqa2JwcDYyV1BkRVhhdm5pcEJYN1hEbnVsU0ZnNUQ5Y3dKRGdYU3lzMjZIWXRwbjRKSWlIMzY0UWs5djgzR3h3ZFBNX0RyMjhlbjhJRnhJMnVvMm1VOWRYRUlXRmpqUTQ3U1VSNG14QmFZcnVYTllNUmxwYXBaeDBqWjlyZw?oc=5
2026-03-22	Google	0.0	TPS bond proposal includes $104.7 million for technology, cybersecurity investments - Tulsa World		https://news.google.com/rss/articles/CBMimAFBVV95cUxPaXE5dWtEa0tuaTRFeXlXUEttRXZld2MyYzRzVjJodk16SmJmcnJKRmRZQ0lhYnZDOUNHby11SG5vU0k1RGgxQ21LYlVVTGM3TWRrRzVBZVpDQjBzeng0TnI3LS16eVR1eVFsLS1tT2FlRXJXaU5YdThmTGVRWC1OUnhhQ2RqV2lkUERQSlNfaHBCZUdleHF5Sw?oc=5
2026-03-22	Google	0.0	This Week in Austin: Gov. Abbott to require health agencies to address cybersecurity threats by People’s Republic of China - Texas Metro News		https://news.google.com/rss/articles/CBMi6gFBVV95cUxNWUtYZTNac3VCMnM2WHpnX0hJbG5ZUlJKd0huRWZMZV9TdVI3QW5QNzl0NFdDWGNnN0Rqb2pXN2pCUlYxM3VDa090eU5wR2JEM0l0Rks4d3VFbEhhM1FqS0hudHNFb3BLZWNEdGRtVTZPMDR0cUs4Z251cFN5SHV0MGxIYThHUTZkN1Z0U1FnNG1PWjhBOWZ5dTBfdVlBRy1KcFBVN3g5NVhJbWV2Y19JdW1WOXFnelJQV3psUnZWZXVzTWxEYnpmMFh1LUV3b3BCMkJ4Vk5iMWVRMFEzMTdnMFhGY0ZiRmhIMWc?oc=5
2026-03-22	Google	0.0	via Sentra #RSA #RSAC2026 - LinkedIn		https://news.google.com/rss/articles/CBMiogFBVV95cUxNS3l6OUJTNG5hcmU2dXUxWmdoZGMybTB3aHBnUDJmVEl5MzFtdnVFU3otRUttR3ZiOXRIMDRDam5aclJ0dHlpQnN6a2JJak50ckt0LTU0TXY4dUtDVTNKaWZCTUdnMl93b01FR3hpSnRITGxrNFlJOHBOQ2lpaXBKQTdYVk43VkZBQW9XOXVfUjM0NENZTmFFTDc4ZTlSeXpFNUE?oc=5
2026-03-21	Google	0.5	This Week's Top Five Stories in Cyber - Cyber Magazine		https://news.google.com/rss/articles/CBMigAFBVV95cUxPelBEcy16ZHNoem9WaGtsX0JOWVE0QUxJRjFzTXRfYWNyM2Q3N3dDTVhRdGI4c0dyQ0s4bU5YTTRXdUdXOG1DdEV3cW9ubW0yTy10UzJSLTNxM2JNRGRqT0pSU2lnTU1YMzBaUlYxclVrbmV6N0xvZG9zdU5VdmVqUg?oc=5
