Metric	Value
allTimeHigh	99.99
allTimeLow	8.66
ask	87.38
askSize	200
averageDailyVolume10Day	3040370
averageDailyVolume3Month	3011071
averageVolume	3011071
averageVolume10days	3040370
beta3Year	1.44
bid	87.25
bidSize	100
category	Natural Resources
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	88.29
dayLow	86.535
dividendYield	2.07
epsTrailingTwelveMonths	5.4378815
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	85.3154
fiftyDayAverageChange	2.1745987
fiftyDayAverageChangePercent	0.025488935
fiftyTwoWeekChangePercent	61.06293
fiftyTwoWeekHigh	99.99
fiftyTwoWeekHighChange	-12.5
fiftyTwoWeekHighChangePercent	-0.1250125
fiftyTwoWeekLow	53.75
fiftyTwoWeekLowChange	33.739998
fiftyTwoWeekLowChangePercent	0.6277209
fiftyTwoWeekRange	53.75 - 99.99
firstTradeDateMilliseconds	1271770200000
fiveYearAverageReturn	0.228061
fullExchangeName	NYSEArca
fulldayChange	0.209999
fulldayChangePercent	0.240604
fulldayPrice	87.95
fundFamily	Global X Funds
fundInceptionDate	1271635200
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts ("ADRs") and Global Depositary Receipts ("GDRs") based on the securities in the underlying index. The underlying index is designed to measure broad-based equity market performance of global companies involved in the copper mining industry. The fund is non-diversified.
longName	Global X Copper Miners ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_102327242
navPrice	87.0
netAssets	8443984900.0
netExpenseRatio	0.65
open	87.94
phone	+1 8884938631
postMarketChange	0.45999908
postMarketChangePercent	0.52577335
postMarketPrice	87.95
postMarketTime	1790032345
previousClose	87.28
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.209999
regularMarketChangePercent	0.240604
regularMarketDayHigh	88.29
regularMarketDayLow	86.535
regularMarketDayRange	86.535 - 88.29
regularMarketOpen	87.94
regularMarketPreviousClose	87.28
regularMarketPrice	87.49
regularMarketTime	1790020800
regularMarketVolume	2089199
shortName	Global X Copper Miners ETF
sourceInterval	15
symbol	COPX
threeYearAverageReturn	0.3467088
totalAssets	8443984896
tradeable	False
trailingPE	16.088985
trailingPegRatio	None
trailingThreeMonthNavReturns	6.26496
trailingThreeMonthReturns	6.26496
triggerable	True
twoHundredDayAverage	81.99115
twoHundredDayAverageChange	5.498848
twoHundredDayAverageChangePercent	0.06706636
typeDisp	ETF
volume	2089199
yield	0.0207
ytdReturn	29.78442
