Date	Sentiment_Daily	News_Volume
2025-09-10	0.3750	1
2025-09-16	1.0000	1
2025-10-02	0.0000	1
2025-10-06	0.0000	1
2025-10-16	0.2800	2
2025-10-27	0.0000	1
2025-10-28	0.0000	1
2025-11-24	0.0000	1
2025-11-25	0.0800	2
2025-12-02	0.0000	1
2025-12-04	0.0000	2
2025-12-05	0.0000	1
2025-12-08	0.0000	1
2025-12-15	0.0910	1
2025-12-17	-0.3000	1
2025-12-18	0.4000	1
2025-12-28	0.1900	1
2025-12-31	0.1880	1
2026-01-06	0.0000	1
2026-01-24	0.5000	1
2026-01-28	0.0000	1
2026-02-03	0.0000	2
2026-02-04	-0.2333	3
2026-02-06	0.1590	2
2026-02-07	0.5000	1
2026-02-10	0.6670	1
2026-02-13	0.1335	2
2026-02-15	0.7250	1
2026-02-16	-0.0173	7
2026-02-17	0.0697	15
2026-02-18	0.0739	20
2026-02-19	0.1095	29
2026-02-20	0.0965	31
2026-02-21	0.0842	8
2026-02-22	0.1049	13
2026-02-23	0.0194	29
2026-02-24	0.0716	72
2026-02-25	-0.0053	56
2026-02-26	0.0416	76
2026-02-27	0.0561	42
2026-02-28	0.0000	1
2026-03-01	0.2056	5
2026-03-02	0.0720	44
2026-03-03	0.0832	58
2026-03-04	0.0086	50
2026-03-05	0.0445	50
2026-03-06	0.1302	24
2026-03-07	0.1708	10
2026-03-08	0.0441	12
2026-03-09	0.0866	65
2026-03-10	0.0404	49
2026-03-11	0.0638	46
2026-03-12	0.0253	39
2026-03-13	0.0338	41
2026-03-15	0.1170	8
2026-03-16	0.0377	88
2026-03-17	0.0636	92
2026-03-18	0.0486	52
2026-03-19	0.0431	47
2026-03-20	0.0041	60
2026-03-21	0.0459	14
2026-03-22	0.0588	16
2026-03-23	0.0906	50
2026-03-24	0.0329	50
2026-03-25	0.0451	45
2026-03-26	0.1439	34
2026-03-27	0.0463	30
2026-03-28	0.2097	7
2026-03-29	0.2431	8
2026-03-30	0.0557	40
2026-03-31	0.0774	53
2026-04-01	0.1062	32
2026-04-02	0.0143	45
2026-04-03	0.1578	11
2026-04-04	0.1687	12
2026-04-05	0.0205	10
2026-04-06	0.0529	34
2026-04-07	0.0909	42
2026-04-08	0.0277	49
2026-04-09	0.0794	39
2026-04-10	0.0732	38
2026-04-11	-0.0938	8
2026-04-12	0.0333	6
2026-04-13	0.0825	21
2026-04-14	0.0586	54
2026-04-15	0.0591	57
2026-04-16	0.0870	37
2026-04-17	0.0807	33
2026-04-18	0.0692	10
2026-04-19	0.1305	6
2026-04-20	0.0543	51
2026-04-21	0.1347	48
2026-04-22	0.0752	28
2026-04-23	0.1054	52
2026-04-24	0.0607	33
2026-04-25	0.0512	4
2026-04-27	0.0161	20
2026-04-28	0.0894	61
2026-04-29	0.0099	53
2026-04-30	0.0993	34
2026-05-01	0.1948	9
2026-05-02	0.0619	7
2026-05-03	0.0257	10
2026-05-04	0.0812	42
2026-05-05	0.0993	26
2026-05-06	0.0876	47
2026-05-07	0.0865	45
2026-05-08	0.0586	10
2026-05-09	0.0250	9
2026-05-10	0.2105	8
2026-05-11	0.0655	39
2026-05-12	0.0569	54
2026-05-13	0.0517	14
2026-05-14	0.0970	59
2026-05-15	-0.1833	3
2026-05-16	0.0678	6
2026-05-17	0.0593	6
2026-05-18	0.0648	30
2026-05-19	0.1036	50
2026-05-20	0.0625	49
2026-05-21	0.0649	51
2026-05-22	0.0760	25
2026-05-23	0.4000	2
2026-05-24	0.0644	10
2026-05-25	0.0812	10
2026-05-26	0.0767	48
2026-05-27	0.1116	16
2026-05-28	0.0536	18
2026-05-29	0.1270	22
2026-05-30	0.1333	3
2026-05-31	0.0340	2
2026-06-01	0.0416	74
2026-06-02	0.0479	58
2026-06-03	0.0870	33
2026-06-04	0.1108	33
2026-06-05	0.0830	40
2026-06-06	0.1587	14
2026-06-07	0.0876	9
2026-06-08	0.0514	21
2026-06-09	0.0521	46
2026-06-10	0.1402	13
2026-06-11	-0.0189	14
2026-06-12	0.1029	48
2026-06-13	0.0571	7
2026-06-14	0.1778	6
2026-06-15	0.0265	47
2026-06-16	0.0220	48
2026-06-17	0.0592	46
2026-06-18	-0.0791	27
2026-06-19	0.0600	5
2026-06-20	0.2400	5
2026-06-21	0.1119	12
2026-06-22	0.1280	56
2026-06-23	0.1360	51
2026-06-24	0.0439	50
2026-06-25	0.3375	4
2026-06-26	0.0513	16
2026-06-27	0.0893	7
2026-06-28	0.0000	5
2026-06-29	0.0324	36
2026-06-30	0.0800	5
2026-07-01	0.0085	22
2026-07-02	0.0701	39
2026-07-03	-0.0618	9
2026-07-04	0.1660	8
2026-07-05	-0.0286	7
2026-07-06	0.0699	42
2026-07-07	0.0920	39
2026-07-08	0.0860	34
2026-07-09	0.1121	38
2026-07-10	-0.0384	5
2026-07-11	0.0484	5
2026-07-12	0.0000	8
2026-07-13	0.0404	14
2026-07-14	0.0777	51
2026-07-15	0.0357	24
2026-07-16	0.2750	2
2026-07-17	-0.0167	3
2026-07-18	0.0000	2
2026-07-19	0.1953	3
2026-07-20	0.0918	20
2026-07-21	0.0218	60
2026-07-22	0.0697	48
2026-07-23	0.0718	64
2026-07-24	0.0000	1
2026-07-26	0.0000	1
2026-07-27	0.1000	5
2026-07-28	-0.0509	7
2026-07-29	0.0466	17
2026-07-30	0.2171	16
2026-07-31	0.0101	41
2026-08-01	0.0000	1
2026-08-02	0.0000	1
2026-08-03	-0.0365	13
2026-08-04	0.1059	48
2026-08-05	0.0632	44
2026-08-06	0.1287	3
2026-08-07	-0.2000	2
2026-08-08	0.1000	2
2026-08-09	-0.1373	3
2026-08-10	0.0562	21
2026-08-11	0.0703	49
2026-08-12	0.1667	3
2026-08-13	0.1188	13
2026-08-14	0.0975	20
2026-08-15	0.1061	11
2026-08-16	-0.0519	12
