Date	Shares	Amount	BuyFlag
2002-01-07	3096.0	36223.2	0
2003-01-07	92853.0	1065023.91	0
2003-09-04	226600.0	2613165.0	0
2003-09-05	170000.0	1899973.0	0
2003-09-08	200000.0	2233074.0	0
2003-09-09	63400.0	696779.0	0
2003-10-08	238404.0	2611199.76	0
2003-10-09	82500.0	923190.0	0
2003-10-29	652816.0	7588566.999999999	0
2003-10-30	13400.0	159996.0	0
2003-11-03	5000.0	59700.0	0
2003-11-04	1400.0	16716.0	0
2003-11-12	80900.0	902091.0	0
2003-11-14	24800.0	271547.60000000003	0
2003-12-01	1000000.0	11090000.0	0
2004-01-06	389200.0	4414664.0	0
2004-01-07	619951.0	7167047.449999998	0
2004-01-08	800000.0	9693009.0	0
2004-01-09	244900.0	3037227.38	0
2004-02-27	11000.0	122440.0	0
2004-03-01	32017.0	356792.1	0
2004-03-02	11900.0	134470.0	0
2004-03-03	165000.0	1938459.0	0
2004-03-04	331225.0	3908574.828	0
2004-03-05	94400.0	1116885.0	0
2004-03-05	5600.0	67200.0	1
2004-09-02	150000.0	2250795.0	0
2004-09-03	11100.0	166155.0	0
2004-09-07	196100.0	2945682.0	0
2004-09-10	242800.0	3650862.0	0
2004-11-16	129200.0	2306004.0	0
2004-11-30	114000.0	2089820.0	0
2004-12-01	211000.0	3868550.0	0
2004-12-02	225000.0	4180491.0	0
2004-12-03	100000.0	1851952.0	0
2004-12-07	130946.0	2417876.15	0
2004-12-08	218100.0	3889057.0	0
2004-12-09	67800.0	1184499.0	0
2004-12-10	150000.0	2587500.0	0
2005-01-03	75000.0	1374128.0	0
2005-04-04	35000.0	624401.0	0
2005-05-02	35000.0	605200.0	0
2005-06-01	35000.0	628340.0	0
2005-07-01	35000.0	734300.0	0
2005-08-01	35000.0	807794.0	0
2005-09-01	35000.0	836370.0	0
2005-09-01	2100.0	50463.0	1
2005-09-06	402187.0	9489203.9	0
2005-09-12	282187.0	6940031.5	0
2005-09-13	120000.0	2989663.0	0
2005-09-19	204187.0	5073062.78	0
2005-09-20	198500.0	4822889.0	0
2005-10-03	35000.0	870156.0	0
2005-11-01	35000.0	840910.0	0
2005-11-04	70000.0	1750485.0	0
