Metric	Value
52WeekChange	-0.36674637
SandP52WeekChange	0.27449715
address1	345 Park Avenue
allTimeHigh	699.54
allTimeLow	0.207031
ask	260.6
askSize	4
auditRisk	1
averageAnalystRating	2.5 - Hold
averageDailyVolume10Day	5370970
averageDailyVolume3Month	5562457
averageVolume	5562457
averageVolume10days	5370970
beta	1.417
bid	255.07
bidSize	1
boardRisk	6
bookValue	28.16
city	San Jose
