Date	Shares	Amount	BuyFlag
2004-03-22	25000.0	989887.5	0
2004-04-01	119740.0	4789954.372	0
2004-04-02	20000.0	803222.0	0
2004-04-05	46215.0	1893463.7575	0
2004-04-12	13000.0	552518.2	0
2004-05-05	29151.0	1318791.24	0
2004-06-21	86800.0	3742199.2	0
2004-06-22	50000.0	2175035.0	0
2004-07-07	17197.0	766986.2000000001	0
2004-07-09	30000.0	1320468.0	0
2004-07-15	115261.0	5000022.180000001	0
2004-09-22	150177.0	7445340.63	0
2004-09-23	50000.0	2454010.0	0
2004-09-28	278000.0	13399905.8	0
2004-09-29	328453.0	16192446.38	0
2004-09-30	317913.0	15679306.6706	0
2004-10-01	346335.0	17190285.939	0
2004-10-04	6260.0	316552.55	0
2004-10-06	20000.0	1035084.0	0
2004-10-07	140000.0	7190778.0	0
2004-10-13	54703.0	2858330.2154	0
2004-10-28	346296.0	19180692.3069	0
2004-10-29	109237.0	6077524.6	0
2004-11-02	458254.0	27389159.742	0
2004-11-05	7378.0	431613.0	0
2004-11-08	273000.0	15772793.4	0
2004-11-09	60000.0	3463800.0	0
2004-11-10	10000.0	570000.0	0
2004-11-15	13566.0	793636.7754	0
2004-11-17	170919.0	9999157.75	0
2004-11-18	57791.0	3395221.25	0
2004-12-20	192400.0	11673677.84	0
2004-12-21	100000.0	6101590.0	0
2004-12-22	100000.0	6202910.0	0
2004-12-23	46800.0	2898043.2	0
2005-01-03	293362.0	18235619.0086	0
2005-01-04	213521.0	13127123.0177	0
2005-01-07	98764.0	5848715.1924	0
2005-01-11	2800.0	163693.88	0
2005-01-12	20000.0	1163938.0	0
2005-03-21	384468.0	25836303.8355	0
2005-03-22	50000.0	3361300.0	0
2005-06-29	100000.0	2880080.0	0
2005-06-30	8038.0	234122.0222	0
2005-07-01	64000.0	1827038.0	0
2005-07-05	201983.0	5723390.288	0
2005-07-12	144800.0	4044365.36	0
2005-07-15	51000.0	1463700.0	0
2005-09-19	24000.0	698800.8	0
2005-09-20	150001.0	4304143.6941	0
2005-09-26	64722.0	1835768.3358	0
2005-09-27	100000.0	2803060.0	0
2005-09-29	182769.0	5381136.3836	0
2005-10-27	579527.0	18547050.1618	0
2005-10-28	211738.0	6813101.9216	0
2005-11-01	88550.0	2878731.85	0
2005-11-03	12500.0	410000.0	0
2005-11-10	175064.0	5698526.656	0
2005-11-11	80000.0	2624472.0	0
2005-11-14	150000.0	4947345.0	0
2005-11-15	278709.0	9184601.4209	0
2005-11-18	52072.0	1762749.5232	0
2005-12-19	183590.0	7111875.399999999	0
2005-12-21	125000.0	4687487.5	0
2005-12-22	82641.0	3058915.2945	0
2005-12-23	300000.0	11107890.0	0
2005-12-30	1985.0	73429.12	0
2006-01-03	150000.0	5702595.0	0
2006-01-04	599000.0	22909776.7	0
2006-01-05	400000.0	15204505.0	0
2006-01-06	367147.0	14285154.9502	0
2006-01-09	80000.0	3075056.0	0
2006-01-10	50625.0	1966224.375	0
2006-01-11	211525.0	8310569.345000001	0
2006-01-12	107771.0	4272911.1976	0
2006-01-13	126261.0	4905121.9277	0
2006-02-02	500539.0	19749653.12	0
2006-02-03	55679.0	2184220.3552	0
2006-02-06	199529.0	7877404.919999999	0
2006-02-07	3280.0	130563.024	0
2006-02-08	16810.0	668197.5	0
2006-03-24	60000.0	2180892.0	0
2006-03-27	40000.0	1447904.0	0
2006-03-30	5000.0	178050.0	1
2006-04-10	40000.0	1502120.0	0
2006-06-27	20000.0	618346.0	0
2006-08-03	49370.0	1562728.358	0
2006-10-13	617422.0	23980663.783	0
2006-10-16	201083.0	7737348.585199999	0
2006-10-26	50000.0	1962435.0	0
2006-11-13	40000.0	1601295.0	0
2006-11-14	20000.0	810000.0	0
2006-11-16	50000.0	2092345.0	0
2006-12-18	20000.0	841735.9999999999	0
2006-12-27	20000.0	836000.0	0
2007-01-03	50000.0	2036080.0	0
2007-01-09	50000.0	1975645.0	0
2007-01-16	326500.0	13159602.15	0
2007-03-29	40000.0	1684464.0	0
2007-03-30	39461.0	1630567.981	0
2007-04-02	20000.0	826002.0	0
2007-04-05	25000.0	1065782.5	0
2007-04-10	175000.0	7472640.0	0
2007-04-17	40000.0	1694687.9999999998	0
2007-04-19	80000.0	3375280.0	0
2007-04-24	240000.0	10205212.0	0
2007-04-25	38557.0	1640060.552	0
2007-04-30	25000.0	1053125.0	0
2007-06-18	50000.0	2130575.0	0
2007-06-20	350000.0	14735845.0	0
2007-07-19	241000.0	10126675.4	0
2007-07-23	188000.0	7891318.8	0
2007-07-30	335066.0	13502087.588799998	0
2007-08-01	189000.0	7408743.3	0
2007-09-04	189000.0	8104622.399999999	0
2007-09-19	50000.0	2183055.0	0
2007-09-20	100.0	4400.0	0
2007-09-26	19054.0	838376.0	0
2007-10-01	332808.0	14496203.2	0
2007-10-05	246264.0	10999627.824	0
2007-10-10	25000.0	1133520.61	0
2007-11-01	189000.0	8941444.449999997	0
2007-12-03	189000.0	7990979.31	0
2007-12-19	10000.0	419860.0	0
2008-01-02	189000.0	8028502.7	0
2008-01-03	50000.0	2081289.35	0
2008-01-09	622.0	24587.66	0
2008-02-01	189000.0	6522653.07	0
2008-03-03	189000.0	6300922.85	0
2008-03-24	30000.0	1083805.0	0
2008-05-02	25000.0	998040.23	0
2008-05-06	50000.0	2011741.87	0
2008-06-18	12650.0	519792.475	0
2008-06-19	14157.0	581956.9707000001	0
2008-07-16	27500.0	1096897.5	0
2008-09-22	49251.0	1970040.0	0
2008-09-23	50749.0	2029960.0	0
2008-09-26	25000.0	977507.5	0
2008-12-02	18.0	396.0	0
2009-01-02	72.0	1657.44	1
2009-06-18	40000.0	1150580.0	0
2009-06-23	15358.0	421176.2562	0
2009-07-16	33564.0	1000150.1412	0
2009-07-17	9375.0	289892.8125	0
2009-07-20	10133.0	316697.7953	0
