Date	Shares	Amount	BuyFlag
2004-01-30	101042.0	9232678.0526	0
2004-02-04	9698.0	905987.16	0
2004-02-09	22526.0	2173126.0194	0
2004-02-11	17641.0	1681526.2438	0
2004-02-18	4710.0	452207.1	0
2004-03-01	23283.0	2122436.3706	0
2004-03-08	400.0	36184.0	1
2004-03-09	5650.0	611443.0	0
2004-03-26	1000.0	87620.0	1
2004-06-08	35300.0	3442725.0	0
2004-06-18	47150.0	4690486.715	0
2004-06-22	8132.0	802709.72	0
2004-06-25	20840.0	2057148.376	0
2004-06-30	1200.0	120032.04	0
2004-07-28	7216.0	701792.08	0
2004-08-16	3000.0	284064.0	0
2004-09-16	1208.0	117707.52	0
2004-09-20	3660.0	361207.596	0
2004-11-05	21660.0	2295732.5700000003	0
2004-11-08	105700.0	11366290.95	0
2004-11-09	29912.0	3170672.0	0
2004-11-11	103437.0	11191397.2461	0
2004-11-15	16500.0	1784222.5499999998	0
2004-11-16	314.1587	33869.449447	0
2004-11-22	400.0	42680.0	0
2004-12-14	9000.0	968594.4	0
2005-02-22	24000.0	2528512.8	0
2005-03-10	1768.1761	192925.694271	0
2005-03-11	1674.0	182752.0984	0
2005-05-20	5000.0	538522.0	0
2005-06-02	20770.0	2263930.0	0
2005-06-15	4592.0	511870.24	0
2005-06-16	13742.0	1525177.8572	0
2005-07-25	25157.0	2944040.6919	0
2005-08-17	4242.0	487922.8998	0
2005-08-18	6067.032	696919.9658400001	0
2005-08-25	14538.0	1670645.584	0
2005-11-11	19070.0	2217950.6326	0
2005-11-23	5522.0	642050.26	0
2006-01-30	99637.0	11667601.3613	0
2006-02-02	1078.0	125101.9	0
2006-02-06	10327.0	1198993.9395	0
2006-02-07	11480.0	1342365.3635	0
2006-02-17	7445.0	897591.535	0
2006-02-21	124600.0	14838282.14	0
2006-02-22	35100.0	4229550.0	0
2006-02-27	955.0	119088.5	0
2006-03-09	21000.0	2668484.52	0
2006-04-24	7487.0	511386.274	0
2006-05-05	1.72	114.9992	1
