Date	Source	Sentiment	Headline	Summary	URL
2026-05-29	Yahoo	0.238	Pre-Markets Mostly Up on Lower Volume, Trade & Inventory Reports	Trading volume has slowed noticeably this week, as is wont to happen when indexes are at all-time highs and the outlook in certain key areas are murky.	https://finance.yahoo.com/markets/stocks/articles/pre-markets-mostly-lower-volume-143400455.html?.tsrc=rss
2026-05-29	Yahoo	0.11	This Global ETF Beat the Nasdaq-100 for Most of the Past Year. Should You Buy It?	Tech stocks don't always beat dividend stocks. One global ETF could be worth a look.	https://www.fool.com/investing/2026/05/29/global-etf-beat-the-nasdaq-100-for-most-past-year/?.tsrc=rss
2026-05-29	Yahoo	0.1	S&P 500, Nasdaq Futures Pull Back After Trump Wants 'Couple Days To Think' About Iran Ceasefire Deal: ASTS, DELL, BB, SMCI In Focus	According to a report from Axios, the U.S. and Iran have reached a tentative deal to extend the ceasefire between the two nations by 60 days and are on track to discuss Tehran’s nuclear program.	https://stocktwits.com/news-articles/markets/equity/sp500-nasdaq-futures-pull-back-after-trump-wants-couple-days-to-think-about-iran-ceasefire-deal/cZgS7tGRet0?.tsrc=rss
2026-05-29	Yahoo	0.031	Exchange-Traded Funds Mixed, US Equities Advance After Midday	Broad Market Indicators Broad-market exchange-traded fund IWM declined, while IVV gained. Acti	https://finance.yahoo.com/markets/stocks/articles/exchange-traded-funds-mixed-us-171015878.html?.tsrc=rss
2026-05-29	Google	0.0	Miguel Angel Jimenez chips in for birdie at Invesco QQQ - PGA Tour		https://news.google.com/rss/articles/CBMiqAFBVV95cUxPUHI5dE5nOXM1eFFPUWJPTkpodTBwNEFmZnYyWlNsMzQycTNpbWlNYzgxdDZ3cXZyRnp1UmdPTFVXdV8xdFUwOTU0RUtPVjUtTzV0THREdFVRbTZrZGdPNnNES1dOUXFFUGcxU2JUX0ZmbS1sYUtCdXRlTlpPN0JTRWNKNFhzcjY4MmV5dnRYV3E2azY1Wk9hZ0Nmb0hNM09EUEJPZUhyZmc?oc=5
2026-05-29	Yahoo	-0.035	Exchange-Traded Funds, Equity Futures Rise Pre-Bell Friday Amid US-Iran Deal Hopes	The broad market exchange-traded fund SPDR S&amp;P 500 ETF Trust (SPY) was up 0.1% and the actively trad	https://finance.yahoo.com/markets/stocks/articles/exchange-traded-funds-equity-futures-131630396.html?.tsrc=rss
2026-05-29	Yahoo	-0.075	Stocks Supported by Middle East Peace Hopes and AI Spending	The S&amp;P 500 Index ($SPX ) (SPY ) today is up +0.21%, the Dow Jones Industrial Average ($DOWI ) (DIA ) is up +0.65%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) is up +0.25%. June E-mini S&amp;P futures (ESM26 ) are up +0.20%, and June E-mini Nasdaq futures...	https://www.barchart.com/story/news/2202692/stocks-supported-by-middle-east-peace-hopes-and-ai-spending?.tsrc=rss
2026-05-29	Google	-0.126	Sam Altman's Brother Calls QQQ A 'Tough Hurdle To Beat' — But AI Is Fueling A New ETF Winner In 2026 - Stocktwits		https://news.google.com/rss/articles/CBMi5gFBVV95cUxNZFBlb1hsQlN6WTVvLUZLRnJhQ1VSN1JtbHJhdTA1R1d6dGdzbFRpUXpDcXhEb1Z4dEJOZGdkTTlhMlg5dnNmMVZQdEF3VUF5R3duclJHRWpmbEF3SmxaR1dONWZBcUUtZkJ0MThTUTlTYUVodm8xZUFmR19IS3ZZSVhWSDdNMkE2c2k2RXU2LW9RSkdMNzFzWHVJUXFwUDJ6MFZldHE2bUZhMDdPNDBaN1hmT0p6QkVYbHVWbzl0bHcyVWFqblNQYWwtbENuZlIzT291clFFYVl6VGZJVDJ6bUx5amxyUQ?oc=5
2026-05-29	Yahoo	-0.15	Stock Indexes Rally to Record Highs on Peace Deal Hopes and AI Spending	The S&amp;P 500 Index ($SPX ) (SPY ) today is up +0.41%, the Dow Jones Industrial Average ($DOWI ) (DIA ) is up +0.43%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) is up +0.66%. June E-mini S&amp;P futures (ESM26 ) are up +0.37%, and June E-mini Nasdaq futures...	https://www.barchart.com/story/news/2201213/stock-indexes-rally-to-record-highs-on-peace-deal-hopes-and-ai-spending?.tsrc=rss
2026-05-28	Yahoo	0.25	Vanguard’s Value ETF May Soon Outperform Your Tech Holdings as “The Great Migration” Accelerates	The Vanguard Value ETF (NYSEARCA:VTV) is up 11% year to date, a lead that only looks small next to the 9.4% return on the Vanguard Growth ETF (NYSEARCA:VUG) over the same stretch. That is the actual shape of the so-called Great Rotation so far in 2026. Value is ahead of growth on the year, and ... Vanguard’s Value ETF May Soon Outperform Your Tech Holdings as “The Great Migration” Accelerates	https://247wallst.com/investing/2026/05/28/vanguards-value-etf-may-soon-outperform-your-tech-holdings-as-the-great-migration-accelerates/?.tsrc=rss
2026-05-28	Yahoo	0.238	Dump-Truck of Economic Data: PCE, Claims, Goods & More	Q1 core PCE quarter over quarter -- excluding volatile food and energy costs -- made a massive jump to +2.7% in the first read to +4.4% this time around.	https://finance.yahoo.com/economy/articles/dump-truck-economic-data-pce-145900543.html?.tsrc=rss
