Metric	Value
52WeekChange	0.6600146
SandP52WeekChange	0.19786096
address1	6200 Paseo Padre Parkway
allTimeHigh	163.13
allTimeLow	28.24
ask	121.0
askSize	2
auditRisk	7
averageAnalystRating	1.5 - Strong Buy
averageDailyVolume10Day	3395430
averageDailyVolume3Month	3251842
averageVolume	3251842
averageVolume10days	3395430
beta	1.95
bid	91.56
bidSize	2
boardRisk	5
bookValue	15.626
city	Fremont
