Metric	Value
allTimeHigh	23.92
allTimeLow	7.56
ask	7.8
askSize	24700
averageDailyVolume10Day	9054280
averageDailyVolume3Month	10685872
averageVolume	10685872
averageVolume10days	9054280
beta3Year	0.0
bid	7.74
bidSize	50900
category	Trading--Inverse Equity
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	8.3029
dayLow	7.5
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	11.7998
fiftyDayAverageChange	-4.0798
fiftyDayAverageChangePercent	-0.34575164
fiftyTwoWeekChangePercent	-60.576923
fiftyTwoWeekHigh	23.92
fiftyTwoWeekHighChange	-16.2
fiftyTwoWeekHighChangePercent	-0.67725754
fiftyTwoWeekLow	7.5
fiftyTwoWeekLowChange	0.21999979
fiftyTwoWeekLowChangePercent	0.029333305
fiftyTwoWeekRange	7.5 - 23.92
firstTradeDateMilliseconds	1781011800000
fullExchangeName	NYSEArca
fulldayChange	-0.48000002
fulldayChangePercent	-5.8536587
fulldayPrice	7.79
fundFamily	Defiance ETFs LLC
fundInceptionDate	1780876800
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	Fund is an actively managed exchange traded fund that attempts to achieve 2 times the inverse (-200%) of the daily percentage change in the price of the Underlying Security by employing derivatives, namely swap agreements and/or listed options contracts. It is non-diversified.
longName	Defiance Daily Target 2X Short MU ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_1967452949
navPrice	7.9367
netAssets	9570030.0
netExpenseRatio	1.31
open	8.2
postMarketChange	0.07000017
postMarketChangePercent	0.906738
postMarketPrice	7.79
postMarketTime	1788996077
previousClose	8.2
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-0.48
regularMarketChangePercent	-5.85366
regularMarketDayHigh	8.3029
regularMarketDayLow	7.5
regularMarketDayRange	7.5 - 8.3029
regularMarketOpen	8.2
regularMarketPreviousClose	8.2
regularMarketPrice	7.72
regularMarketTime	1788984000
regularMarketVolume	8217403
shortName	Defiance Daily Target 2X Short 
sourceInterval	15
symbol	MUZ
totalAssets	9570030
tradeable	False
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	12.418413
twoHundredDayAverageChange	-4.6984134
twoHundredDayAverageChangePercent	-0.37834248
typeDisp	ETF
volume	8217403
