Date	Sentiment_Daily	News_Volume
2025-03-12	0.1330	1
2025-03-31	1.0000	1
2025-04-08	0.5000	1
2025-04-29	0.0000	1
2025-05-20	0.0000	1
2025-05-31	0.0000	1
2025-06-11	-0.1330	1
2025-06-18	0.0000	1
2025-07-11	0.0000	1
2025-07-21	0.0000	1
2025-08-01	0.2000	1
2025-08-05	0.5000	1
2025-08-27	0.6000	1
2025-09-11	1.0000	1
2025-09-12	0.2400	1
2025-09-16	-0.1330	1
2025-09-23	0.0000	1
2025-10-01	0.3000	1
2025-10-02	0.0000	1
2025-10-25	0.0000	1
2025-11-06	0.5000	1
2025-11-12	0.0000	1
2025-11-20	0.0000	1
2025-11-26	0.5000	1
2025-12-04	0.0500	1
2025-12-18	0.1430	3
2025-12-25	0.5000	1
2026-01-12	-0.0240	1
2026-01-21	0.2280	1
2026-01-26	-0.0610	1
2026-01-28	1.0000	1
2026-02-01	0.2110	1
2026-02-02	-0.1500	1
2026-02-03	0.2380	1
2026-02-10	0.1180	1
2026-02-11	0.1370	1
2026-02-12	0.4095	2
2026-02-13	0.0000	1
2026-02-18	1.0000	1
2026-02-24	0.0680	1
2026-02-25	0.1560	1
2026-02-27	0.2325	2
2026-03-01	0.0000	1
2026-03-02	0.0000	1
2026-03-03	0.0380	1
2026-03-04	0.0000	1
2026-03-05	0.0000	1
2026-03-10	0.0323	3
2026-03-11	-0.0055	2
2026-03-13	0.2400	1
2026-03-17	0.0440	1
2026-03-20	0.6500	1
2026-03-21	0.0920	1
2026-03-23	0.0000	1
2026-03-26	0.1750	1
2026-03-27	0.1880	1
2026-03-29	0.1400	1
