Date	Open	High	Low	Close	Volume
2018-01-02	153.2	153.97	152.46	138.55	20489600
2018-01-03	153.87	154.46	153.52	138.7	21836600
2018-01-04	154.97	155.15	154.02	139.07	14207100
2018-01-05	154.88	154.98	153.94	139.36	19883900
2018-01-08	154.73	155.27	153.5	139.57	18457300
2018-01-09	155.24	155.5	154.73	139.38	16571300
2018-01-10	154.47	155.17	153.92	139.4	18516800
2018-01-11	155.07	157.66	154.98	141.8	26522400
2018-01-12	157.68	158.86	157.47	142.39	24089800
2018-01-16	158.86	159.41	155.8	140.57	27704700
2018-01-17	156.8	157.94	156.28	141.9	18571600
2018-01-18	157.22	157.5	156.39	140.93	17903600
2018-01-19	156.73	158.69	156.55	142.79	31040900
2018-01-22	158.4	159.45	158.31	143.55	12702400
2018-01-23	159.24	160.3	158.67	144.01	16904600
2018-01-24	160.36	160.63	158.4	143.12	20340900
2018-01-25	159.64	159.92	158.21	143.17	20290900
2018-01-26	159.53	159.69	158.77	143.69	16120300
2018-01-29	159.06	159.86	158.62	142.88	18293300
2018-01-30	157.66	158.22	156.73	141.51	24533800
2018-01-31	157.74	158.42	155.92	140.77	27468900
2018-02-01	155.73	157.21	155.53	141.21	21413000
2018-02-02	156.13	156.15	153.51	138.49	33314100
2018-02-05	152.67	153.79	147.86	133.17	52622200
2018-02-06	145.53	150.37	144.24	134.76	69232400
2018-02-07	149.61	150.79	148.61	134.9	37101000
2018-02-08	149.99	150.0	145.44	130.94	44704500
2018-02-09	146.76	147.94	142.5	132.14	53315300
2018-02-12	146.92	148.92	145.48	133.39	36213900
2018-02-13	147.38	148.79	146.9	133.68	25021200
2018-02-14	147.63	151.52	147.18	136.08	36286900
2018-02-15	152.22	152.87	150.56	137.56	23773600
2018-02-16	152.61	154.29	152.54	138.05	27973900
2018-02-20	152.55	153.77	151.67	136.92	24046200
2018-02-21	152.42	154.81	152.01	137.06	26735500
2018-02-22	152.81	154.03	151.91	136.84	16340000
2018-02-23	152.98	154.02	152.15	138.63	18065200
2018-02-26	154.53	155.26	153.47	139.54	15267700
2018-02-27	155.18	155.88	152.75	137.53	18125500
2018-02-28	153.14	153.6	150.31	135.36	29951800
2018-03-01	150.05	151.57	148.38	135.0	38943200
2018-03-02	148.71	152.75	148.4	137.16	31842300
2018-03-05	151.82	154.26	151.47	138.38	19603700
2018-03-06	154.43	155.39	152.8	139.88	17304000
2018-03-07	154.46	156.93	154.22	141.11	22684600
2018-03-08	156.9	157.47	155.5	140.82	23391300
2018-03-09	157.31	159.0	156.87	143.07	24927200
2018-03-12	159.25	159.65	158.49	143.33	15310100
2018-03-13	160.0	160.3	158.14	142.66	17757200
2018-03-14	159.22	159.39	157.41	141.99	18097500
2018-03-15	158.1	158.14	156.37	141.27	14172100
2018-03-16	156.98	158.27	156.75	142.07	36000300
2018-03-19	157.17	157.21	154.45	140.7	25663000
2018-03-20	156.67	157.02	155.77	140.66	11418500
2018-03-21	156.32	158.26	156.2	141.48	22213500
2018-03-22	155.66	156.62	153.31	138.38	29774800
2018-03-23	153.56	153.94	150.0	135.4	35744100
2018-03-26	152.09	153.38	150.43	138.36	28442400
2018-03-27	153.66	153.7	149.71	135.68	32820600
2018-03-28	150.74	151.35	149.39	135.64	26510900
2018-03-29	151.08	153.1	150.75	137.01	22617700
2018-04-02	151.52	152.07	147.18	133.67	35040700
2018-04-03	149.02	150.6	148.3	135.58	29857800
2018-04-04	148.5	152.58	148.27	137.3	29619700
2018-04-05	153.04	153.61	152.32	138.44	17301600
2018-04-06	152.37	153.4	149.15	135.68	25762700
