Date	Sentiment_Daily	News_Volume
2025-05-01	0.5000	1
2025-08-01	0.0000	2
2025-08-08	0.4330	1
2025-08-09	0.0000	1
2025-08-27	0.0000	1
2025-09-16	0.1430	1
2025-09-17	0.0000	1
2025-09-20	0.2170	1
2025-10-07	0.3930	1
2025-10-08	0.2500	1
2025-10-09	0.0000	1
2025-10-13	0.0000	1
2025-10-15	0.0000	1
2025-10-17	0.0000	1
2025-10-21	0.0000	1
2025-10-23	-0.0670	1
2025-10-28	0.0000	1
2025-10-30	0.0000	2
2025-10-31	0.0000	1
2025-11-01	0.0000	1
2025-11-10	0.0000	1
2025-11-12	0.7000	1
2025-11-16	0.0000	1
2025-11-20	-0.1560	1
2025-11-21	0.0000	1
2025-11-24	-0.2000	1
2025-11-28	0.2000	1
2025-12-08	0.0000	1
2025-12-15	0.2170	1
2025-12-18	0.0000	1
2025-12-21	0.2500	1
2025-12-23	0.5000	1
2025-12-25	0.2670	1
2025-12-29	0.2000	1
2025-12-30	0.1360	1
2025-12-31	-0.0830	1
2026-01-02	0.0000	1
2026-01-03	0.0000	1
2026-01-06	0.5330	1
2026-01-07	0.0000	1
2026-01-13	0.0000	1
2026-01-15	0.1133	3
2026-01-18	-0.0670	1
2026-01-19	0.0000	1
2026-01-20	0.0000	1
2026-01-23	0.3330	1
2026-01-28	0.0000	2
2026-01-29	0.0000	1
2026-01-30	-0.0275	2
2026-01-31	0.0303	3
2026-02-02	0.1445	2
2026-02-03	-0.2000	1
2026-02-04	0.0000	1
2026-02-05	0.0577	3
2026-02-06	0.0000	1
2026-02-07	0.0450	1
2026-02-08	0.0600	2
2026-02-09	0.0000	1
2026-02-10	-0.0520	4
2026-02-11	0.0352	6
2026-02-12	0.2655	6
2026-02-13	0.3035	2
2026-02-14	0.1330	1
2026-02-15	0.0000	1
2026-02-16	0.2330	1
2026-02-17	0.0000	1
2026-02-18	0.1350	1
2026-02-19	0.0175	2
2026-02-20	0.2500	1
2026-02-21	0.0000	2
2026-02-22	0.0778	6
2026-02-23	0.1748	6
2026-02-24	0.1000	4
2026-02-25	0.6000	1
2026-02-26	-0.0500	1
2026-02-27	0.0470	1
2026-02-28	0.0000	1
2026-03-01	0.0000	2
2026-03-02	0.0707	3
2026-03-03	0.0128	10
2026-03-04	0.0000	1
2026-03-05	0.0815	2
2026-03-06	0.0125	4
2026-03-07	0.0000	1
2026-03-08	-0.1560	1
2026-03-09	0.0000	2
2026-03-10	0.0000	3
2026-03-11	-0.0098	12
2026-03-12	0.0482	4
2026-03-13	0.1000	6
2026-03-14	0.0000	3
2026-03-15	0.0000	1
2026-03-16	0.0000	4
2026-03-17	0.0000	4
2026-03-18	0.1360	1
2026-03-19	0.1000	5
2026-03-20	-0.0536	7
2026-03-21	-0.3000	1
2026-03-22	0.0000	2
2026-03-23	0.0640	5
2026-03-24	-0.0040	5
2026-03-25	-0.0127	3
2026-03-26	-0.0203	3
2026-03-27	0.0000	2
2026-03-28	0.0000	2
2026-03-29	0.0000	1
2026-03-30	0.1240	6
2026-03-31	0.0818	11
2026-04-01	-0.0033	10
2026-04-02	0.0000	2
2026-04-03	-0.1000	1
2026-04-04	0.0000	3
2026-04-05	0.4330	1
2026-04-06	-0.0524	7
2026-04-07	0.2165	2
2026-04-08	0.0741	11
2026-04-09	0.0183	7
2026-04-10	-0.0357	7
2026-04-11	0.0000	1
2026-04-12	0.0000	4
2026-04-13	-0.0575	2
2026-04-14	0.1296	5
2026-04-15	0.1400	6
2026-04-16	0.0590	8
2026-04-17	0.0451	8
2026-04-18	0.0155	2
2026-04-19	0.0000	1
2026-04-20	0.0449	10
2026-04-21	0.0833	3
2026-04-22	0.0417	4
2026-04-23	0.0337	10
2026-04-24	-0.0024	10
2026-04-25	0.0660	5
2026-04-26	0.1682	6
2026-04-27	0.1380	5
2026-04-28	-0.0052	11
2026-04-29	0.1047	7
2026-04-30	0.0705	28
2026-05-01	0.0000	1
2026-05-02	0.1750	10
2026-05-03	0.0991	7
2026-05-04	0.0640	10
2026-05-05	0.0340	4
2026-05-06	0.0136	11
2026-05-07	0.0056	12
2026-05-08	0.1168	11
2026-05-09	0.0168	4
2026-05-10	0.1793	4
2026-05-11	0.0000	3
2026-05-12	0.2167	3
2026-05-13	0.1357	10
2026-05-14	0.0890	3
2026-05-15	0.1012	9
2026-05-16	0.1670	1
2026-05-17	0.0000	2
2026-05-18	-0.0042	5
2026-05-19	0.0054	10
2026-05-20	0.0516	9
2026-05-21	0.1713	3
2026-05-22	0.0308	4
2026-05-23	0.0167	3
2026-05-24	0.0000	3
2026-05-25	0.0190	5
2026-05-26	0.0446	7
2026-05-27	0.0922	4
2026-05-28	0.1408	12
2026-05-29	0.1014	13
2026-05-30	0.0000	1
2026-05-31	0.0000	4
2026-06-01	0.1180	4
2026-06-02	0.1253	6
2026-06-03	0.1669	7
2026-06-04	-0.2000	1
2026-06-05	0.0437	3
2026-06-06	0.0000	2
2026-06-08	0.0388	6
2026-06-09	0.0356	5
2026-06-10	0.0217	4
2026-06-11	0.4860	3
2026-06-12	-0.0250	9
2026-06-14	0.3500	2
2026-06-15	0.1362	6
2026-06-16	0.0507	8
2026-06-17	0.0072	5
2026-06-18	0.1116	5
2026-06-19	0.0338	6
2026-06-21	0.3500	1
2026-06-22	0.0000	2
2026-06-23	0.0193	6
2026-06-24	0.1193	3
2026-06-25	-0.1000	5
2026-06-26	0.0409	7
2026-06-27	0.0750	4
2026-06-28	0.0000	4
2026-06-29	0.0362	6
