Metric	Value
52WeekChange	0.31966496
SandP52WeekChange	0.14293182
address1	1555 Palm Beach Lakes Boulevard
allTimeHigh	1714.09
allTimeLow	5.85
ask	1395.65
askSize	1
auditRisk	10
averageAnalystRating	1.3 - Strong Buy
averageDailyVolume10Day	762120
averageDailyVolume3Month	875446
averageVolume	875446
averageVolume10days	762120
beta	1.664
bid	1324.6
bidSize	1
boardRisk	8
bookValue	79.269
city	West Palm Beach
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Michael R. Hsing', 'age': 65, 'title': 'Founder, Chairman, President & CEO', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 7244404, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Deming  Xiao', 'age': 62, 'title': 'Executive Vice President of Global Operations', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 3771994, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Saria  Tseng', 'age': 54, 'title': 'EVP of Strategic Corporate Development, General Counsel & Corporate Secretary', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 3772180, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Maurice  Sciammas', 'age': 65, 'title': 'Executive Vice President of Worldwide Sales & Marketing', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 3769595, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert W. Dean II', 'age': 60, 'title': 'Interim Chief Financial Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Genevieve  Cunningham', 'title': 'Senior Manager of Marketing Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tony  Balow', 'title': 'Vice President of Finance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Arthur  Lee', 'title': 'Finance Manager', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	4
corporateActions	[{'header': 'Dividend', 'message': 'MPWR announced a cash dividend of $2.00 with an ex-date of Sep. 30, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1790740800000, 'amount': '2.00'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	1277.68
currentRatio	4.975
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	1283.83
dayLow	1217.24
debtToEquity	0.486
discount_to_intrinsic_value	-51.27
displayName	Monolithic Power Systems
dividendDate	1792022400
dividendRate	8.0
dividendYield	0.66
earningsCallTimestampEnd	1785445200
earningsCallTimestampStart	1785445200
earningsGrowth	0.858
earningsQuarterlyGrowth	0.906
earningsTimestamp	1785441600
earningsTimestampEnd	1793304000
earningsTimestampStart	1793304000
ebitda	1000281984
ebitdaMargins	0.3056
enterpriseToEbitda	61.377
enterpriseToRevenue	18.757
enterpriseValue	61394202624
epsCurrentYear	27.43092
epsForward	34.8707
epsTrailingTwelveMonths	16.44
