Date	Shares	Amount	BuyFlag
2026-02-06	145273.0	170138464.1901	0
2026-02-09	400.0	484864.00000000006	0
2026-02-10	34000.0	38837435.260000005	0
2026-02-11	33200.0	39470206.79	0
2026-02-12	33000.0	38670257.41	0
2026-03-20	30.0	32852.1	0
2026-03-30	25674.0	25943638.220000003	0
2026-04-01	1430.0	1620417.6	0
2026-04-06	7636.0	8918434.08	0
2026-04-08	8963.0	11698654.18	0
2026-05-04	30.0	47661.9	0
2026-05-05	1394.0	2211130.52	0
2026-05-06	500.0	825000.0	0
2026-05-15	12000.0	18736849.52	0
2026-05-18	40004.0	59316421.669999994	0
2026-05-22	5000.0	7932150.0	0
2026-05-26	508.0	852770.32	0
