Date	Open	High	Low	Close	Volume
2018-01-02	113.0	116.35	112.66	108.56	285800
2018-01-03	116.5	118.93	116.0	110.6	268100
2018-01-04	119.23	120.0	118.09	111.63	183700
2018-01-05	120.21	121.29	119.14	112.07	227700
2018-01-08	120.16	122.26	119.53	113.46	206700
2018-01-09	121.71	122.06	120.5	113.26	157800
2018-01-10	119.97	121.05	119.57	112.02	212200
2018-01-11	120.14	121.9	118.88	113.61	213200
2018-01-12	121.94	123.73	120.72	114.7	120700
2018-01-16	123.75	124.44	119.77	111.91	283300
2018-01-17	121.24	121.24	119.62	112.48	542900
2018-01-18	120.49	122.38	119.47	111.7	315300
2018-01-19	120.0	120.63	118.6	111.99	304000
2018-01-22	119.74	121.19	119.08	112.18	384100
2018-01-23	120.16	121.9	119.21	113.07	379600
2018-01-24	119.47	121.69	119.22	111.98	377900
2018-01-25	121.53	121.82	117.25	109.74	322800
2018-01-26	118.84	122.45	117.67	114.26	223900
2018-01-29	121.55	123.45	120.67	114.58	307200
2018-01-30	120.66	123.38	119.01	111.61	303700
2018-01-31	120.88	121.71	118.52	111.18	225300
2018-02-01	118.09	120.91	117.72	112.18	172500
2018-02-02	118.87	118.99	114.92	107.37	337300
2018-02-05	113.55	116.03	109.5	102.24	507400
2018-02-06	106.95	114.44	103.14	106.44	645600
2018-02-07	113.58	114.13	109.96	102.67	384200
2018-02-08	109.75	110.7	103.77	96.9	674700
2018-02-09	105.0	112.24	105.0	102.74	1038100
2018-02-12	110.8	110.81	107.8	102.59	667200
2018-02-13	108.83	110.04	107.02	102.64	409000
2018-02-14	108.71	113.16	108.05	105.46	389700
2018-02-15	114.38	116.42	112.21	108.43	329000
2018-02-16	115.87	117.99	115.87	109.2	411600
2018-02-20	116.44	120.24	116.0	111.7	417100
2018-02-21	120.33	120.62	117.08	109.35	283300
2018-02-22	117.69	118.22	116.2	109.38	258900
2018-02-23	117.83	118.75	116.4	110.18	223400
2018-02-26	118.66	119.96	118.27	111.84	156400
2018-02-27	119.83	121.11	118.37	110.68	455600
2018-02-28	119.12	119.82	117.01	109.26	197400
2018-03-01	117.18	117.73	114.65	108.06	214800
2018-03-02	114.34	118.56	113.64	110.28	194400
2018-03-05	117.14	119.2	116.42	110.53	223100
2018-03-06	119.28	119.77	117.72	111.1	380800
2018-03-07	118.13	120.3	118.04	111.42	223400
2018-03-08	120.04	120.33	118.77	111.88	232000
2018-03-09	121.0	125.0	120.84	116.55	268400
2018-03-12	125.0	126.54	124.27	117.15	214600
2018-03-13	126.25	127.61	123.2	115.46	249100
2018-03-14	124.52	124.52	122.46	114.99	165000
2018-03-15	123.73	125.0	122.27	115.18	245000
2018-03-16	123.74	125.11	122.97	116.41	488600
2018-03-19	123.83	124.29	119.8	114.86	338300
2018-03-20	123.01	125.45	121.87	116.77	339100
2018-03-21	124.88	127.4	124.01	117.03	307100
2018-03-22	123.7	124.18	119.82	112.03	238500
2018-03-23	120.08	120.08	114.82	107.23	352900
2018-03-26	117.5	120.7	116.23	111.86	336000
2018-03-27	120.67	121.56	114.99	108.01	419000
2018-03-28	115.49	115.92	112.28	105.94	252800
2018-03-29	113.51	117.36	111.85	108.34	298900
2018-04-02	114.99	115.59	110.21	103.69	301400
2018-04-03	112.12	113.34	110.24	105.15	415900
2018-04-04	109.76	114.85	109.23	107.03	200100
2018-04-05	115.49	115.94	113.21	106.78	193900
2018-04-06	112.51	114.15	109.99	103.82	173300
2018-04-09	112.3	114.47	111.15	104.4	234300
2018-04-10	114.09	117.11	112.65	108.4	206400
2018-04-11	114.84	117.46	114.64	109.47	179700
2018-04-12	118.81	121.67	117.98	113.25	357700
2018-04-13	122.28	122.93	120.56	113.07	318700
2018-04-16	121.51	122.77	120.26	114.18	228700
2018-04-17	122.8	125.08	122.31	116.37	239800
2018-04-18	124.29	125.25	122.78	115.83	182300
2018-04-19	122.43	122.67	119.66	112.52	379300
2018-04-20	120.0	121.29	118.8	111.84	309600
2018-04-23	119.64	121.17	118.14	111.36	356000
2018-04-24	119.56	120.84	117.23	111.37	342500
2018-04-25	119.08	120.32	115.97	111.71	275300
2018-04-26	120.63	121.72	119.03	113.46	189000
2018-04-27	122.59	122.64	119.24	112.56	316800
2018-04-30	120.55	122.53	116.55	109.58	412800
2018-05-01	119.7	119.7	115.03	111.47	511500
2018-05-02	119.45	119.72	118.15	110.75	259100
2018-05-03	117.4	120.51	116.43	112.55	400200
2018-05-04	119.5	124.27	118.87	115.92	243300
2018-05-07	124.19	125.53	123.54	115.89	219200
2018-05-08	124.18	125.3	123.24	116.14	355900
2018-05-09	124.34	126.54	123.76	118.07	271800
2018-05-10	126.44	128.86	125.96	120.41	311800
2018-05-11	128.44	128.79	126.51	118.43	157300
2018-05-14	127.05	128.87	126.01	118.07	292000
2018-05-15	125.56	126.39	124.82	118.12	309000
2018-05-16	126.1	128.28	125.99	119.57	296600
2018-05-17	127.37	129.15	126.54	120.49	189900
2018-05-18	128.96	130.32	128.42	120.66	313500
2018-05-21	130.36	131.9	128.34	121.44	217500
2018-05-22	130.46	131.4	129.42	121.22	205100
2018-05-23	128.49	130.8	125.5	122.33	184000
2018-05-24	130.7	131.13	129.51	122.2	133000
2018-05-25	130.82	132.83	130.59	123.25	152800
2018-05-29	131.27	132.31	129.71	123.09	272800
2018-05-30	132.26	134.69	132.03	125.25	445600
2018-05-31	133.59	134.74	131.7	123.35	223300
2018-06-01	133.02	133.88	132.16	124.74	335500
2018-06-04	133.92	134.84	133.07	126.03	231100
2018-06-05	135.0	136.49	134.08	127.04	197700
2018-06-06	136.08	137.19	135.15	128.38	212100
2018-06-07	137.23	137.8	133.2	124.81	292500
2018-06-08	133.61	136.95	132.59	125.64	491100
2018-06-11	135.13	137.7	134.89	128.52	227700
2018-06-12	137.67	140.2	136.52	130.76	326000
2018-06-13	140.14	141.57	137.5	128.82	380900
2018-06-14	139.06	139.75	137.39	130.74	433500
2018-06-15	138.58	141.82	138.09	132.54	467500
2018-06-18	140.28	141.34	139.34	132.06	262700
2018-06-19	138.92	140.02	136.94	130.14	292500
2018-06-20	139.92	141.44	139.18	132.23	278400
2018-06-21	141.72	141.72	138.48	132.07	495700
2018-06-22	142.0	142.56	138.49	129.64	4484100
2018-06-25	138.19	138.4	131.65	125.64	585600
2018-06-26	134.82	137.99	134.0	128.13	484300
2018-06-27	137.61	138.18	133.35	124.82	419000
2018-06-28	133.33	136.16	131.82	126.21	355300
2018-06-29	135.67	136.68	133.57	125.37	434400
2018-07-02	132.5	135.53	131.94	126.34	345800
2018-07-03	135.9	135.9	132.39	124.46	219700
2018-07-05	133.47	136.83	132.78	127.87	623500
2018-07-06	136.5	138.54	135.38	129.72	309400
2018-07-09	139.3	139.3	136.5	129.64	293600
2018-07-10	138.61	140.94	138.34	131.94	258800
2018-07-11	138.83	140.02	136.95	128.69	273700
2018-07-12	138.21	140.3	137.21	131.52	212000
2018-07-13	140.02	141.04	139.05	131.22	273300
2018-07-16	140.25	141.0	139.39	131.01	138100
2018-07-17	139.02	142.38	138.21	132.57	266700
2018-07-18	141.86	141.93	140.05	132.67	161500
2018-07-19	141.41	142.15	140.47	132.99	179900
2018-07-20	142.4	142.4	140.06	131.98	236200
2018-07-23	140.55	142.0	138.92	132.72	337300
2018-07-24	142.03	142.91	136.72	128.93	299300
2018-07-25	137.8	138.84	133.39	127.08	594900
2018-07-26	138.37	140.85	130.34	127.7	700100
2018-07-27	136.89	137.32	130.78	124.29	299400
2018-07-30	132.18	132.65	128.75	122.91	358500
2018-07-31	131.56	133.83	131.47	124.44	331100
2018-08-01	132.44	134.67	131.63	123.77	301800
2018-08-02	132.87	135.9	129.65	127.21	323900
2018-08-03	135.33	136.3	134.51	127.27	370400
2018-08-06	135.19	137.38	134.0	128.75	208700
2018-08-07	138.26	142.01	137.67	132.67	514400
2018-08-08	140.98	142.38	139.5	132.99	240300
2018-08-09	142.0	142.32	139.57	131.01	289300
2018-08-10	138.0	139.86	137.01	130.76	494000
2018-08-13	139.31	142.48	139.31	131.11	380500
2018-08-14	140.02	142.42	139.38	132.49	360900
2018-08-15	140.09	141.13	138.0	131.23	308200
2018-08-16	140.66	140.88	139.34	131.61	224900
2018-08-17	139.56	141.0	138.2	131.98	248900
2018-08-20	141.0	142.45	139.48	133.15	229100
2018-08-21	142.19	145.17	142.19	135.75	316300
2018-08-22	145.1	146.72	143.46	136.52	288600
2018-08-23	145.2	147.08	144.0	136.51	238500
2018-08-24	146.39	147.6	146.08	138.1	190300
2018-08-27	148.42	151.08	148.32	140.01	399000
2018-08-28	150.12	150.24	147.63	139.89	174700
2018-08-29	150.0	150.8	148.57	140.18	165500
2018-08-30	148.95	150.08	148.16	139.32	141300
2018-08-31	148.8	150.36	147.84	140.56	257100
2018-09-04	149.43	151.74	148.26	141.98	251300
2018-09-05	151.8	151.8	147.73	140.03	306200
2018-09-06	149.23	150.16	147.06	140.05	257600
2018-09-07	148.08	152.21	147.48	138.8	304300
2018-09-10	149.06	149.31	145.02	137.43	318700
2018-09-11	146.06	147.25	144.03	136.94	374000
2018-09-12	145.21	145.5	139.21	132.59	485200
2018-09-13	140.8	141.25	129.23	128.29	1206800
2018-09-14	137.18	139.36	136.91	129.63	686100
2018-09-17	137.97	138.3	132.37	124.32	399200
2018-09-18	132.07	134.95	131.91	124.77	498700
2018-09-19	133.67	134.78	131.8	125.34	359300
2018-09-20	134.74	136.31	133.25	126.86	329100
2018-09-21	135.36	135.72	132.69	124.65	585500
2018-09-24	132.42	133.03	130.59	124.56	382500
2018-09-25	129.7	131.22	128.23	121.12	883000
2018-09-26	129.15	130.0	126.73	119.06	503100
2018-09-27	127.2	127.59	125.82	118.75	452400
2018-09-28	126.09	126.57	124.55	118.01	579100
2018-10-01	126.54	126.98	124.12	116.98	452600
2018-10-02	124.0	125.96	123.97	117.33	378500
2018-10-03	125.58	128.57	125.19	120.31	851300
2018-10-04	126.77	127.12	122.52	116.73	720200
2018-10-05	123.94	124.44	118.47	112.31	748200
2018-10-08	118.04	118.36	114.99	109.73	690500
2018-10-09	116.16	117.74	114.98	109.72	495800
2018-10-10	115.73	115.73	110.14	103.79	759600
2018-10-11	109.85	113.84	109.32	104.25	632000
2018-10-12	114.17	115.37	112.51	107.14	626400
2018-10-15	113.22	115.42	111.93	107.16	346600
2018-10-16	114.25	118.59	114.01	111.22	547200
2018-10-17	118.3	119.68	116.97	111.75	523600
2018-10-18	117.92	117.94	114.79	108.82	404400
2018-10-19	116.17	116.99	113.26	107.5	378000
2018-10-22	114.61	115.08	112.92	107.58	346200
2018-10-23	111.52	115.95	110.13	108.07	489300
2018-10-24	112.62	112.93	104.0	97.93	880900
2018-10-25	105.04	108.78	103.03	101.94	1023300
2018-10-26	109.52	117.33	101.99	105.87	1416900
2018-10-29	115.03	116.53	109.27	104.68	791400
2018-10-30	111.12	115.42	111.06	108.4	465900
2018-10-31	116.93	119.99	116.08	111.05	568600
2018-11-01	118.95	125.38	118.4	116.88	719300
2018-11-02	124.59	125.59	122.92	116.84	528000
2018-11-05	124.64	124.64	120.14	115.19	415400
2018-11-06	122.23	124.6	121.41	116.78	236000
2018-11-07	124.31	127.05	123.16	118.17	322100
2018-11-08	125.02	130.88	123.91	121.48	594100
2018-11-09	127.21	127.53	123.67	117.25	335100
2018-11-12	123.28	123.53	118.07	112.18	504700
2018-11-13	121.0	123.7	120.35	113.75	262800
2018-11-14	122.52	123.66	120.91	114.83	391600
2018-11-15	120.52	127.89	119.98	119.35	378200
2018-11-16	124.15	127.99	123.99	120.18	395600
2018-11-19	127.17	127.42	120.49	113.41	417500
2018-11-20	116.89	121.95	116.6	113.12	398000
2018-11-21	122.32	124.1	120.84	116.18	192000
2018-11-23	121.64	125.59	121.64	116.89	89000
2018-11-26	126.44	127.0	124.2	119.37	319400
2018-11-27	125.7	126.83	123.23	116.22	255300
2018-11-28	124.78	129.13	123.19	121.27	366900
2018-11-29	127.95	131.29	127.95	121.64	434400
2018-11-30	129.53	132.62	127.97	124.16	311100
2018-12-03	135.09	137.86	133.26	126.66	423400
2018-12-04	134.08	135.99	126.64	119.24	373200
2018-12-06	123.84	125.6	122.27	118.02	425900
2018-12-07	124.99	127.0	120.89	114.53	274100
2018-12-10	121.44	123.57	118.39	112.96	510000
2018-12-11	122.68	125.7	119.03	113.44	288900
2018-12-12	123.49	125.17	122.48	116.25	206400
2018-12-13	124.75	124.75	120.91	113.99	152600
2018-12-14	120.17	122.14	118.38	111.52	223600
2018-12-17	118.24	118.76	113.38	106.94	577200
2018-12-18	115.55	120.17	114.94	110.82	416600
2018-12-19	117.83	119.87	112.08	106.07	428900
2018-12-20	112.72	115.22	109.77	105.99	426600
