Date	Sentiment_Daily	News_Volume
2026-01-29	0.0000	1
2026-01-30	0.0000	1
2026-02-02	0.2000	1
2026-02-03	0.0000	1
2026-02-05	0.2500	2
2026-02-07	0.0000	1
2026-02-10	0.0000	1
2026-02-12	-0.0082	4
2026-02-13	0.1690	2
2026-02-14	0.2500	2
2026-02-15	0.2500	2
2026-02-16	0.0598	13
2026-02-17	0.0801	18
2026-02-18	0.1033	15
2026-02-19	0.0518	18
2026-02-20	0.0923	64
2026-02-21	0.0415	27
2026-02-22	0.1830	84
2026-02-23	0.0975	52
2026-02-24	0.0565	38
2026-02-25	0.0982	16
2026-02-26	0.2757	3
2026-02-27	0.0188	13
2026-02-28	0.1380	11
2026-03-01	0.1102	4
2026-03-02	0.0722	83
2026-03-03	0.0976	5
2026-03-04	0.0789	92
2026-03-05	0.0835	88
2026-03-06	0.0922	5
2026-03-07	0.2459	13
