Metric	Value
52WeekChange	-0.022322953
SandP52WeekChange	0.19786096
address1	800 Capitol Street
address2	Suite 3000
allTimeHigh	248.13
allTimeLow	1.375
ask	224.43
askSize	100
auditRisk	1
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	1995260
averageDailyVolume3Month	2177977
averageVolume	2177977
averageVolume10days	1995260
beta	0.437
bid	224.77
bidSize	200
boardRisk	1
bookValue	24.815
city	Houston
