Date	Sentiment_Daily	News_Volume
2025-08-20	0.0000	1
2025-09-08	0.0000	1
2025-10-13	-0.0670	1
2025-10-15	-0.0300	1
2025-11-03	0.0000	1
2025-11-14	0.0000	2
2025-12-02	0.1000	1
2026-01-08	-0.0200	1
2026-01-13	-0.0290	1
2026-01-14	0.1200	1
2026-01-21	0.1000	1
2026-01-23	-0.0400	3
2026-01-27	0.0750	1
2026-01-28	0.0670	1
2026-01-29	0.0333	3
2026-01-30	0.0107	6
2026-01-31	0.0000	1
2026-02-02	0.0443	3
2026-02-03	0.0553	6
2026-02-04	-0.0055	6
2026-02-05	0.0810	2
2026-02-06	0.0073	3
2026-02-07	-0.0865	2
2026-02-08	-0.0590	3
2026-02-09	0.0312	5
2026-02-10	-0.0020	1
2026-02-11	-0.2000	3
2026-02-13	-0.0860	4
2026-02-14	0.0000	1
2026-02-16	0.5000	1
2026-02-17	-0.0272	5
2026-02-18	0.0832	4
2026-02-19	-0.0374	20
2026-02-20	0.0455	27
2026-02-21	0.0000	1
2026-02-22	0.1264	31
2026-02-23	0.0609	43
