Earnings Date	EPS Estimate	Reported EPS	Surprise(%)
2026-11-02 15:00:00-05:00	4.19		
2026-08-17 16:00:00-04:00	3.81	4.1	7.48
2026-05-04 16:00:00-04:00	3.56	3.72	4.42
2026-02-02 16:00:00-05:00	3.25	3.36	3.37
2025-11-03 16:00:00-05:00	2.82	2.92	3.6
2025-08-18 16:00:00-04:00	2.63	2.65	0.78
2025-05-05 16:00:00-04:00	2.47	2.52	1.91
2025-02-03 16:00:00-05:00	2.49	2.61	4.67
2024-11-04 16:00:00-05:00	2.38	2.39	0.54
2024-08-19 16:00:00-04:00	2.24	2.41	7.45
2024-05-06 16:00:00-04:00	2.11	2.39	13.28
2024-02-05 16:00:00-05:00	2.03	2.08	2.52
2023-11-06 16:00:00-05:00	1.86	2.0	7.51
2023-08-21 16:00:00-04:00	1.8	1.86	3.17
2023-05-08 16:00:00-04:00	1.87	1.94	3.49
2023-02-06 16:00:00-05:00	1.87	1.9	1.53
2022-11-07 16:00:00-05:00	1.74	1.97	13.5
2022-08-15 16:00:00-04:00	1.54	1.68	8.91
2022-05-02 16:00:00-04:00	1.52	1.5	-1.49
2022-01-31 16:00:00-05:00	1.46	1.5	2.83
2021-11-01 17:00:00-04:00	1.33	1.45	9.24
2021-08-16 16:00:00-04:00	1.22	1.31	7.54
2021-05-03 16:00:00-04:00	1.14	1.21	5.68
2021-02-01 16:00:00-05:00	1.04	1.1	5.46
2020-11-02 16:00:00-05:00	0.98	1.05	7.54
