Metric	Value
allTimeHigh	21.98
allTimeLow	12.26
ask	18.89
askSize	3000
averageDailyVolume10Day	751590
averageDailyVolume3Month	861028
averageVolume	861028
averageVolume10days	751590
beta3Year	0.94
bid	18.8
bidSize	800
category	Preferred Stock
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	18.84
dayLow	18.728
dividendYield	6.28
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	18.31
fiftyDayAverageChange	0.47000122
fiftyDayAverageChangePercent	0.025669102
fiftyTwoWeekChangePercent	10.737467
fiftyTwoWeekHigh	19.07
fiftyTwoWeekHighChange	-0.289999
fiftyTwoWeekHighChangePercent	-0.01520708
fiftyTwoWeekLow	16.75
fiftyTwoWeekLowChange	2.0300007
fiftyTwoWeekLowChangePercent	0.12119407
fiftyTwoWeekRange	16.75 - 19.07
firstTradeDateMilliseconds	1342704600000
fiveYearAverageReturn	0.0456676
fullExchangeName	NYSEArca
fundFamily	VanEck
fundInceptionDate	1342396800
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund normally invests at least 80% of its total assets in securities that comprise the fund's benchmark index. The index is comprised of U.S. exchange-listed hybrid debt, preferred stock and convertible preferred stock issued by non-financial corporations. The fund is non-diversified.
longName	VanEck Preferred Securities ex Financials ETF
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_214279555
navPrice	18.75
netAssets	2513427710.0
netExpenseRatio	0.4
open	18.73
phone	888-658-8287
postMarketChange	-0.010000229
postMarketChangePercent	-0.05324935
postMarketPrice	18.77
postMarketTime	1780615158
previousClose	18.77
priceHint	2
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	0.0100002
regularMarketChangePercent	0.0532777
regularMarketDayHigh	18.84
regularMarketDayLow	18.728
regularMarketDayRange	18.728 - 18.84
regularMarketOpen	18.73
regularMarketPreviousClose	18.77
regularMarketPrice	18.78
regularMarketTime	1780603200
regularMarketVolume	716262
shortName	VanEck Preferred Securities ex 
sourceInterval	15
symbol	PFXF
threeYearAverageReturn	0.1030017
totalAssets	2513427712
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPegRatio	None
trailingThreeMonthNavReturns	4.54045
trailingThreeMonthReturns	4.54045
triggerable	True
twoHundredDayAverage	18.01025
twoHundredDayAverageChange	0.7697506
twoHundredDayAverageChangePercent	0.042739585
typeDisp	ETF
volume	716262
yield	0.062800005
ytdReturn	8.56548
