Date	Open	High	Low	Close	Volume
2018-01-02	114.04	114.21	111.98	84.74	1224400
2018-01-03	113.19	115.08	113.1	85.51	1472800
2018-01-04	113.51	113.81	112.01	84.45	1458500
2018-01-05	112.88	113.71	112.59	84.99	1066900
2018-01-08	113.0	114.7	112.99	85.86	834700
2018-01-09	114.26	114.55	112.5	84.69	947300
2018-01-10	112.63	112.71	109.0	82.39	1650600
2018-01-11	109.84	109.99	107.23	81.19	1714600
2018-01-12	107.39	107.87	104.72	79.56	1907400
2018-01-16	106.51	109.73	106.48	80.84	1889100
2018-01-17	107.1	107.83	104.52	80.49	2365700
2018-01-18	106.26	107.57	105.9	80.45	1839500
2018-01-19	107.24	107.5	106.1	80.7	1467500
2018-01-22	107.39	109.35	107.11	82.24	1565800
2018-01-23	109.48	111.64	108.62	83.57	1445500
2018-01-24	111.11	111.42	110.25	83.37	1021700
2018-01-25	110.74	111.89	110.62	83.8	1156800
2018-01-26	111.63	112.05	110.98	83.98	1375500
2018-01-29	112.43	112.43	107.31	80.76	1413200
2018-01-30	107.02	107.7	106.41	80.15	1471000
2018-01-31	106.75	112.07	106.75	84.2	2538100
2018-02-01	111.96	112.23	107.45	81.22	1784900
2018-02-02	106.72	108.03	105.4	81.01	1562400
2018-02-05	107.25	108.91	104.33	78.47	1868000
2018-02-06	103.36	105.08	101.1	78.6	2238500
2018-02-07	104.23	106.7	103.91	78.35	1335700
2018-02-08	104.17	104.49	98.91	74.43	2088800
2018-02-09	99.5	102.92	98.28	76.88	1988000
2018-02-12	102.81	105.07	100.0	79.01	2390100
2018-02-13	104.83	105.6	103.34	79.06	1618000
2018-02-14	104.89	105.57	103.1	79.18	1726300
2018-02-15	105.44	105.78	103.08	79.31	2392400
2018-02-16	102.31	105.35	101.18	76.87	2253600
2018-02-20	101.41	102.43	99.37	74.9	1999900
2018-02-21	99.55	99.55	97.04	73.67	2908500
2018-02-22	98.01	101.25	98.01	75.84	2092300
2018-02-23	101.25	102.77	100.26	76.87	1441200
2018-02-26	102.49	102.93	101.06	76.4	1300600
2018-02-27	101.59	102.35	99.27	75.44	2287900
2018-02-28	100.91	101.62	99.62	75.69	1629900
2018-03-01	100.05	101.24	98.43	74.39	1298000
2018-03-02	98.47	98.49	96.56	73.87	1461600
2018-03-05	97.54	100.79	97.47	75.48	1153200
2018-03-06	100.37	101.9	100.17	76.1	1059700
2018-03-07	100.99	103.29	100.73	77.52	1699400
2018-03-08	103.03	103.82	102.14	78.01	1257400
2018-03-09	103.75	104.17	101.9	77.58	1162000
2018-03-12	103.67	105.12	103.53	78.49	1670200
2018-03-13	104.72	105.95	104.66	79.47	1425100
2018-03-14	105.14	105.7	104.57	80.09	1606000
2018-03-15	105.68	105.89	104.68	79.99	839000
2018-03-16	105.12	106.61	104.84	80.78	1502600
2018-03-19	106.31	106.37	104.0	79.55	1269500
2018-03-20	104.82	105.47	104.45	79.71	882300
2018-03-21	104.78	105.3	102.99	78.5	1308400
2018-03-22	102.98	104.92	102.38	78.15	1394200
2018-03-23	103.33	104.29	102.01	77.69	1603800
2018-03-26	103.03	103.34	101.02	77.53	979300
