Date	Shares	Amount	BuyFlag
2004-10-28	38000.0	456000.0	1
2004-11-03	644.0	3999.24	0
2005-12-13	6300.0	148491.0	0
2005-12-14	8852.0	207313.84000000003	0
2006-03-28	1057035.0	27652035.6	0
2006-09-13	20203.0	624843.07	0
2006-09-14	20203.0	614577.29	0
2006-11-27	6600000.0	236412000.0	0
2006-12-11	143774.0	5067784.28	0
2006-12-12	404.0	14269.28	0
2007-03-06	200000.0	7628000.0	0
2007-03-07	250200.0	9632700.0	0
2007-03-08	200000.0	7794000.0	0
2007-03-09	191900.0	7415016.0	0
2007-03-12	100000.0	3872000.0	0
2007-03-13	56229.0	2142887.19	0
2007-08-13	4000.0	154520.0	0
2007-11-19	2419.0	93993.15	0
2007-11-20	123750.0	4763075.0	0
2007-11-21	20000.0	745400.0000000001	0
2007-11-26	25000.0	915750.0	0
2007-11-28	45000.0	1665000.0	0
2007-12-03	20000.0	760600.0	0
2007-12-06	40000.0	1516200.0	0
2007-12-07	126806.0	4951892.13	0
2007-12-10	16260.0	653012.2699999999	0
2007-12-11	19987.0	818067.91	0
2007-12-12	30217.0	1228573.31	0
2007-12-17	10000.0	367700.00000000006	0
2008-04-01	1806.0	65359.14	0
2008-04-18	10590.0	423600.0	0
2008-05-01	194.0	7486.460000000001	0
2008-05-02	1437.0	56833.35	0
2008-05-08	370.0	14800.0	0
2008-05-15	220000.0	9233800.0	0
2008-05-21	1500.0	62940.0	0
2008-05-28	25000.0	1048750.0	0
2008-05-29	421.0	18060.9	0
2008-06-02	685.0	28701.5	0
2008-06-11	30153.0	1253605.62	0
2008-06-16	2350.0	100204.0	0
2008-07-01	564.0	22870.2	0
2008-07-02	120.0	5040.0	0
2008-08-01	566.0	24496.48	0
2008-08-04	120.0	5158.8	0
2008-08-14	234365.0	10686697.59	0
2008-08-18	650.0	29252.6	0
2008-09-02	3835.0	175487.0	0
2008-09-08	179860.0	8284351.600000001	0
2008-09-09	21578.0	993882.68	0
2008-09-18	5000.0	240000.0	0
2008-09-19	200.0	10000.0	0
2008-10-01	566.0	26262.4	0
2008-10-02	72632.0	3195755.09	0
2008-10-07	12987.0	510518.97	0
2008-10-09	17317.0	672592.28	0
2008-10-28	12153.0	334450.56	0
2008-11-03	313.0	10479.24	0
2008-11-20	75000.0	1742250.0	0
2008-11-21	5000.0	106850.0	0
2008-11-25	20000.0	541600.0	0
2008-12-01	193.0	5280.48	0
2008-12-02	120.0	2942.4	0
2008-12-05	1250.0	37412.5	0
2008-12-16	57000.0	1744250.0	0
2008-12-17	45204.0	1449528.0	0
2009-01-02	313.0	10388.47	0
2009-01-28	48686.0	1676969.0	0
2009-02-02	313.0	9749.95	0
2009-02-25	1335.0	37847.25	0
2009-03-02	312.0	9101.04	0
2009-04-03	64935.0	2402595.0	0
2009-05-06	1000.0	37260.0	1
2009-05-12	24319.0	875484.0	0
2009-07-30	36000.0	1440000.0	0
2009-08-04	36000.0	1512000.0	0
2009-08-05	37813.0	1663772.0	0
2009-08-07	41492.0	1843815.8	0
2009-09-08	376.0	16544.0	0
2009-09-15	3444.0	158733.96000000002	0
2009-09-16	4650.0	216598.47	0
2009-09-22	119.0	5355.0	0
2009-10-01	473.0	21672.86	0
2009-10-02	120.0	5400.0	0
2009-11-02	594.0	27086.4	0
2009-11-12	181330.0	8608988.32	0
2009-11-13	37506.0	1766224.0	0
2009-12-01	474.0	23135.06	0
2009-12-02	120.0	5808.0	0
2009-12-04	67.0	3350.0	0
2009-12-11	3900.0	186069.0	0
2009-12-16	5407.0	265916.26	0
2009-12-28	3933.0	196650.0	0
2010-01-04	217.0	10967.18	0
2010-02-01	96.0	4641.6	0
2010-02-02	120.0	5827.200000000001	0
2010-02-25	2102.0	105562.44	0
2010-03-01	97.0	5010.05	0
2010-03-02	119.0	6237.9800000000005	0
2010-03-09	1000.0	55450.0	1
2010-03-09	15800.0	872045.5	0
2010-03-11	4264.0	232569.92	0
2010-03-16	15540.0	865316.3999999999	0
2010-04-01	97.0	5280.679999999999	0
2010-04-05	120.0	6572.400000000001	0
2010-05-03	54671.0	3268975.64	0
2010-05-10	91168.0	5350468.72	0
2010-05-11	61258.0	3653230.0	0
2010-05-13	1000.0	60000.0	0
2010-05-17	5000.0	287550.0	0
2010-06-03	10324.0	618134.9199999999	0
2010-06-09	4049.0	246989.0	0
2010-06-14	6000.0	374240.0	0
2010-07-08	8656.0	519055.25	0
2010-07-12	225.0	13725.0	0
2010-07-13	5000.0	310000.0	0
2010-07-28	5900.0	366626.0	0
2010-07-29	2000.0	124000.0	0
2010-07-30	4400.0	276364.0	0
2010-08-02	9034.0	575808.0	0
2010-08-17	10000.0	605800.0	0
2010-09-01	336.0	20294.4	0
2010-09-03	5299.0	330557.5	0
2010-09-20	15933.0	1007886.75	0
