Date	Sentiment_Daily	News_Volume
2025-03-18	0.0000	1
2025-03-27	0.0000	2
2025-04-03	0.0000	1
2025-04-04	0.1000	1
2025-04-09	0.1335	2
2025-04-15	0.0000	1
2025-04-16	0.0000	1
2025-04-17	0.5000	1
2025-04-23	0.1500	1
2025-04-24	0.0000	2
2025-04-25	0.3180	1
2025-04-28	0.0000	1
2025-04-29	0.0000	1
2025-05-01	0.0000	1
2025-05-05	0.0910	1
2025-05-07	0.0000	1
2025-05-13	0.0740	2
2025-05-14	0.0000	1
2025-05-16	0.1000	1
2025-05-19	0.0000	1
2025-05-20	0.0000	1
2025-05-23	0.0000	1
2025-05-27	0.2000	2
2025-05-29	0.0000	2
2025-05-30	-0.0750	2
2025-06-01	0.1135	2
2025-06-03	0.0000	1
2025-06-09	0.2150	1
2025-06-10	0.0680	2
2025-06-11	0.0000	1
2025-06-12	0.0000	1
2025-06-17	0.0000	2
2025-06-20	-0.1000	2
2025-06-23	0.1470	6
2025-06-24	-0.2000	1
2025-06-25	0.0340	2
2025-06-26	0.0183	3
2025-06-27	0.0000	1
2025-06-30	0.0000	2
2025-07-03	0.0000	1
2025-07-07	0.0000	1
2025-07-08	0.0840	2
2025-07-09	0.1000	1
2025-07-10	0.4000	1
2025-07-14	0.3335	2
2025-07-15	0.1835	2
2025-07-16	-0.0250	2
2025-07-21	0.1370	1
2025-07-22	0.0353	3
2025-07-23	0.0000	1
2025-07-24	0.1250	2
2025-07-25	0.0000	2
2025-07-28	0.0000	1
2025-07-29	0.0000	1
2025-07-30	0.1333	3
2025-07-31	0.0340	2
2025-08-03	0.3000	1
2025-08-05	0.0453	3
2025-08-06	0.0000	4
2025-08-07	0.6250	1
2025-08-12	0.0000	2
2025-08-13	0.0000	1
2025-08-14	-0.1000	1
2025-08-16	-0.1330	1
2025-08-17	0.1250	1
2025-08-20	-0.0223	3
2025-08-21	0.0000	1
2025-08-22	0.2500	1
2025-08-25	0.0000	1
2025-08-26	0.1360	1
2025-08-28	0.0000	2
2025-08-29	-0.0107	3
2025-08-30	0.0340	2
2025-08-31	0.0000	1
2025-09-02	0.0733	4
2025-09-04	0.0000	3
2025-09-05	0.0000	1
2025-09-06	0.1250	2
2025-09-08	0.3750	2
2025-09-09	0.0000	1
2025-09-10	-0.0750	1
2025-09-12	0.0000	1
2025-09-15	0.0223	3
2025-09-17	0.1777	3
2025-09-24	0.0120	3
2025-09-25	0.0000	2
2025-09-29	0.2000	1
2025-09-30	0.0835	2
2025-10-01	0.1279	11
2025-10-02	-0.0135	6
2025-10-03	0.0450	1
2025-10-06	0.0680	2
2025-10-07	0.1162	4
2025-10-08	0.0000	1
2025-10-09	0.0000	1
2025-10-10	0.1500	1
2025-10-13	0.0000	2
2025-10-14	0.0847	3
2025-10-15	0.0850	4
2025-10-16	0.0333	3
2025-10-17	0.3000	2
2025-10-22	0.0000	3
2025-10-23	0.0308	6
2025-10-24	0.0453	3
2025-10-29	0.0500	2
2025-10-31	0.0000	1
2025-11-03	0.0000	2
2025-11-06	-0.0875	4
2025-11-07	0.0453	3
2025-11-10	0.0000	1
2025-11-12	0.0538	10
2025-11-13	0.0895	4
2025-11-14	0.0935	2
2025-11-15	0.1360	1
2025-11-17	-0.0860	1
2025-11-18	0.0360	4
2025-11-19	0.0223	3
2025-11-20	0.0200	13
2025-11-21	0.1167	3
2025-11-23	0.0000	1
2025-11-24	-0.1535	2
2025-11-25	0.0000	2
2025-11-26	-0.0475	4
2025-11-27	-0.0435	4
2025-11-28	0.1000	2
2025-11-29	0.0460	2
2025-12-01	0.1590	2
2025-12-02	0.0000	1
2025-12-03	0.0256	7
2025-12-04	0.0000	1
2025-12-05	0.0000	1
2025-12-08	0.0000	4
2025-12-09	0.0000	1
2025-12-10	0.0000	1
2025-12-11	0.0000	1
2025-12-15	0.2500	1
2025-12-16	0.0000	1
2025-12-18	0.0610	4
2025-12-19	0.0833	3
2025-12-20	0.1900	1
2025-12-22	0.0680	2
2025-12-23	0.4000	1
2025-12-30	-0.7570	1
2025-12-31	-0.1930	1
2026-01-01	0.0000	1
2026-01-05	0.2165	2
2026-01-06	0.0000	1
2026-01-07	0.0000	1
2026-01-08	0.0330	2
2026-01-09	0.1600	1
2026-01-10	0.0000	1
2026-01-12	0.2560	2
2026-01-13	0.2500	1
2026-01-14	0.0000	3
2026-01-20	0.0000	1
2026-01-21	0.0167	3
2026-01-22	0.0000	1
2026-01-23	0.0000	1
2026-01-27	0.0000	1
2026-01-28	0.0680	2
2026-01-29	-0.0086	5
2026-01-30	0.0277	3
2026-02-02	0.0000	2
2026-02-03	0.0172	5
2026-02-04	-0.3000	2
2026-02-05	0.0570	12
2026-02-06	0.1220	7
2026-02-07	0.0750	2
2026-02-08	0.2670	1
2026-02-09	-0.0167	3
2026-02-10	0.0185	4
2026-02-11	0.0000	2
2026-02-12	0.0446	12
2026-02-13	0.0124	5
2026-02-15	-0.0235	2
2026-02-16	0.0000	5
2026-02-17	0.0215	6
2026-02-18	-0.0132	8
2026-02-19	-0.0022	9
2026-02-20	0.0543	7
2026-02-21	0.0832	4
2026-02-22	-0.0170	1
2026-02-23	0.0400	5
2026-02-24	0.2070	4
2026-02-25	0.1037	11
2026-02-26	0.0179	8
2026-02-27	0.0329	15
2026-02-28	0.1260	8
2026-03-01	0.0000	3
2026-03-02	0.0342	10
2026-03-03	-0.0230	8
2026-03-04	-0.0038	9
2026-03-05	0.0165	17
2026-03-06	0.0263	6
2026-03-07	-0.0020	1
2026-03-08	0.0000	5
2026-03-09	-0.0288	4
2026-03-10	0.0724	12
2026-03-11	0.1245	10
2026-03-12	0.1365	10
2026-03-13	0.0971	15
2026-03-14	0.2904	7
2026-03-15	0.0180	3
2026-03-16	0.0872	21
2026-03-17	0.0822	13
2026-03-18	0.0750	4
2026-03-19	0.0779	7
2026-03-20	0.0000	4
2026-03-21	0.0000	1
2026-03-22	-0.0667	3
2026-03-23	0.0000	4
2026-03-24	0.0165	11
2026-03-25	0.0674	7
2026-03-26	0.0250	4
2026-03-27	0.0928	13
2026-03-28	0.0632	5
2026-03-29	0.0000	1
2026-03-30	0.0275	8
2026-03-31	0.0842	6
2026-04-01	0.0645	8
2026-04-02	0.0507	15
2026-04-03	0.0000	3
2026-04-04	0.0220	2
2026-04-06	0.0487	3
2026-04-07	0.1080	12
2026-04-08	0.0444	12
2026-04-09	0.0199	15
2026-04-10	-0.0166	5
2026-04-11	0.0722	5
2026-04-12	0.0125	2
2026-04-13	0.0000	8
2026-04-14	0.0198	5
2026-04-15	0.0810	10
2026-04-16	0.0516	14
2026-04-17	0.0301	12
2026-04-18	0.0000	2
2026-04-19	0.2375	4
2026-04-20	0.0872	8
2026-04-21	0.0036	11
2026-04-22	-0.0233	10
2026-04-23	0.0838	26
2026-04-24	0.0821	24
2026-04-25	-0.0125	4
2026-04-26	0.0312	4
2026-04-27	0.0531	16
2026-04-28	0.0000	3
2026-04-29	0.0423	12
2026-04-30	0.1177	12
2026-05-01	0.0216	8
2026-05-02	0.0792	6
2026-05-03	0.0647	3
2026-05-04	0.0556	9
2026-05-05	0.0156	14
2026-05-06	0.1241	9
2026-05-07	-0.0333	3
2026-05-08	0.0602	4
2026-05-09	0.0000	1
2026-05-10	0.0000	2
2026-05-11	-0.0168	4
2026-05-12	-0.0320	5
2026-05-13	0.0767	11
2026-05-14	0.0147	10
2026-05-15	0.1100	5
2026-05-16	0.1720	2
2026-05-17	-0.0472	6
2026-05-18	0.0544	7
2026-05-19	0.0702	6
2026-05-20	-0.0214	7
2026-05-21	0.0147	12
2026-05-22	0.0302	8
2026-05-23	-0.1000	1
2026-05-25	0.0845	4
2026-05-26	0.0180	6
2026-05-27	0.0061	7
2026-05-28	0.0700	4
2026-05-29	0.0316	9
2026-05-30	0.0260	5
2026-05-31	0.0366	5
2026-06-01	0.0112	12
2026-06-02	0.0244	18
2026-06-03	0.1486	8
2026-06-04	-0.0075	4
2026-06-05	0.1250	1
2026-06-06	-0.1560	1
