Date	Open	High	Low	Close	Volume
2018-01-02	37.8	37.94	37.46	24.2	1307700
2018-01-03	37.59	37.69	37.01	23.87	1869700
2018-01-04	37.13	37.28	36.89	23.76	1827800
2018-01-05	37.0	37.16	36.56	23.68	1893200
2018-01-08	36.71	37.11	36.43	23.84	1442600
2018-01-09	37.08	37.28	36.82	23.7	1122500
2018-01-10	36.75	36.78	36.24	23.52	1358700
2018-01-11	36.5	36.68	36.16	23.54	1949200
2018-01-12	36.58	36.6	36.05	23.31	1665100
2018-01-16	36.36	37.11	36.2	23.31	1346000
2018-01-17	36.4	36.4	36.05	23.38	1882100
2018-01-18	36.2	36.22	35.27	22.72	2975500
2018-01-19	35.37	35.85	35.31	22.84	1750100
2018-01-22	35.6	36.24	35.59	23.04	1891500
2018-01-23	36.02	36.45	35.82	23.39	1691400
2018-01-24	36.34	36.4	35.65	23.02	1685700
2018-01-25	35.77	35.97	35.7	23.05	1015900
2018-01-26	35.99	35.99	35.33	23.01	1788800
2018-01-29	35.76	35.77	34.01	21.93	3653500
2018-01-30	34.1	34.31	33.57	21.83	2807600
2018-01-31	34.01	35.04	34.01	22.54	3380100
2018-02-01	34.94	35.11	34.54	22.28	2055300
2018-02-02	34.36	34.45	33.42	21.66	2364200
2018-02-05	33.53	34.27	32.73	21.06	2002700
2018-02-06	32.21	33.79	32.05	21.31	3135100
2018-02-07	32.95	33.93	32.71	21.35	2566700
2018-02-08	33.2	33.28	32.06	20.64	2103900
2018-02-09	32.33	33.39	31.91	21.3	2365000
2018-02-12	33.22	33.48	32.7	21.43	2607800
2018-02-13	33.25	33.79	32.94	21.58	1686900
2018-02-14	33.25	33.35	32.73	21.36	1441200
2018-02-15	33.43	33.74	33.06	21.7	2561500
2018-02-16	34.87	35.25	33.13	21.35	3047900
2018-02-20	32.75	33.15	31.89	20.67	3840300
2018-02-21	31.89	32.35	31.45	20.25	2912700
2018-02-22	31.7	32.03	31.34	20.32	2293400
2018-02-23	31.78	32.04	31.76	20.57	1550600
2018-02-26	32.08	32.3	31.81	20.56	1854100
2018-02-27	32.03	32.26	31.02	19.98	2316600
2018-02-28	31.21	31.56	30.95	20.25	2543300
2018-03-01	31.36	32.09	31.15	20.35	2161600
2018-03-02	31.48	31.59	31.1	20.3	2046600
2018-03-05	31.39	32.23	31.26	20.66	1724600
2018-03-06	32.11	32.43	31.88	20.84	1310700
2018-03-07	32.24	32.75	32.14	21.05	2005000
2018-03-08	32.8	32.89	32.52	21.05	1612400
2018-03-09	32.76	33.25	32.55	21.4	2629400
2018-03-12	33.29	33.38	32.86	21.24	2106300
2018-03-13	33.14	33.37	33.12	21.38	1623100
2018-03-14	32.71	32.99	32.55	21.61	1999100
2018-03-15	32.98	33.09	32.62	21.55	1758100
2018-03-16	32.44	32.59	31.87	21.3	5377900
2018-03-19	32.23	32.23	31.33	20.61	1926800
2018-03-20	31.47	31.74	31.37	20.79	1367900
2018-03-21	31.72	31.97	31.39	20.71	1446800
2018-03-22	31.46	32.03	31.42	20.73	2231900
2018-03-23	31.67	31.87	30.78	20.24	1836700
2018-03-26	31.12	31.35	30.95	20.49	1249100
2018-03-27	31.53	32.36	31.25	20.9	2202700
2018-03-28	32.04	33.02	32.03	21.43	1776500
2018-03-29	32.8	33.09	32.7	21.53	1901700
2018-04-02	32.87	32.95	32.33	21.21	2050600
2018-04-03	32.43	32.96	32.15	21.5	1569900
2018-04-04	32.54	33.47	32.5	21.82	1390400
2018-04-05	33.34	33.83	33.12	22.12	1680200
2018-04-06	33.77	34.31	33.47	21.97	2219900
2018-04-09	33.59	33.83	33.21	21.83	1183800
2018-04-10	33.58	33.71	33.41	21.92	1460900
2018-04-11	33.38	33.73	33.16	21.97	797700
2018-04-12	33.6	33.6	32.85	21.72	1554500
2018-04-13	33.35	33.38	32.95	21.85	784300
2018-04-16	33.49	33.99	33.32	22.02	1332900
2018-04-17	33.72	34.39	33.4	22.42	1193000
2018-04-18	34.3	34.77	34.26	22.61	1164300
2018-04-19	34.36	34.41	33.58	22.12	1102900
2018-04-20	33.86	33.88	33.21	21.84	1304300
2018-04-23	33.42	33.61	33.22	21.91	1173500
2018-04-24	33.58	33.91	33.48	22.12	1718400
2018-04-25	33.66	33.87	33.58	22.13	1994500
2018-04-26	33.97	34.61	33.66	22.49	1721500
2018-04-27	34.17	34.7	34.08	22.6	1551300
2018-04-30	34.59	34.6	33.93	22.23	1540700
2018-05-01	33.97	34.2	33.77	22.35	1362100
2018-05-02	33.95	34.19	33.71	22.27	2022500
2018-05-03	33.99	34.35	33.93	22.47	1165500
2018-05-04	34.25	34.72	34.1	22.6	1054600
2018-05-07	34.57	34.64	34.32	22.56	1450800
2018-05-08	34.43	34.52	33.4	21.94	2011200
2018-05-09	33.64	33.93	33.21	21.89	1632700
2018-05-10	33.65	33.86	33.51	22.09	1166600
2018-05-11	33.83	34.06	33.38	21.97	1076000
2018-05-14	33.53	33.79	33.23	21.95	738000
2018-05-15	33.27	33.32	32.53	21.46	2107200
2018-05-16	32.88	33.17	32.56	21.37	1199700
2018-05-17	32.62	32.78	31.96	21.0	1206600
2018-05-18	32.12	32.21	31.87	21.02	1014200
2018-05-21	32.21	32.76	32.05	21.41	1355100
2018-05-22	32.67	32.7	32.27	21.3	1260000
2018-05-23	32.53	32.9	32.47	21.53	903200
2018-05-24	32.84	33.04	32.78	21.61	1014600
2018-05-25	33.04	33.24	32.9	21.61	929400
2018-05-29	33.02	33.34	32.75	21.79	1251700
2018-05-30	33.26	33.77	32.61	21.95	1676400
2018-05-31	33.41	33.7	33.2	21.81	3084800
2018-06-01	33.35	34.12	33.15	22.24	1245700
2018-06-04	34.15	34.58	34.15	22.65	1454300
2018-06-05	34.62	34.68	34.36	22.56	1444300
2018-06-06	34.45	34.69	34.26	22.69	1216700
