Date	Shares	Amount	BuyFlag
2004-03-02	7807.0	350768.51	0
2004-03-09	4500.0	202840.0	0
2004-05-07	4131.0	184573.08	0
2004-06-02	1217.0	54239.49939999999	0
2004-06-14	19283.0	892248.75	0
2004-12-01	200000.0	6020448.0	0
2004-12-02	115000.0	3468532.0	0
2004-12-03	10926.0	333404.52	0
2004-12-06	2071.0	63292.47	0
2004-12-09	317.0	9700.2	0
2004-12-10	60100.0	1815238.0	0
2004-12-13	87600.0	2627087.0	0
2004-12-14	27300.0	819385.0	0
2005-03-04	1200.0	37236.0	0
2005-03-10	87800.0	2697847.0	0
2005-03-11	50000.0	1540829.0	0
2005-09-12	10000.0	356215.0	0
2005-10-31	67600.0	2636713.0	0
2005-11-01	188800.0	7522553.0	0
2005-11-05	12200.0	520452.0	0
2005-11-08	237800.0	10138334.0	0
2006-03-15	10000.0	418548.0	0
2006-09-08	15000.0	606792.0	0
2007-03-08	80016.0	2180793.04	0
2007-03-13	10000.0	270600.0	0
2007-03-14	54000.0	1419350.0	0
2007-03-15	50000.0	1319516.76	0
2007-05-04	90000.0	2560621.68	0
2008-03-12	12432.0	341853.68	0
2009-05-06	300000.0	8871090.0	0
2009-05-07	50654.0	1488533.6402	0
2009-05-20	25356.0	716448.9936	0
2009-07-15	160885.0	4768390.0725	0
2009-07-16	139115.0	4180642.2455	0
2009-07-23	52192.0	1592466.6464	0
2009-07-24	47808.0	1458655.5456	0
2009-07-27	5982.0	183960.2586	0
2009-07-28	94018.0	2909781.8856	0
2009-07-29	150000.0	4773795.0	0
2009-08-21	183899.0	5405492.33	0
2009-08-24	7000.0	208310.9	0
2009-08-25	22183.0	660276.995	0
2009-08-26	161717.0	4825813.1687	0
2009-08-27	89100.0	2686240.26	0
2009-08-28	7397.0	225885.8875	0
2009-12-14	36930.0	886320.0	0
2010-05-03	14473.0	365657.975	0
2010-05-06	25711.0	591385.8319999999	0
2010-05-17	39209.0	1000103.963	0
2011-03-07	10325.0	263899.554	0
2011-05-06	16416.0	523893.22	0
2011-05-09	153412.0	4948273.3776	0
2011-05-10	96000.0	3101222.4	0
2011-05-25	83138.0	2732238.9182	0
2011-05-31	286399.0	9744153.177	0
2011-06-01	269862.0	9038191.1178	0
2011-08-12	257300.0	7999457.0	0
2011-08-12	257300.0	7999457.0	1
2011-08-30	12611.0	408070.5213	0
2011-09-06	4000.0	123810.4	1
2012-08-20	2500.0	83245.5	1
2012-09-04	64718.0	2105211.822	0
2012-09-06	23748.0	783684.0	0
2012-09-07	102256.0	3374608.0	0
2012-09-10	19125.0	631125.0	0
2012-09-12	39200.0	1293600.0	0
2012-10-11	150000.0	5326350.0	0
2012-10-22	154530.0	5203179.63	0
2012-11-01	17682.0	613812.948	0
2013-01-24	9246.0	319902.354	0
2013-02-07	150969.0	5230849.3965	0
2013-02-08	38355.0	1328690.0745	0
2013-02-12	1871.0	64717.89000000001	0
2013-02-13	23800.0	823753.7	0
2013-02-14	49168.0	1702722.2576	0
2013-02-15	223507.0	7747646.648	0
2013-02-19	306555.0	10655851.8	0
2013-02-20	203339.0	7099560.851100001	0
2013-02-22	34193.0	1185163.573	0
2013-02-25	62503.0	2169472.8797	0
2013-02-26	125281.0	4338055.074600001	0
2013-02-27	186672.0	6499228.3536	0
2013-06-07	23200.0	671422.4	1
2014-08-07	24000.0	802154.3999999999	0
2014-08-15	33658.0	1178242.0	0
2014-08-21	81981.0	2951990.7568	0
2014-09-05	14000.0	502880.0	1
2014-09-08	27826.0	1004788.34	0
2014-09-29	600000.0	20191740.0	0
2015-02-17	769.0	30144.800000000003	0
2015-03-10	5090.0	184716.1	0
2016-01-14	5103.0	127826.03	0
2016-02-22	1232.0	36048.32	0
2016-04-18	43802.0	1533290.0	0
2016-05-02	9772.0	362277.08	0
2016-05-31	378714.0	13840816.827	0
2016-06-01	2367.0	86767.11899999999	0
2016-06-10	42843.0	1590931.962	0
2016-06-13	44322.0	1680434.41	0
2016-06-20	29102.0	1113151.5	0
2016-07-01	141826.0	5663048.531	0
2016-07-05	1459.0	58724.75	0
2016-09-12	4239.0	153960.48	0
