Metric	Value
allTimeHigh	97.13
allTimeLow	14.64
ask	72.49
askSize	300
averageDailyVolume10Day	276140
averageDailyVolume3Month	241967
averageVolume	241967
averageVolume10days	276140
beta3Year	1.37
bid	70.8
bidSize	100
category	Natural Resources
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	71.08
dayLow	70.41
dividendYield	0.66
epsTrailingTwelveMonths	3.6207018
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	72.3626
fiftyDayAverageChange	-1.4626007
fiftyDayAverageChangePercent	-0.020212108
fiftyTwoWeekChangePercent	32.996952
fiftyTwoWeekHigh	91.98
fiftyTwoWeekHighChange	-21.080002
fiftyTwoWeekHighChangePercent	-0.22918026
fiftyTwoWeekLow	52.09
fiftyTwoWeekLowChange	18.810001
fiftyTwoWeekLowChangePercent	0.3611058
fiftyTwoWeekRange	52.09 - 91.98
firstTradeDateMilliseconds	1279891800000
fiveYearAverageReturn	-0.0284564
fullExchangeName	NYSEArca
fulldayChange	1.05
fulldayChangePercent	1.50323
fulldayPrice	70.52
fundFamily	Global X Funds
fundInceptionDate	1279756800
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts ("ADRs") and Global Depositary Receipts ("GDRs") based on the securities in the underlying index. The underlying index is designed to measure broad-based equity market performance of global companies involved in the lithium industry. The fund is non-diversified.
longName	Global X Lithium & Battery Tech ETF
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_109863931
navPrice	70.08
netAssets	1643735300.0
netExpenseRatio	0.75
open	70.37
phone	+1 8884938631
postMarketChange	-0.38000488
postMarketChangePercent	-0.535973
postMarketPrice	70.52
postMarketTime	1789687843
previousClose	69.85
priceHint	2
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	1.05
regularMarketChangePercent	1.50323
regularMarketDayHigh	71.08
regularMarketDayLow	70.41
regularMarketDayRange	70.41 - 71.08
regularMarketOpen	70.37
regularMarketPreviousClose	69.85
regularMarketPrice	70.9
regularMarketTime	1789675200
regularMarketVolume	113090
shortName	Global X Lithium & Battery Tech
sourceInterval	15
symbol	LIT
threeYearAverageReturn	0.0741401
totalAssets	1643735296
tradeable	False
trailingPE	19.581839
trailingPegRatio	None
trailingThreeMonthNavReturns	-11.96733
trailingThreeMonthReturns	-11.96733
triggerable	True
twoHundredDayAverage	74.5005
twoHundredDayAverageChange	-3.600502
twoHundredDayAverageChangePercent	-0.04832856
typeDisp	ETF
volume	113090
yield	0.0066000004
ytdReturn	18.26557
