Metric	Value
address1	Valley Forge, PA 19482
address2	P.O. Box 2600,
address3	Vanguard Charlotte Funds
allTimeHigh	35.53
allTimeLow	28.22
annualHoldingsTurnover	0.23
annualReportExpenseRatio	0.00029999999
averageDailyVolume10Day	0
averageDailyVolume3Month	0
averageVolume	0
averageVolume10days	0
beta3Year	0.61
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	NONE
dividendRate	0.1968
dividendYield	4.25
esgPopulated	False
exchange	NAS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	28.9592
fiftyDayAverageChange	-0.24920082
fiftyDayAverageChangePercent	-0.008605238
fiftyTwoWeekChangePercent	-2.573651
fiftyTwoWeekHigh	29.94
fiftyTwoWeekHighChange	-1.2300014
fiftyTwoWeekHighChangePercent	-0.04108221
fiftyTwoWeekLow	28.62
fiftyTwoWeekLowChange	0.089998245
fiftyTwoWeekLowChangePercent	0.0031445927
fiftyTwoWeekRange	28.62 - 29.94
firstTradeDateMilliseconds	1370352600000
fullExchangeName	Nasdaq
fundInceptionDate	1369958400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	False
language	en-US
lastCapGain	-8.0
lastDividendValue	0.1968
longBusinessSummary	The fund employs an indexing investment approach designed to track the performance of the Bloomberg Global Aggregate ex-USD Float Adjusted RIC Capped Index (USD Hedged). This index provides a broad-based measure of the global, investment-grade, fixed-rate bond markets. It is non-diversified.
longName	Vanguard Total Intl Bd Idx Institutional
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_204607725
morningStarOverallRating	3
morningStarRiskRating	3
netAssets	116905075000.0
netExpenseRatio	0.03
previousClose	28.769999
priceHint	2
quoteSourceName	Delayed Quote
quoteType	MUTUALFUND
region	US
regularMarketChange	-0.06
regularMarketChangePercent	-0.20855057
regularMarketPreviousClose	28.769999
regularMarketPrice	28.71
regularMarketTime	1777933125
shortName	Vanguard Total International Bo
sourceInterval	15
symbol	VTIFX
totalAssets	116905074688
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPegRatio	None
trailingThreeMonthReturns	-0.42346
triggerable	False
twoHundredDayAverage	29.3721
twoHundredDayAverageChange	-0.66210175
twoHundredDayAverageChangePercent	-0.022541858
typeDisp	Fund
yield	0.0425
ytdReturn	-0.42346
