Metric	Value
52WeekChange	1.6675584
SandP52WeekChange	0.20116603
address1	325 Binney Street
allTimeHigh	497.49
allTimeLow	11.54
ask	80.58
askSize	1
auditRisk	7
averageAnalystRating	3.0 - Hold
averageDailyVolume10Day	11546090
averageDailyVolume3Month	7582331
averageVolume	7582331
averageVolume10days	11546090
beta	0.942
bid	76.47
bidSize	1
boardRisk	6
bookValue	18.66
city	Cambridge
