Metric	Value
allTimeHigh	78.8
allTimeLow	6.88
ask	33.76
askSize	17800
averageDailyVolume10Day	3348450
averageDailyVolume3Month	4569664
averageVolume	4569664
averageVolume10days	3348450
beta3Year	0.82
bid	33.4
bidSize	16100
category	Large Value
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	33.66
dayLow	33.535
dividendYield	1.85
epsTrailingTwelveMonths	1.4783591
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	31.862
fiftyDayAverageChange	1.7080002
fiftyDayAverageChangePercent	0.053606182
fiftyTwoWeekChangePercent	25.186562
fiftyTwoWeekHigh	33.75
fiftyTwoWeekHighChange	-0.1800003
fiftyTwoWeekHighChangePercent	-0.0053333426
fiftyTwoWeekLow	26.53
fiftyTwoWeekLowChange	7.039999
fiftyTwoWeekLowChangePercent	0.26535994
fiftyTwoWeekRange	26.53 - 33.75
firstTradeDateMilliseconds	1260887400000
fiveYearAverageReturn	0.103192195
fullExchangeName	NYSEArca
fundFamily	Schwab ETFs
fundInceptionDate	1260489600
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	To pursue its goal, the fund generally invests in stocks that are included in the Dow Jones U.S. Large-Cap Value Total Stock Market Index. The index includes the large-cap value portion of the Dow Jones U.S. Total Stock Market Index actually available to investors in the marketplace. The Dow Jones U.S. Large-Cap Value Total Stock Market Index includes the components ranked 1-750 by full market capitalization and that are classified as "value" based on a number of factors.
longName	Schwab U.S. Large-Cap Value ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_83112017
navPrice	33.54
netAssets	15173207000.0
netExpenseRatio	0.04
open	33.64
phone	1-800-435-4000
postMarketChange	0.0
postMarketChangePercent	0.0
postMarketPrice	33.57
postMarketTime	1780087102
previousClose	33.55
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.0200005
regularMarketChangePercent	0.0596139
regularMarketDayHigh	33.66
regularMarketDayLow	33.535
regularMarketDayRange	33.535 - 33.66
regularMarketOpen	33.64
regularMarketPreviousClose	33.55
regularMarketPrice	33.57
regularMarketTime	1780084800
regularMarketVolume	2865208
shortName	Schwab U.S. Large-Cap Value ETF
sourceInterval	15
symbol	SCHV
threeYearAverageReturn	0.1901236
totalAssets	15173207040
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	22.70761
trailingPegRatio	None
trailingThreeMonthNavReturns	4.88662
trailingThreeMonthReturns	4.88662
triggerable	True
twoHundredDayAverage	30.3308
twoHundredDayAverageChange	3.2392006
twoHundredDayAverageChangePercent	0.10679576
typeDisp	ETF
volume	2865208
yield	0.0185
ytdReturn	10.20182
