Metric	Value
allTimeHigh	244.33
allTimeLow	30.0
ask	226.62
askSize	100
averageDailyVolume10Day	230320
averageDailyVolume3Month	162560
averageVolume	162560
averageVolume10days	230320
beta3Year	0.54
bid	225.04
bidSize	100
category	Consumer Defensive
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	229.56
dayLow	226.26
dividendYield	2.13
epsTrailingTwelveMonths	8.996358
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	228.6382
fiftyDayAverageChange	-2.3482056
fiftyDayAverageChangePercent	-0.010270399
fiftyTwoWeekChangePercent	5.8641553
fiftyTwoWeekHigh	244.33
fiftyTwoWeekHighChange	-18.040009
fiftyTwoWeekHighChangePercent	-0.073834606
fiftyTwoWeekLow	205.45
fiftyTwoWeekLowChange	20.839996
fiftyTwoWeekLowChangePercent	0.101435855
fiftyTwoWeekRange	205.45 - 244.33
firstTradeDateMilliseconds	1075473000000
fiveYearAverageReturn	0.0725197
fullExchangeName	NYSEArca
fundFamily	Vanguard
fundInceptionDate	1075420800
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund employs an indexing investment approach designed to track the performance of the index, an index made up of stocks of large, mid-size, and small U.S. companies within the consumer staples sector, as classified under the GICS. The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.
longName	Vanguard Consumer Staples Index Fund ETF Shares
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_22939079
navPrice	229.3
netAssets	9185586200.0
netExpenseRatio	0.09
open	229.4
postMarketChange	-0.5322876
postMarketChangePercent	-0.23522365
postMarketPrice	225.7577
postMarketTime	1784066689
previousClose	229.27
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-2.98001
regularMarketChangePercent	-1.29978
regularMarketDayHigh	229.56
regularMarketDayLow	226.26
regularMarketDayRange	226.26 - 229.56
regularMarketOpen	229.4
regularMarketPreviousClose	229.27
regularMarketPrice	226.29
regularMarketTime	1784059200
regularMarketVolume	83421
shortName	Vanguard Consumer Staples ETF
sourceInterval	15
symbol	VDC
threeYearAverageReturn	0.082378104
totalAssets	9185586176
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	25.153511
trailingPegRatio	None
trailingThreeMonthNavReturns	1.04419
trailingThreeMonthReturns	1.04419
triggerable	True
twoHundredDayAverage	223.04366
twoHundredDayAverageChange	3.246338
twoHundredDayAverageChangePercent	0.014554719
typeDisp	ETF
volume	83421
yield	0.021300001
ytdReturn	8.06254
