Metric	Value
allTimeHigh	51.26
allTimeLow	48.08
ask	49.69
askSize	11100
averageDailyVolume10Day	1477030
averageDailyVolume3Month	1654549
averageVolume	1654549
averageVolume10days	1477030
beta3Year	0.1
bid	49.68
bidSize	8600
category	Ultrashort Bond
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	49.71
dayLow	49.68
dividendYield	4.38
esgPopulated	False
exchange	BTS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	49.7009
fiftyDayAverageChange	-0.015899658
fiftyDayAverageChangePercent	-0.00031990683
fiftyTwoWeekChangePercent	-0.20080209
fiftyTwoWeekHigh	50.03
fiftyTwoWeekHighChange	-0.3449974
fiftyTwoWeekHighChangePercent	-0.006895811
fiftyTwoWeekLow	49.595
fiftyTwoWeekLowChange	0.09000015
fiftyTwoWeekLowChangePercent	0.0018147021
fiftyTwoWeekRange	49.595 - 50.03
firstTradeDateMilliseconds	1617802200000
fiveYearAverageReturn	0.0351405
fullExchangeName	Cboe US
fundFamily	Vanguard
fundInceptionDate	1617667200
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund employs an active management approach, investing in a diversified portfolio of high-quality and, to a lesser extent, medium-quality bonds. It is expected to maintain a dollar-weighted average maturity of 0 to 2 years. Under normal circumstances, the fund will invest at least 80% of its assets in fixed income securities.
longName	Vanguard Ultra-Short Bond ETF
market	us_market
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_702253379
navPrice	49.67
netAssets	8941872100.0
netExpenseRatio	0.1
open	49.7
phone	800-523-1036
postMarketChange	-0.009899139
postMarketChangePercent	-0.019925803
postMarketPrice	49.6701
postMarketTime	1784066646
previousClose	49.7
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-0.01499939
regularMarketChangePercent	-0.030179858
regularMarketDayHigh	49.71
regularMarketDayLow	49.68
regularMarketDayRange	49.68 - 49.71
regularMarketOpen	49.7
regularMarketPreviousClose	49.7
regularMarketPrice	49.685
regularMarketTime	1784749340
regularMarketVolume	897215
shortName	Vanguard Ultra-Short Bond ETF
sourceInterval	15
symbol	VUSB
threeYearAverageReturn	0.052740898
totalAssets	8941872128
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPegRatio	None
trailingThreeMonthNavReturns	1.01644
trailingThreeMonthReturns	1.01644
triggerable	True
twoHundredDayAverage	49.809776
twoHundredDayAverageChange	-0.12477493
twoHundredDayAverageChangePercent	-0.002505029
typeDisp	ETF
volume	897215
yield	0.0438
ytdReturn	1.66093
