Metric	Value
52WeekChange	2.926341
SandP52WeekChange	0.14293182
address1	5601 Great Oaks Parkway
allTimeHigh	799.87
allTimeLow	0.519652
ask	427.52
askSize	1
auditRisk	10
averageAnalystRating	1.5 - Buy
averageDailyVolume10Day	6931070
averageDailyVolume3Month	8006358
averageVolume	8006358
averageVolume10days	6931070
beta	2.182
bid	440.0
bidSize	1
boardRisk	3
bookValue	20.915
city	San Jose
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Tiang Yew  Tan', 'age': 55, 'title': 'CEO & Director', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 3046443, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kris A.  Sennesael', 'age': 56, 'title': 'Executive VP & CFO', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2216810, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vidyadhara K. Gubbi', 'age': 61, 'title': 'Executive VP & Chief of Global Operations', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 1546279, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cynthia Lock Tregillis', 'age': 55, 'title': 'Executive VP, Chief Legal Officer & Secretary', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1315829, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ahmed M. Shihab', 'age': 53, 'title': 'Executive VP & Chief Product Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 767946, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. C. Wesley M. Scott', 'age': 78, 'title': 'Chief Investment Officer', 'yearBorn': 1947, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brad D. Feller', 'age': 51, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sesh  Tirumala', 'title': 'Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Ambrish  Srivastava Ph.D.', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian Scott Davis', 'age': 62, 'title': 'Executive VP and Chief Sales & Marketing Officer', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	3
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	448.17
currentRatio	1.329
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	460.49
dayLow	437.2001
debtToEquity	13.436
discount_to_intrinsic_value	67.6
displayName	Western Digital
dividendDate	1789603200
dividendRate	0.6
dividendYield	0.14
earningsCallTimestampEnd	1785960000
earningsCallTimestampStart	1785960000
earningsGrowth	9.841
earningsQuarterlyGrowth	10.33
earningsTimestamp	1785960000
earningsTimestampEnd	1793908800
earningsTimestampStart	1793908800
ebitda	5001999872
ebitdaMargins	0.38717997
enterpriseToEbitda	32.226
enterpriseToRevenue	12.477
enterpriseValue	161195638784
epsCurrentYear	20.09143
epsForward	31.74953
epsTrailingTwelveMonths	26.92
eps_normalized_growth	10.455357011775089
esgPopulated	False
exDividendDate	1788825600
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	481.7082
fiftyDayAverageChange	-33.538177
fiftyDayAverageChangePercent	-0.06962343
fiftyTwoWeekChangePercent	292.6341
fiftyTwoWeekHigh	799.87
fiftyTwoWeekHighChange	-351.69998
fiftyTwoWeekHighChangePercent	-0.43969643
fiftyTwoWeekLow	105.42
fiftyTwoWeekLowChange	342.75
fiftyTwoWeekLowChangePercent	3.2512805
fiftyTwoWeekRange	105.42 - 799.87
financialCurrency	USD
firstTradeDateMilliseconds	278692200000
fiveYearAvgDividendYield	3.23
floatShares	358024368
forwardEps	31.74953
forwardPE	14.1158
freeCashflow	2268750080
fullExchangeName	NasdaqGS
fullTimeEmployees	40000
fulldayChange	7.700012
fulldayChangePercent	1.7446104
fulldayPrice	449.07
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1788220800
graham_intrinsic_value	1383.08
grossMargins	0.48851
grossProfits	6311000064
hasPrePostMarketData	True
heldPercentInsiders	0.0050999997
heldPercentInstitutions	0.91946
impliedSharesOutstanding	360540944
industry	Computer Hardware
industryDisp	Computer Hardware
industryKey	computer-hardware
irWebsite	http://investor.wdc.com/
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1788825600
lastDividendValue	0.15
lastFiscalYearEnd	1783036800
lastSplitDate	1740355200
lastSplitFactor	1323:1000
longBusinessSummary	Western Digital Corporation engages in the development, manufacture, and sale of data storage devices and solutions based on hard disk drive (HDD) technology in the United States, Asia, Europe, the Middle East, and Africa. The company offers internal HDDs, data center drives, data center platforms, external drives, portable drives, NAS for home and office, and accessories. It sells its data storage devices and solutions through its computer sales personnel, dealers, distributors, retailers, and subsidiaries. The company has a collaboration with Open Quantum Design for the development of quantum error correction technology and related systems to advance reliable quantum computing. Western Digital Corporation was founded in 1970 and is headquartered in San Jose, California.
longName	Western Digital Corporation
market	us_market
marketCap	161583628288
marketState	POST
maxAge	86400
messageBoardId	finmb_314057
mostRecentQuarter	1783036800
netIncomeToCommon	9285999616
nextFiscalYearEnd	1814572800
nonDilutedMarketCap	159128351043
numberOfAnalystOpinions	24
open	455.09
operatingCashflow	3928999936
operatingMargins	0.43608
overallRisk	4
payoutRatio	0.0186
pegRatio	0.84
phone	408 717 6000
postMarketChange	0.8999939
postMarketChangePercent	0.20081529
postMarketPrice	449.07
postMarketTime	1790032861
previousClose	441.36
priceEpsCurrentYear	22.306526
priceHint	2
priceToBook	21.428162
priceToSalesTrailing12Months	12.507441
profitMargins	0.72947
quickRatio	0.85
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	none
recommendationMean	1.53846
region	US
regularMarketChange	6.810028
regularMarketChangePercent	1.5429646
regularMarketDayHigh	460.49
regularMarketDayLow	437.2001
regularMarketDayRange	437.2001 - 460.49
regularMarketOpen	455.09
regularMarketPreviousClose	441.36
regularMarketPrice	448.17
regularMarketTime	1790020800
regularMarketVolume	7457670
returnOnAssets	0.20758
returnOnEquity	1.30853
revenueGrowth	0.438
revenuePerShare	37.446
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	5
sharesOutstanding	360540944
sharesPercentSharesOut	0.0552
sharesShort	19887791
sharesShortPreviousMonthDate	1785456000
sharesShortPriorMonth	24599617
shortName	Western Digital Corporation
shortPercentOfFloat	0.0619
shortRatio	2.55
sourceInterval	15
state	CA
symbol	WDC
targetHighPrice	1050.0
targetLowPrice	420.0
targetMeanPrice	664.9167
targetMedianPrice	640.0
totalCash	1579000064
totalCashPerShare	4.38
totalDebt	1191000064
totalRevenue	12919000064
tradeable	False
trailingAnnualDividendRate	0.5
trailingAnnualDividendYield	0.0011328621
trailingEps	26.92
trailingPE	16.648218
trailingPegRatio	0.8403
triggerable	True
twoHundredDayAverage	385.87256
twoHundredDayAverageChange	62.297455
twoHundredDayAverageChangePercent	0.16144568
typeDisp	Equity
volume	7457670
website	https://www.westerndigital.com
zip	95119
