Metric	Value
52WeekChange	-0.7346655
SandP52WeekChange	0.17909956
address1	1100 NE Circle Blvd
address2	Suite 350
allTimeHigh	57.42
allTimeLow	1.81
ask	9.79
askSize	5100
auditRisk	7
averageAnalystRating	2.6 - Hold
averageDailyVolume10Day	36666160
averageDailyVolume3Month	32251187
averageVolume	32251187
averageVolume10days	36666160
beta	2.306
bid	9.79
bidSize	5000
boardRisk	6
bookValue	5.023
city	Corvallis
companyOfficers	[{'maxAge': 1, 'name': 'Mr. John Lawrence Hopkins', 'age': 71, 'title': 'President, CEO & Director', 'yearBorn': 1954, 'fiscalYear': 2025, 'totalPay': 1184086, 'exercisedValue': 9721765, 'unexercisedValue': 11452213}, {'maxAge': 1, 'name': 'Dr. José N. Reyes Jr., Ph.D.', 'age': 69, 'title': 'CTO & Co-Founder', 'yearBorn': 1956, 'fiscalYear': 2025, 'totalPay': 587462, 'exercisedValue': 2574801, 'unexercisedValue': 10673117}, {'maxAge': 1, 'name': 'Mr. Ramsey  Hamady', 'title': 'Chief Financial Officer', 'fiscalYear': 2025, 'totalPay': 571129, 'exercisedValue': 1914800, 'unexercisedValue': 93695}, {'maxAge': 1, 'name': 'Mr. Carl M. Fisher', 'age': 63, 'title': 'Chief Operating Officer', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 620544, 'exercisedValue': 0, 'unexercisedValue': 1142701}, {'maxAge': 1, 'name': 'Mr. Clayton  Scott', 'age': 64, 'title': 'Chief Commercial Officer', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 625737, 'exercisedValue': 0, 'unexercisedValue': 571351}, {'maxAge': 1, 'name': 'Mr. David A. Tonnel', 'age': 55, 'title': 'Chief Accounting Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William J. Cooper J.D.', 'age': 59, 'title': 'Chief Legal Officer & Corporate Secretary', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	5
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	9.75
currentRatio	37.88
customPriceAlertConfidence	HIGH
dateShortInterest	1786665600
dayHigh	10.075
dayLow	9.6
debtToEquity	0.332
