Metric	Value
52WeekChange	0.024291515
SandP52WeekChange	0.3003528
address1	One American Way
allTimeHigh	20.2
allTimeLow	0.92
ask	2.53
askSize	1400
averageDailyVolume10Day	4670
averageDailyVolume3Month	4291
averageVolume	4291
averageVolume10days	4670
beta	0.627
bid	2.51
bidSize	2000
bookValue	9.836
city	Warren
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Ronald E. Klingle', 'age': 77, 'title': 'Chairman & CEO', 'yearBorn': 1948, 'fiscalYear': 2025, 'totalPay': 255000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael J. Havalo', 'age': 40, 'title': 'CFO, Treasurer, Secretary & Director', 'yearBorn': 1985, 'fiscalYear': 2025, 'totalPay': 207303, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kenneth J. McMahon', 'age': 72, 'title': 'CEO & President of American Waste Management Services Inc', 'yearBorn': 1953, 'fiscalYear': 2025, 'totalPay': 480669, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Clifford P. Davis', 'age': 62, 'title': 'Chief Technology Officer', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Frances R. Klingle', 'age': 78, 'title': 'Chief Administrative Officer', 'yearBorn': 1947, 'fiscalYear': 2025, 'totalPay': 105000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Christine M. Bell', 'age': 56, 'title': 'President of Avalon Golf & Country Club The Grand Resort and Director', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Marjorie J. Patterson', 'title': 'Controller', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	2.53
currentRatio	1.008
customPriceAlertConfidence	HIGH
dateShortInterest	1776211200
dayHigh	2.53
dayLow	2.51
debtToEquity	94.328
discount_to_intrinsic_value	-12.21
displayName	Avalon
earningsGrowth	0.034
earningsQuarterlyGrowth	0.034
earningsTimestampEnd	1754942400
earningsTimestampStart	1754510400
ebitda	5828000
ebitdaMargins	0.069759995
enterpriseToEbitda	6.747
enterpriseToRevenue	0.471
enterpriseValue	39323544
epsTrailingTwelveMonths	0.08
eps_normalized_growth	0.0994661900599283
esgPopulated	False
exchange	ASE
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fax	330 856 8480
fiftyDayAverage	2.561
fiftyDayAverageChange	-0.031000137
fiftyDayAverageChangePercent	-0.012104699
fiftyTwoWeekChangePercent	2.4291515
fiftyTwoWeekHigh	5.43
fiftyTwoWeekHighChange	-2.8999999
fiftyTwoWeekHighChangePercent	-0.53406996
fiftyTwoWeekLow	2.1
fiftyTwoWeekLowChange	0.43000007
fiftyTwoWeekLowChangePercent	0.20476195
fiftyTwoWeekRange	2.1 - 5.43
financialCurrency	USD
firstTradeDateMilliseconds	898608600000
