Metric	Value
52WeekChange	0.0375489
SandP52WeekChange	0.19786096
address1	929 Long Bridge Drive
allTimeHigh	446.01
allTimeLow	0.382716
ask	240.29
askSize	100
auditRisk	10
averageAnalystRating	1.6 - Buy
averageDailyVolume10Day	7480610
averageDailyVolume3Month	6563716
averageVolume	6563716
averageVolume10days	7480610
beta	1.221
bid	240.03
bidSize	300
boardRisk	3
bookValue	7.716
city	Arlington
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Robert K. Ortberg', 'age': 65, 'title': 'President, CEO & Director', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 6081612, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jesus  Malave Jr.', 'age': 56, 'title': 'Executive VP & CFO', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 10683114, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brett C. Gerry J.D.', 'age': 53, 'title': 'Chief Legal Officer & Executive VP of Global Compliance', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2380183, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Stephanie F. Pope', 'age': 52, 'title': 'Executive VP & President and CEO of Boeing Commercial Airplanes', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 4241939, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffrey S. Shockey', 'title': 'Executive VP of Government Operations, Global Public Policy & Corporate Strategy', 'fiscalYear': 2025, 'totalPay': 1485221, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Howard E. McKenzie', 'age': 57, 'title': 'Chief Engineer and Executive VP of Engineering, Test & Technology', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric  Hill', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tommy  Preston Jr.', 'title': 'Chief Compliance Officer & VP of Global Compliance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann M. Schmidt', 'age': 49, 'title': 'Chief Communications & Brand Officer and Senior VP of Communications & Brand', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brad  McMullen', 'title': 'Senior Vice President of Commercial Sales & Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	9
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	240.19
currentRatio	1.138
customPriceAlertConfidence	HIGH
dateShortInterest	1784073600
dayHigh	241.0895
dayLow	236.6183
debtToEquity	790.875
dividendDate	1583452800
earningsCallTimestampEnd	1785249000
earningsCallTimestampStart	1785249000
earningsTimestamp	1785241800
earningsTimestampEnd	1793190600
earningsTimestampStart	1793190600
ebitda	-2900000000
ebitdaMargins	-0.03085
enterpriseToEbitda	-73.666
enterpriseToRevenue	2.273
enterpriseValue	213631500288
epsCurrentYear	-1.13057
epsForward	4.13402
epsTrailingTwelveMonths	2.77
esgPopulated	False
exDividendDate	1581552000
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	219.129
fiftyDayAverageChange	21.061005
fiftyDayAverageChangePercent	0.096112356
fiftyTwoWeekChangePercent	3.75489
fiftyTwoWeekHigh	254.35
fiftyTwoWeekHighChange	-14.160004
fiftyTwoWeekHighChangePercent	-0.05567133
fiftyTwoWeekLow	176.77
fiftyTwoWeekLowChange	63.42
fiftyTwoWeekLowChangePercent	0.35877126
fiftyTwoWeekRange	176.77 - 254.35
financialCurrency	USD
firstTradeDateMilliseconds	-252322200000
fiveYearAvgDividendYield	2.48
floatShares	758478590
forwardEps	4.13402
forwardPE	58.100834
freeCashflow	5625375232
fullExchangeName	NYSE
fullTimeEmployees	182000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1785542400
grossMargins	0.0471
grossProfits	4426999808
hasPrePostMarketData	True
heldPercentInsiders	0.00056
heldPercentInstitutions	0.74978995
impliedSharesOutstanding	789792534
industry	Aerospace & Defense
industryDisp	Aerospace & Defense
industryKey	aerospace-defense
irWebsite	http://www.boeing.com/boeing/companyoffices/financial/index.page?
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1581552000
lastDividendValue	2.055
lastFiscalYearEnd	1767139200
lastSplitDate	865814400
lastSplitFactor	2:1
longBusinessSummary	The Boeing Company, together with its subsidiaries, designs, develops, manufactures, sells, services, and supports commercial jetliners, military aircraft, satellites, missile defense, human space flight and launch systems, and services worldwide. The company operates through three segments: Commercial Airplanes; Defense, Space & Security; and Global Services. The Commercial Airplanes segment develops, produces, and markets commercial jet aircraft for passenger and cargo requirements. The Defense, Space & Security segment engages in the research, development, production, and modification of manned and unmanned military aircraft and weapons systems; strategic defense and intelligence systems, which include strategic missile and defense systems, command, control, communications, computers, intelligence, surveillance and reconnaissance, cyber and information solutions, and intelligence systems; and satellite systems, such as government and commercial satellites, and space exploration. The Global Services segment offers products and services, including supply chain and logistics management, engineering, maintenance and modifications, upgrades and conversions, spare parts, pilot and maintenance training systems and services, technical and maintenance documents, and data analytics and digital services to commercial and defense customers. The Boeing Company was incorporated in 1916 and is based in Arlington, Virginia.
longName	The Boeing Company
market	us_market
marketCap	189700259840
marketState	POST
maxAge	86400
messageBoardId	finmb_370857
mostRecentQuarter	1782777600
netIncomeToCommon	2088999936
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	170830576122
numberOfAnalystOpinions	26
open	237.95
operatingCashflow	3639000064
operatingMargins	4.0000003e-05
overallRisk	9
payoutRatio	0.0
pegRatio	25.04
phone	703-465-3500
postMarketChange	-0.44999695
postMarketChangePercent	-0.1873504
postMarketPrice	239.74
postMarketTime	1785971853
previousClose	237.16
priceEpsCurrentYear	-212.45035
priceHint	2
priceToBook	31.128822
priceToSalesTrailing12Months	2.0181952
profitMargins	0.025910001
quickRatio	0.296
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.60714
region	US
regularMarketChange	3.03
regularMarketChangePercent	1.27762
regularMarketDayHigh	241.0895
regularMarketDayLow	236.6183
regularMarketDayRange	236.6183 - 241.0895
regularMarketOpen	237.95
regularMarketPreviousClose	237.16
regularMarketPrice	240.19
regularMarketTime	1785960003
regularMarketVolume	6485436
returnOnAssets	-0.01984
returnOnEquity	1.73537
revenueGrowth	0.08
revenuePerShare	120.987
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	5
sharesOutstanding	789792534
sharesPercentSharesOut	0.0002
sharesShort	183598
sharesShortPreviousMonthDate	1781481600
