Metric	Value
52WeekChange	0.13799703
SandP52WeekChange	0.27449715
address1	1 Customer Drive
allTimeHigh	135.16
allTimeLow	0.004801
ask	121.05
askSize	1
auditRisk	5
averageAnalystRating	1.5 - Strong Buy
averageDailyVolume10Day	29693240
averageDailyVolume3Month	19968584
averageVolume	19968584
averageVolume10days	29693240
beta	0.652
bid	116.18
bidSize	4
boardRisk	8
bookValue	12.501
city	Bentonville
