	Tax Effect Of Unusual Items	Tax Rate For Calcs	Normalized EBITDA	Total Unusual Items	Total Unusual Items Excluding Goodwill	Net Income From Continuing Operation Net Minority Interest	Reconciled Depreciation	Reconciled Cost Of Revenue	EBITDA	EBIT	Net Interest Income	Interest Expense	Interest Income	Normalized Income	Net Income From Continuing And Discontinued Operation	Total Expenses	Rent Expense Supplemental	Total Operating Income As Reported	Diluted Average Shares	Basic Average Shares	Diluted EPS	Basic EPS	Diluted NI Availto Com Stockholders	Net Income Common Stockholders	Otherunder Preferred Stock Dividend	Net Income	Minority Interests	Net Income Including Noncontrolling Interests	Net Income Continuous Operations	Tax Provision	Pretax Income	Other Income Expense	Other Non Operating Income Expenses	Special Income Charges	Gain On Sale Of Ppe	Other Special Charges	Write Off	Impairment Of Capital Assets	Restructuring And Mergern Acquisition	Earnings From Equity Interest	Gain On Sale Of Security	Net Non Operating Interest Income Expense	Total Other Finance Cost	Interest Expense Non Operating	Interest Income Non Operating	Operating Income	Operating Expense	Other Operating Expenses	Other Taxes	Depreciation Amortization Depletion Income Statement	Depreciation And Amortization In Income Statement	Amortization	Amortization Of Intangibles Income Statement	Depreciation Income Statement	Selling General And Administration	Selling And Marketing Expense	General And Administrative Expense	Other Gand A	Insurance And Claims	Rent And Landing Fees	Salaries And Wages	Gross Profit	Cost Of Revenue	Total Revenue	Operating Revenue	Ordinary Shares Number	Share Issued	Net Debt	Total Debt	Tangible Book Value	Invested Capital	Working Capital	Net Tangible Assets	Capital Lease Obligations	Common Stock Equity	Total Capitalization	Total Equity Gross Minority Interest	Minority Interest	Stockholders Equity	Gains Losses Not Affecting Retained Earnings	Other Equity Adjustments	Retained Earnings	Capital Stock	Common Stock	Total Liabilities Net Minority Interest	Total Non Current Liabilities Net Minority Interest	Other Non Current Liabilities	Derivative Product Liabilities	Employee Benefits	Non Current Pension And Other Postretirement Benefit Plans	Non Current Deferred Liabilities	Non Current Deferred Taxes Liabilities	Long Term Debt And Capital Lease Obligation	Long Term Capital Lease Obligation	Long Term Debt	Long Term Provisions	Current Liabilities	Other Current Liabilities	Current Deferred Liabilities	Current Deferred Revenue	Current Debt And Capital Lease Obligation	Current Capital Lease Obligation	Current Debt	Other Current Borrowings	Pensionand Other Post Retirement Benefit Plans Current	Current Provisions	Payables And Accrued Expenses	Payables	Other Payable	Dueto Related Parties Current	Dividends Payable	Total Tax Payable	Income Tax Payable	Accounts Payable	Total Assets	Total Non Current Assets	Other Non Current Assets	Non Current Deferred Assets	Non Current Deferred Taxes Assets	Duefrom Related Parties Non Current	Non Current Accounts Receivable	Financial Assets	Investments And Advances	Investmentin Financial Assets	Available For Sale Securities	Long Term Equity Investment	Goodwill And Other Intangible Assets	Other Intangible Assets	Goodwill	Net PPE	Accumulated Depreciation	Gross PPE	Construction In Progress	Other Properties	Machinery Furniture Equipment	Buildings And Improvements	Land And Improvements	Properties	Current Assets	Other Current Assets	Hedging Assets Current	Assets Held For Sale Current	Restricted Cash	Prepaid Assets	Inventory	Finished Goods	Work In Process	Raw Materials	Receivables	Other Receivables	Duefrom Related Parties Current	Taxes Receivable	Accounts Receivable	Allowance For Doubtful Accounts Receivable	Gross Accounts Receivable	Cash Cash Equivalents And Short Term Investments	Other Short Term Investments	Cash And Cash Equivalents	Cash Equivalents	Cash Financial	Free Cash Flow	Repayment Of Debt	Issuance Of Debt	Capital Expenditure	End Cash Position	Beginning Cash Position	Effect Of Exchange Rate Changes	Changes In Cash	Financing Cash Flow	Cash Flow From Continuing Financing Activities	Net Other Financing Charges	Cash Dividends Paid	Common Stock Dividend Paid	Net Issuance Payments Of Debt	Net Short Term Debt Issuance	Short Term Debt Issuance	Net Long Term Debt Issuance	Long Term Debt Payments	Long Term Debt Issuance	Investing Cash Flow	Cash Flow From Continuing Investing Activities	Net Other Investing Changes	Net Investment Purchase And Sale	Sale Of Investment	Net Business Purchase And Sale	Sale Of Business	Purchase Of Business	Net Intangibles Purchase And Sale	Sale Of Intangibles	Net PPE Purchase And Sale	Sale Of PPE	Purchase Of PPE	Cash Flowsfromusedin Operating Activities Direct	Taxes Refund Paid Direct	Interest Received Direct	Interest Paid Direct	Dividends Received Direct	Classesof Cash Payments	Other Cash Paymentsfrom Operating Activities	Paymentsto Suppliersfor Goodsand Services	Classesof Cash Receiptsfrom Operating Activities	Other Cash Receiptsfrom Operating Activities	Receiptsfrom Customers	reportedCurrency	grossProfit	totalRevenue	costOfRevenue	costofGoodsAndServicesSold	operatingIncome	sellingGeneralAndAdministrative	researchAndDevelopment	operatingExpenses	investmentIncomeNet	netInterestIncome	interestIncome	interestExpense	nonInterestIncome	otherNonOperatingIncome	depreciation	depreciationAndAmortization	incomeBeforeTax	incomeTaxExpense	interestAndDebtExpense	netIncomeFromContinuingOperations	comprehensiveIncomeNetOfTax	ebit	ebitda	netIncome	totalAssets	totalCurrentAssets	cashAndCashEquivalentsAtCarryingValue	cashAndShortTermInvestments	inventory	currentNetReceivables	totalNonCurrentAssets	propertyPlantEquipment	accumulatedDepreciationAmortizationPPE	intangibleAssets	intangibleAssetsExcludingGoodwill	goodwill	investments	longTermInvestments	shortTermInvestments	otherCurrentAssets	otherNonCurrentAssets	totalLiabilities	totalCurrentLiabilities	currentAccountsPayable	deferredRevenue	currentDebt	shortTermDebt	totalNonCurrentLiabilities	capitalLeaseObligations	longTermDebt	currentLongTermDebt	longTermDebtNoncurrent	shortLongTermDebtTotal	otherCurrentLiabilities	otherNonCurrentLiabilities	totalShareholderEquity	treasuryStock	retainedEarnings	commonStock	commonStockSharesOutstanding
2026-06-30	-1703612.815269	0.387185	1234200000.0	-4400000.0	-4400000.0	660000000.0	1706000.0	1208400000.0	1229800000.0	1229800000.0	-22000000.0	56200000.0	34200000.0	662696387.184731	660000000.0	1260800000.0	22119000.0	1202760000.0	285714286.0	285714286.0	2.31	2.31	660000000.0	660000000.0		660000000.0	-59200000.0	719200000.0	719200000.0	454400000.0	1173600000.0	-11900000.0	-7500000.0	-61000.0		58000.0	-168000.0	171000.0		-2680000.0	-4400000.0	-22000000.0	5268000.0	56200000.0	34200000.0	1207600000.0	52400000.0	3132000.0	691000.0	1706000.0	1706000.0			1706000.0	52400000.0		52400000.0	52400000.0			32348000.0	1260000000.0	1208400000.0	2468300000.0	2465000000.0	285637808.0	285637808.0	1839600000.0	5216400000.0	6311100000.0	11527500000.0	4719000000.0	6311100000.0	97875000.0	6311100000.0	11101800000.0	8676400000.0	2365300000.0	6311100000.0	101515000.0	101515000.0	4631996000.0	1577623000.0	1577623000.0	7971700000.0	5032000000.0	241300000.0	0.0	43830000.0		69789000.0	69789000.0	4790700000.0	66614000.0	4790700000.0	61002000.0	2939700000.0	2514000000.0	42713000.0	42713000.0	425700000.0	31261000.0	425700000.0	401498000.0	66029000.0	662908000.0	1674645000.0	1674645000.0	9853000.0	100978000.0	309193000.0	878206000.0		376415000.0	16648100000.0	8989400000.0	3264400000.0	139288000.0	139288000.0	26581000.0	412605000.0	37725000.0	733300000.0	90400000.0	90400000.0	642900000.0	2420313000.0	2419355000.0	958000.0	4991700000.0	-5005943000.0	10221690000.0	1928033000.0	684721000.0	5735821000.0	1177114000.0	41382000.0	654619000.0	7658700000.0	349500000.0	36747000.0	118000.0	1715000.0	78650000.0	1897900000.0	944697000.0	672284000.0	280922000.0	1058600000.0	14096000.0	28230000.0	311680000.0	1058600000.0	-1746000.0	1058600000.0	4352700000.0	975900000.0	3376800000.0	913699000.0	2463090000.0																																													1260592779	2468656276	1208063497	1208063497	1206525342	52361000		54067437		-22000000.0	34200000.0	58445878				108031864.0	1173760047	454474707		719200000		1206525342	1314557206	660079385	16579205213	7627034803	3362817873	3362817873	1890050616	1286414476	8952170409			2540680516	2540680516	954036		733300000.0	971879241	115872597		7938688012	2927542264	374857620			455111199.0	5011145748	97875000.0	4790700000	425700000.0		5292358423.0	2055037166	241300000.0	6285022314		4612831579	1571095742.0	285637808
2026-03-31	-2349000.0	0.27	749200000.0	-8700000.0	-8700000.0	364700000.0		981500000.0	740500000.0	740500000.0	-26900000.0	53700000.0	26800000.0	371051000.0	364700000.0	1030400000.0			284921875.0	284921875.0	1.28	1.28	364700000.0	364700000.0		364700000.0	-38200000.0	402900000.0	402900000.0	283900000.0	686800000.0	-16100000.0	-7400000.0								-8700000.0	-26900000.0		53700000.0	26800000.0	729700000.0	48900000.0								48900000.0		48900000.0	48900000.0				778600000.0	981500000.0	1760000000.0	1753700000.0	285637808.0	285637808.0	2282500000.0	5111900000.0	5852200000.0	10964100000.0	4447300000.0	5852200000.0		5852200000.0	10639700000.0	8216300000.0	2364100000.0	5852200000.0						7563200000.0	5034900000.0	247400000.0						4787500000.0		4787500000.0		2528300000.0	2203900000.0			324400000.0		324400000.0												15779500000.0	8804000000.0	3163300000.0						723500000.0	79900000.0	79900000.0	643600000.0				4917200000.0									6975600000.0	399800000.0					1882200000.0				826100000.0				826100000.0			3867500000.0	1038100000.0	2829400000.0																																															778600000	1760000000	981500000	981500000	729700000	48900000		48800000		-26900000.0	26800000.0	53700000				106510326.0	686800000	283900000		402900000		740500000	847010326	364700000	15779500000	6975600000	2829400000	2829400000	1882200000	1074686288	8804000000			2549740767	2549740767	957108		723500000.0	1038100000	151213712		7563200000	2528300000	325754668			354117000.0	5034900000		4787500000	324400000.0		5207985000.0	1848428332	247400000.0	5852200000		4166106662	1576155337.0	284921875
2025-12-31	-7395230.839202	0.30775	411337000.0	-24030000.0	-24030000.0	183770000.0	1576000.0	875341000.0	387307000.0	385731000.0	-22817000.0	49328000.0	23356000.0	200404769.160798	183770000.0	955047000.0	34512000.0	362620000.0					183770000.0	183770000.0	0.0	183770000.0	-49105000.0	232875000.0	232875000.0	103528000.0	336403000.0	-9603000.0	7856000.0	-20024000.0		2005000.0	1501000.0	10444000.0	7984000.0	6571000.0	-4006000.0	-22817000.0	-3155000.0	49328000.0	23356000.0	368823000.0	79706000.0	16034000.0	1067000.0	1576000.0	1576000.0			1576000.0	61029000.0	2043000.0	58986000.0	30805000.0	861000.0	-322000.0	27642000.0	448529000.0	875341000.0	1323870000.0	1347428000.0	285637808.0	285637808.0	2904914000.0	4728213000.0	3270325000.0	10346497000.0	4011658000.0	3270325000.0	72978000.0	5691262000.0	9910028000.0	8053879000.0	2362617000.0	5691262000.0	81331000.0	81331000.0	4032308000.0	1577623000.0	1577623000.0	6451081000.0	4682245000.0		1791000.0	45249000.0	45249000.0	311213000.0	311213000.0	4269548000.0	50782000.0	4218766000.0	54444000.0	1768836000.0	92712000.0	14715000.0	14715000.0	458665000.0	22196000.0	436469000.0	436469000.0	108501000.0	320005000.0	774238000.0	774238000.0	10380000.0	53406000.0	181099000.0	157476000.0		371877000.0	14504960000.0	8724466000.0	71589000.0	176003000.0	176003000.0		305595000.0	19673000.0	687770000.0	56571000.0	56571000.0	631199000.0	2420937000.0	2419979000.0	958000.0	5042899000.0	-4807488000.0	9850387000.0	2478218000.0	565896000.0	5130232000.0	1053715000.0	41821000.0	580505000.0	5780494000.0	2157000.0	6287000.0	118000.0	1469000.0	69123000.0	1803478000.0	900314000.0	603903000.0	299261000.0	1177187000.0	16179000.0	36799000.0	538073000.0	586136000.0	-1091000.0	587227000.0	2720675000.0	970354000.0	1750321000.0	581780000.0	1168541000.0	316610000.0	-916470000.0	908006000.0	-241699000.0	1750321000.0	1491181000.0	-1658000.0	260798000.0	-7439000.0	-7439000.0	0.0	1025000.0	1025000.0	-8464000.0	465000000.0	465000000.0	-473464000.0	-916470000.0	443006000.0	-290072000.0	-290072000.0	-48349000.0	-228000.0	0.0	166000.0		166000.0	-41000.0	-41000.0	-241620000.0	79000.0	-241699000.0	558309000.0	-51512000.0	23315000.0	-58714000.0	3583000.0	-852753000.0	-24279000.0	-776962000.0	1442878000.0	80378000.0	1362500000.0		455493380	1335694603	880201222	880201222	398128542	31666000		57364840		-22817000.0	23356000.0	46246409				115485365.0	339407699	104452696		232875000		385654108	501139473	185411405	14504960000	5780494000	1750321000	1750321000	1803478000	1177187000	8724466000	4909826000.0		2419979000	2419979000	958000		687770000.0	970354000	79154000		6451081000	1768836000	371877000			458665000.0	4682245000	72978000.0	4218766000	436469000.0		4728213000.0	766103000		5691262000		4032308000	1577623000.0	285637808
2025-09-30	-15788.940127	0.322223	308112000.0	-49000.0	-49000.0	178418000.0	1276000.0	827239000.0	308063000.0	306787000.0	-22386000.0	41142000.0	21915000.0	178451211.059873	178418000.0	887242000.0	23979000.0	289310000.0	285651617.0	285651617.0	0.6246	0.6246	178418000.0	178418000.0	0.0	178418000.0	-1630000.0	180048000.0	180048000.0	85597000.0	265645000.0	2226000.0	637000.0	25000.0		-14000.0	-659000.0	347000.0	301000.0	1638000.0	-74000.0	-22386000.0	3159000.0	41142000.0	21915000.0	285805000.0	60003000.0	13215000.0	594000.0	1276000.0	1276000.0			1276000.0	44918000.0	1167000.0	43751000.0	14970000.0	1119000.0	1012000.0	26650000.0	345808000.0	827239000.0	1173047000.0	1160929000.0	285637808.0	285637808.0	3141597000.0	4708214000.0	5461300000.0	10124360000.0	3565682000.0	5461300000.0	75436000.0	5491582000.0	9245387000.0	5531873000.0	40291000.0	5491582000.0	10290000.0	10290000.0	3903669000.0	1577623000.0	1577623000.0	6194339000.0	4238164000.0		8838000.0	39404000.0	39404000.0	322003000.0	322003000.0	3806693000.0	52888000.0	3753805000.0	61226000.0	1956175000.0	23538000.0	70230000.0	70230000.0	901521000.0	22548000.0	878973000.0	878973000.0	85735000.0	283786000.0	591365000.0	591365000.0	8734000.0	10666000.0	124420000.0	87947000.0		359598000.0	11726212000.0	6204355000.0	70445000.0	147995000.0	147995000.0		341845000.0	6442000.0	695490000.0	60520000.0	60520000.0	634970000.0	30282000.0	29324000.0	958000.0	4911856000.0	-4696158000.0	9608014000.0	2477843000.0	492736000.0	5012508000.0	1006540000.0	42282000.0	576105000.0	5521857000.0	1327000.0	8758000.0	118000.0	1699000.0	109612000.0	1843437000.0	904242000.0	624635000.0	314560000.0	1171232000.0	18866000.0	34219000.0	540832000.0	577315000.0	-1604000.0	578919000.0	2385674000.0	894493000.0	1491181000.0	420065000.0	1071116000.0	187856000.0	-293776000.0	280000000.0	-243916000.0	1491181000.0	1565586000.0	-13548000.0	-60857000.0	-13934000.0	-13934000.0		-612000.0	-612000.0	-13776000.0	280000000.0	280000000.0	-293776000.0	-293776000.0	0.0	-478695000.0	-478695000.0	-234759000.0	0.0	0.0	-61000.0		-61000.0	41000.0	41000.0	-243916000.0		-243916000.0	431772000.0	42310000.0	17357000.0	-65658000.0	1073000.0	-804766000.0	-9736000.0	-837340000.0	1283766000.0	40497000.0	1243269000.0		345808000	1173047000	827239000	827239000	289310000	16089000		56498000		-22386000.0	21915000.0	41142000				1276000.0	265645000	85597000		180048000		306787000	308063000	178418000	11726212000	5521857000	1491181000	1491181000	1843437000	1171232000	6204355000	4778200000.0		29324000	29324000	958000		695490000.0	894493000	121514000		6194339000	1956175000	359598000			901521000.0	4238164000	75436000.0	3753805000	878973000.0		4708214000.0	536879000		5491582000		3903669000	1577623000.0	285651617
2025-06-30	1449795.918367	0.391837	188600000.0	3700000.0	3700000.0	88400000.0	1907000.0	789700000.0	192300000.0	192300000.0	-24300000.0	45300000.0	21000000.0	86149795.918367	88400000.0	837300000.0	22857000.0	171265000.0	285161290.0	285161290.0	0.31	0.31	88400000.0	88400000.0	0.0	88400000.0	-1000000.0	89400000.0	89400000.0	57600000.0	147000000.0	-34200000.0	-37900000.0	-484000.0		653000.0	-169000.0	0.0	834000.0	-3737000.0	3700000.0	-24300000.0	3385000.0	45300000.0	21000000.0	205400000.0	47600000.0	25926000.0	634000.0	1907000.0	1907000.0			1907000.0	47600000.0	1994000.0	47600000.0	47600000.0	1223000.0	1237000.0	25053000.0	253000000.0	789700000.0	1042700000.0	1036400000.0	285637916.0	285637916.0	3089554000.0	4736415000.0	5322468000.0	10009079000.0	3606357000.0	5322468000.0	81275000.0	5353939000.0	9122949000.0	5393685000.0	39746000.0	5353939000.0	-2461000.0	-2461000.0	3778777000.0	1577623000.0	1577623000.0	6130351000.0	4248870000.0		5989000.0	39530000.0	39530000.0	318628000.0	318628000.0	3826270000.0	57260000.0	3769010000.0	58453000.0	1881481000.0	31456000.0	52225000.0	52225000.0	910145000.0	24015000.0	886130000.0	886130000.0	77258000.0	266529000.0	543868000.0	543868000.0	18629000.0	11029000.0	70403000.0	85246000.0		358561000.0	11524036000.0	6036198000.0	69644000.0	149062000.0	149062000.0		356200000.0	11471000.0	680464000.0	50771000.0	50771000.0	629693000.0	31471000.0	30513000.0	958000.0	4737886000.0	-4598141000.0	9336027000.0	2257385000.0	484410000.0	4993029000.0	989468000.0	43000000.0	568735000.0	5487838000.0	2168000.0	1746000.0	118000.0	1304000.0	132111000.0	1851147000.0	951485000.0	611844000.0	287818000.0	1268187000.0	16011000.0	34905000.0	645060000.0	572211000.0	-1546000.0	573757000.0	2231057000.0	665471000.0	1565586000.0	502617000.0	1062969000.0	-104895000.0	-191183000.0	185000000.0	-213286000.0	1565586000.0	1656089000.0	-7991000.0	-82512000.0	-6794000.0	-6794000.0		-611000.0	-611000.0	-6183000.0	185000000.0	185000000.0	-191183000.0	-191183000.0	0.0	-184109000.0	-184109000.0	47111000.0	-345000.0	-345000.0	-17825000.0		-17795000.0	236000.0	236000.0	-213286000.0		-213286000.0	108391000.0	-42517000.0	24917000.0	-57429000.0	3950000.0	-969471000.0	-32157000.0	-894797000.0	1106424000.0	-4387000.0	1110811000.0		253580000	1042677000	789097000	789097000	166195000	24982000		87385000		-25767000.0	20909000.0	43291000				1503000.0	146960000	57574000		89386000		190251000	191754000	88422000	11524036000	5487838000	1565586000	1565586000	1851147000	1268187000	6036198000	4605728000.0		30513000	30513000	958000		680464000.0	665471000	137447000		6130351000	1881481000	358561000			910145000.0	4248870000	81275000.0	3769010000	886130000.0		4736415000.0	475304000		5353939000		3778777000	1577623000.0	285601000
2025-03-31							1600000.0										23280000.0	244935000.0	286458333.0	286458333.0	0.48	0.48			0.0									-252000.0		180000.0	18000.0	0.0	54000.0	2832000.0			4210000.0					16356000.0	342000.0	1600000.0	1600000.0	116000.0	116000.0	1484000.0		1768000.0			1113000.0	548000.0	23314000.0													81247000.0						-40988000.0	-40988000.0	3716881000.0	1577623000.0	1577623000.0				9247000.0	71874000.0	71874000.0	298536000.0	298536000.0		57249000.0		58387000.0			44274000.0	44274000.0		23998000.0		886822000.0	47946000.0	293481000.0	614620000.0	614620000.0	12640000.0	9190000.0	47672000.0	168543000.0	130078000.0	376575000.0				145444000.0	145444000.0		344120000.0	5836000.0					33765000.0	32807000.0	958000.0		-4501149000.0	9048720000.0	2117303000.0	483283000.0	4890922000.0	980460000.0	43170000.0	533582000.0			6499000.0	118000.0	11916000.0	121953000.0		866330000.0	683303000.0	239130000.0		14877000.0	29842000.0	703075000.0		-2176000.0	565405000.0				574212000.0	1081877000.0	38120000.0	-463709000.0	349000000.0	-177775000.0	1656089000.0	1377851000.0	13000.0	278225000.0	-118784000.0	-118784000.0		-4075000.0	-4075000.0	-114709000.0	185000000.0	185000000.0	-299709000.0	-463709000.0	164000000.0	181114000.0	181114000.0	358564000.0	345000.0	345000.0	-65000.0	30000.0	-95000.0	45000.0	45000.0	-177775000.0	0.0	-177775000.0	215895000.0	-55352000.0	31207000.0	-71154000.0	1073000.0	-967211000.0	-19312000.0	-892547000.0	1221980000.0	120976000.0	1101004000.0		304684000	1036630000	731946000	731946000	244935000	19808000		59749000		-30446000.0	19527000.0	50106000				1600000.0	211718000	73384000		138334000		257481000	259081000	137528000	11486952000	5596026000	1656089000	1656089000	1788763000	1311023000	5890926000	4415023000.0		32807000	32807000	958000		643737000.0	697628000	142523000		6194514000	1943043000	376575000			910820000.0	4251471000	81247000.0	3756178000	886822000.0		4724247000.0	442831000		5253516000		3716881000	1577623000.0	285638000
2024-12-31																									0.0										43000.0																					1385000.0			3242000.0	496000.0																														65607000.0																																																																							-55431000.0	-55894000.0	36000000.0	-353473000.0	1377851000.0	1565365000.0	-1083000.0	-186431000.0	-20501000.0	-20501000.0	0.0	-607000.0		-19894000.0	0.0	0.0	-19894000.0	-55894000.0	36000000.0	-463972000.0	-463972000.0	-88976000.0	-356845000.0	1000.0	333311000.0		333311000.0	2011000.0	2011000.0	-353473000.0	0.0	-353473000.0	298042000.0	-33641000.0	22351000.0	-47089000.0	699000.0	-772931000.0	-37066000.0	-702224000.0	1095012000.0	-32545000.0	1127557000.0		293803000	1073757000	779954000	779954000	210470000	55930000		83333000		-18061000.0	30935000.0	51718000				1246000.0	193482000	70922000		122560000		245200000	246446000	120130000	11495569000	5578440000	1377851000	1377851000	1702200000	-15000	5917129000	4517715000.0		34849000	34849000	948000			1061262000	1437142000		6297502000	2218816000	448154000			1178745000.0	4078686000	83812000.0	3579142000	1155734000.0		4818688000.0	456951000		5160819000		3620612000	1577623000.0	285952380
2024-09-30																																																																																																																																																																																																													280829000	1076869000	796040000	796040000	227828000	26736000		53001000		-24885000.0	23807000.0	49863000				1354000.0	193557000	59892000		133665000		238808000	240162000	131428000	11290537000	5608147000	1565365000	1565365000	1685228000	584551000	5682390000	4242007000.0		29265000	29265000	958000			987543000	785460000		6167515000	1909199000	374395000			1016104000.0	4258316000	78930000.0	3779585000	995101000.0		4853616000.0	445951000		5084434000		3500482000	1577623000.0	285638000
2024-06-30																																																																																																																																																																																																													383946000	1293617000	909671000	909671000	313764000	28679000		70182000		-29941000.0	22005000.0	47020000				1202000.0	287199000	72392000		214807000		334219000	335421000	213590000	10772939000	5229716000	1033066000	1033066000	1709485000	643973000	5543223000			29258000	29258000	958000			1090763000	752429000		5798067000	2392647000	350259000			1523123000.0	3405420000	65849000.0	2929085000	1504904000.0		4499838000.0	463727000		4936921000		3369053000	1577623000.0	285624000
2024-03-31																																																																																																																																																																																																													368529000	1084517000	715988000	715988000	313838000	20067000		54691000		-22136000.0	26185000.0	48456000				1253000.0	300176000	1168843000		-868667000		344445000	345698000	-869508000	10587636000	5641779000	1315737000	1315737000	1756767000	826725000	4945857000			19844000	19844000	958000			939064000	803486000		5899194000	2406295000	321498000			1501572000.0	3492899000	69785000.0	2909727000	1483766000.0		4463278000.0	553591000		4651439000		2968654000	1577623000.0	285637808
