Date	Shares	Amount	BuyFlag
2026-02-11	69889.0	1218584.61	0
2026-02-13	86803.0	1389455.62	0
2026-03-19	150000.0	2631895.66	0
2026-03-24	283818.0	5331358.72	0
2026-04-06	141909.0	3291914.9299999997	0
2026-04-15	51663.0	1219660.11	0
2026-04-20	141909.0	3995956.11	0
2026-05-04	141909.0	3567575.61	0
2026-05-18	141909.0	4860438.780000001	0
2026-06-01	141909.0	5536840.53	0
2026-06-08	18321.0	547248.27	0
2026-06-15	141909.0	3711464.61	0
2026-06-18	150000.0	3280615.0	0
2026-06-29	141909.0	2898895.12	0
2026-07-13	110976.0	1735653.54	0
