Metric	Value
52WeekChange	1.1758435
SandP52WeekChange	0.20204377
address1	One Riverfront Plaza
allTimeHigh	271.78
allTimeLow	1.1
ask	147.97
askSize	500
auditRisk	3
averageAnalystRating	1.5 - Strong Buy
averageDailyVolume10Day	8786930
averageDailyVolume3Month	13772379
averageVolume	13772379
averageVolume10days	8786930
beta	1.148
bid	148.32
bidSize	500
boardRisk	8
bookValue	13.863
city	Corning
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Wendell P. Weeks', 'age': 65, 'title': 'Chairman, President & CEO', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 11486167, 'exercisedValue': 0, 'unexercisedValue': 28063184}, {'maxAge': 1, 'name': 'Mr. Edward A. Schlesinger', 'age': 57, 'title': 'Executive Vice President & Chief Financial Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3285301, 'exercisedValue': 507027, 'unexercisedValue': 606097}, {'maxAge': 1, 'name': 'Mr. Avery H. Nelson III', 'age': 56, 'title': 'Executive VP & COO', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2691203, 'exercisedValue': 748616, 'unexercisedValue': 1231829}, {'maxAge': 1, 'name': 'Mr. Lewis A. Steverson J.D.', 'age': 61, 'title': 'Vice Chairman, EVP & Chief Legal and Administrative Officer', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 3980768, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John Z. Zhang', 'age': 52, 'title': 'EVP & Chief Corporate Development Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 4357926, 'exercisedValue': 236278, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Jaymin  Amin', 'age': 56, 'title': 'Senior VP & CTO', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Soumya  Seetharam', 'age': 48, 'title': 'Senior VP and Chief Digital & Information Officer', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann H. S. Nicholson', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Kevin G. Corliss', 'title': 'VP of Global Employee Relations & Chief Compliance Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Michelle L. Gullo', 'age': 58, 'title': 'Senior VP & Chief Human Resources Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[{'header': 'Dividend', 'message': 'GLW announced a cash dividend of $0.28 with an ex-date of Aug. 31, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1788148800000, 'amount': '0.28'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	148.73
currentRatio	1.813
customPriceAlertConfidence	HIGH
dateShortInterest	1786665600
dayHigh	149.035
dayLow	146.72
debtToEquity	71.448
discount_to_intrinsic_value	-209.28
dividendDate	1790640000
dividendRate	1.12
dividendYield	0.75
earningsCallTimestampEnd	1785241800
earningsCallTimestampStart	1785241800
earningsGrowth	0.185
earningsQuarterlyGrowth	0.192
earningsTimestamp	1785241800
earningsTimestampEnd	1793104200
earningsTimestampStart	1793104200
ebitda	4084999936
ebitdaMargins	0.2408
enterpriseToEbitda	33.237
enterpriseToRevenue	8.004
enterpriseValue	135771635712
epsCurrentYear	3.26986
epsForward	4.32048
epsTrailingTwelveMonths	2.18
eps_normalized_growth	0.0760684896841517
esgPopulated	False
exDividendDate	1788134400
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	171.124
fiftyDayAverageChange	-22.393997
fiftyDayAverageChangePercent	-0.13086416
fiftyTwoWeekChangePercent	117.58435
fiftyTwoWeekHigh	271.78
fiftyTwoWeekHighChange	-123.05
fiftyTwoWeekHighChangePercent	-0.45275593
fiftyTwoWeekLow	66.14
fiftyTwoWeekLowChange	82.59
fiftyTwoWeekLowChangePercent	1.2487148
fiftyTwoWeekRange	66.14 - 271.78
financialCurrency	USD
firstTradeDateMilliseconds	378657000000
fiveYearAvgDividendYield	2.53
floatShares	790547755
forwardEps	4.32048
forwardPE	34.424416
freeCashflow	734499968
fullExchangeName	NYSE
fullTimeEmployees	67200
fulldayChange	-0.22000122
fulldayChangePercent	-0.14794971
fulldayPrice	148.48
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1785542400
graham_intrinsic_value	48.09
grossMargins	0.36395
grossProfits	6174000128
hasPrePostMarketData	True
heldPercentInsiders	0.080690004
heldPercentInstitutions	0.74943
impliedSharesOutstanding	859637825
industry	Electronic Components
industryDisp	Electronic Components
industryKey	electronic-components
irWebsite	http://www.corning.com/investor_relations/index.aspx
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1780012800
lastDividendValue	0.28
lastFiscalYearEnd	1767139200
lastSplitDate	970617600
lastSplitFactor	3:1
longBusinessSummary	Corning Incorporated operates in optical communications, display, specialty materials, automotive, and life sciences businesses in the United States, Canada, Mexico, Japan, Taiwan, China, South Korea, Germany, and internationally. The company provides optical fibers and cables; and hardware and equipment products, such as cable assemblies, fiber optic hardware and connectors, optical components and couplers, closures, network interface devices, and other accessories for the telecommunications industry, businesses, governments, and individuals. It also offers glass substrates for flat panel displays, including liquid crystal displays and organic light-emitting diodes that are used in televisions, notebook computers, desktop monitors, tablets, and handheld devices. In addition, it manufactures products that offer material formulations for glass, glass ceramics, crystals, precision metrology instruments, and software, as well as glass wafers and substrates, tinted sunglasses, and radiation shielding products for markets, such as mobile consumer electronics, semiconductor equipment optics and consumables, aerospace and defense optics, radiation shielding products, sunglasses, and telecommunications components. Further, the company provides ceramic substrates and filter products for emissions control in mobile, gasoline, and diesel applications, as well as technical glass and optic products and solutions for the interior and exterior of vehicles. Additionally, it offers laboratory products, including plastic vessels, liquid handling plastics, specialty surfaces, cell culture media, and serum, as well as general labware, and glassware and equipment under the Corning, Falcon, PYREX, and Axygen brands. It also offers polysilicon products and pharmaceutical glass tubing and vials. The company was formerly known as Corning Glass Works and changed its name to Corning Incorporated in April 1989. Corning Incorporated was founded in 1851 and is headquartered in Corning, New York.
longName	Corning Incorporated
market	us_market
marketCap	127853928448
marketState	POST
maxAge	86400
messageBoardId	finmb_173840
mostRecentQuarter	1782777600
netIncomeToCommon	1900000000
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	131620136976
numberOfAnalystOpinions	15
open	148.17
operatingCashflow	3915000064
operatingMargins	0.15649
overallRisk	7
payoutRatio	0.5161
pegRatio	1.17
phone	607-974-9000
postMarketChange	-0.25
postMarketChangePercent	-0.16808984
postMarketPrice	148.48
postMarketTime	1788220501
