Metric	Value
52WeekChange	1.0681956
SandP52WeekChange	0.19142711
address1	WTC Schiphol Airport
address2	Schiphol Boulevard 265
allTimeHigh	81.42
allTimeLow	3.604167
ask	0.0
askSize	100
averageAnalystRating	2.0 - Buy
averageDailyVolume10Day	10995170
averageDailyVolume3Month	12530209
averageVolume	12530209
averageVolume10days	10995170
beta	1.563
bid	0.0
bidSize	800
bookValue	19.991
city	Schiphol
