Date	Open	High	Low	Close	Volume
2018-01-02	61.35	63.1	61.15	52.94	575600
2018-01-03	63.3	64.25	62.6	54.03	629200
2018-01-04	64.25	64.4	63.45	53.78	520900
2018-01-05	64.1	64.15	62.95	53.32	468000
2018-01-08	61.95	62.7	61.38	52.64	578100
2018-01-09	61.75	62.08	60.75	51.71	949600
2018-01-10	61.6	62.25	60.7	51.29	575500
2018-01-11	61.3	61.45	60.55	51.29	746600
2018-01-12	60.95	61.4	60.5	51.67	706200
2018-01-16	61.45	61.45	58.73	49.65	1063300
2018-01-17	59.15	59.6	57.95	49.6	773800
2018-01-18	58.45	59.2	57.86	49.18	443200
2018-01-19	58.45	59.3	57.9	49.98	491500
2018-01-22	59.25	59.58	58.65	50.15	626700
2018-01-23	59.3	60.15	59.05	50.66	616100
2018-01-24	60.45	61.0	60.03	51.17	755400
2018-01-25	61.2	61.55	59.4	50.24	507200
2018-01-26	59.65	61.45	59.45	51.84	529900
2018-01-29	61.2	62.25	60.93	52.3	839100
2018-01-30	61.7	62.4	61.35	52.56	1086400
2018-01-31	62.75	63.25	62.25	53.11	697800
2018-02-01	63.5	64.6	61.75	53.11	1679800
2018-02-02	62.55	62.8	59.75	50.49	881300
2018-02-05	59.55	60.65	57.85	49.01	1150600
2018-02-06	56.35	60.35	56.35	50.41	825800
2018-02-07	60.25	60.35	57.75	48.89	1142300
2018-02-08	57.95	58.4	54.9	46.31	963900
2018-02-09	55.8	55.98	52.7	45.93	1396800
2018-02-12	55.3	56.95	55.1	46.99	770400
2018-02-13	55.55	56.75	55.5	47.75	357900
2018-02-14	56.25	58.13	56.0	48.59	572900
2018-02-15	57.85	57.9	56.23	48.25	452800
2018-02-16	57.1	57.65	56.85	48.21	419200
2018-02-20	56.8	57.8	56.55	48.3	520700
2018-02-21	57.25	58.2	57.0	48.34	278000
2018-02-22	57.65	59.0	57.65	49.14	529200
2018-02-23	58.5	59.4	58.35	49.98	440100
2018-02-26	59.15	59.45	57.65	49.82	549600
2018-02-27	58.75	59.4	58.4	49.44	544000
2018-02-28	58.55	58.9	54.95	46.36	802300
2018-03-01	54.85	55.5	53.95	46.23	695000
2018-03-02	53.65	54.2	52.6	45.56	589600
2018-03-05	53.95	55.3	53.8	46.21	1242200
2018-03-06	55.3	55.5	54.45	46.53	522700
2018-03-07	54.55	55.4	54.05	46.06	694600
2018-03-08	54.6	55.8	54.0	46.99	567500
2018-03-09	56.2	56.8	55.85	47.66	260200
2018-03-12	56.85	57.2	55.95	47.2	457300
2018-03-13	55.95	56.65	55.6	47.03	400200
2018-03-14	55.9	56.95	55.9	47.71	690700
2018-03-15	56.55	56.55	55.55	47.22	400800
2018-03-16	55.65	57.0	55.25	48.24	461900
2018-03-19	56.85	56.9	55.7	47.73	716500
2018-03-20	56.4	58.6	56.4	49.43	857700
2018-03-21	58.35	61.25	58.25	51.42	1286800
2018-03-22	59.75	60.95	58.7	49.81	725800
2018-03-23	59.2	60.6	58.9	50.15	1046500
2018-03-26	59.65	60.7	59.33	51.34	764700
2018-03-27	60.75	61.35	58.85	50.19	825800
2018-03-28	59.15	60.3	58.05	49.34	1028200
2018-03-29	58.95	61.2	58.3	51.47	1675000
2018-04-02	60.9	61.15	59.9	51.17	723600
2018-04-03	60.3	61.5	59.85	50.96	793600
2018-04-04	58.85	61.65	58.0	52.14	992500
2018-04-05	61.55	64.3	61.45	54.05	895500
2018-04-06	63.1	63.7	61.3	52.78	442000
2018-04-09	63.1	64.22	62.15	53.21	544800
2018-04-10	63.4	65.1	63.4	54.61	731400
2018-04-11	64.45	67.2	64.21	57.02	1047900
2018-04-12	67.1	67.8	66.5	56.77	626700
2018-04-13	67.6	67.6	66.05	56.3	479500
2018-04-16	66.6	67.75	66.05	57.19	485700
2018-04-17	68.05	69.2	68.05	58.25	591800
2018-04-18	69.3	69.75	68.3	58.08	900400
2018-04-19	68.55	68.6	67.35	57.28	1138200
2018-04-20	67.75	67.95	66.05	56.68	1112800
2018-04-23	66.3	66.8	65.95	56.43	1331500
2018-04-24	66.65	66.7	64.95	55.92	738100
2018-04-25	65.4	65.85	64.81	55.5	713700
2018-04-26	65.35	65.8	61.55	52.61	1531600
2018-04-27	62.45	62.6	60.2	51.47	818000
2018-04-30	60.6	60.9	59.6	51.25	741200
2018-05-01	60.4	61.05	59.65	51.13	558000
2018-05-02	60.45	61.0	60.15	51.38	648000
2018-05-03	61.1	61.3	59.95	51.38	397000
2018-05-04	60.25	62.23	60.15	52.65	361100
2018-05-07	62.15	63.8	62.15	53.16	456500
2018-05-08	63.1	64.55	62.4	54.56	585100
2018-05-09	64.9	68.2	64.8	57.79	1143100
2018-05-10	68.7	69.6	67.25	58.42	894100
2018-05-11	68.65	70.6	68.35	58.93	653500
2018-05-14	69.3	70.7	69.25	59.36	585000
2018-05-15	69.7	69.7	68.54	58.72	485700
2018-05-16	69.4	71.51	69.4	59.7	836300
2018-05-17	70.4	71.5	70.4	60.21	466700
2018-05-18	70.9	71.0	69.05	59.65	581000
2018-05-21	70.7	71.15	70.25	59.74	441900
2018-05-22	71.15	71.6	69.85	59.7	680400
2018-05-23	69.95	70.08	68.0	59.32	577900
2018-05-24	69.4	70.13	68.7	58.64	367700
2018-05-25	68.6	68.65	66.65	57.58	463300
2018-05-29	67.0	68.25	66.15	56.64	482200
2018-05-30	67.75	69.85	67.0	59.15	463900
2018-05-31	69.7	70.15	68.0	57.87	422900
2018-06-01	68.55	69.8	68.55	59.02	432000
2018-06-04	69.15	70.4	68.63	58.34	431200
2018-06-05	68.4	69.8	68.0	58.98	479600
2018-06-06	69.55	70.55	69.15	58.98	355000
2018-06-07	69.5	70.43	69.4	59.44	728100
2018-06-08	72.2	72.2	69.5	60.25	360400
2018-06-11	70.75	72.0	70.58	60.5	583100
2018-06-12	71.05	71.6	70.55	60.38	380700
2018-06-13	71.5	71.5	69.45	59.02	403400
2018-06-14	69.65	69.9	68.35	58.32	294400
2018-06-15	68.45	68.75	67.1	58.49	500900
2018-06-18	68.2	70.05	67.9	59.47	308600
2018-06-19	68.6	68.7	67.7	58.02	475500
