Metric	Value
52WeekChange	-0.20361805
SandP52WeekChange	0.17967165
address1	500 South Buena Vista Street
allTimeHigh	203.02
allTimeLow	0.052378
ask	96.5
askSize	200
auditRisk	5
averageAnalystRating	1.5 - Strong Buy
averageDailyVolume10Day	9579400
averageDailyVolume3Month	9774490
averageVolume	9774490
averageVolume10days	9579400
beta	1.398
bid	96.51
bidSize	300
boardRisk	1
bookValue	62.297
city	Burbank
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Hugh F. Johnston', 'age': 63, 'title': 'Senior Executive VP & CFO', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 7918292, 'exercisedValue': 0, 'unexercisedValue': 729132}, {'maxAge': 1, 'name': 'Mr. Horacio E. Gutierrez J.D.', 'age': 59, 'title': 'Senior EVP and Chief Legal & Global Affairs Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 6140978, 'exercisedValue': 0, 'unexercisedValue': 1193034}, {'maxAge': 1, 'name': 'Ms. Sonia L. Coleman', 'age': 52, 'title': 'Senior EVP & Chief People Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 3530136, 'exercisedValue': 0, 'unexercisedValue': 338780}, {'maxAge': 1, 'name': 'Mr. Robert Alan Iger', 'age': 74, 'title': 'Senior Advisor & Director', 'yearBorn': 1951, 'fiscalYear': 2025, 'totalPay': 10842511, 'exercisedValue': 8317704, 'unexercisedValue': 12804975}, {'maxAge': 1, 'name': "Mr. Josh  D'Amaro", 'age': 53, 'title': 'CEO & Director', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dana  Walden', 'age': 59, 'title': 'President & Chief Creative Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul  Roeder', 'title': 'Senior Executive VP & Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Asad  Ayaz', 'title': 'Chief Marketing & Brand Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ronald L. Iden', 'age': 78, 'title': 'Senior VP & Chief Security Officer', 'yearBorn': 1947, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joe  Schott', 'title': 'President of Disney Signature Experiences', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	7
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	96.585
currentRatio	0.679
customPriceAlertConfidence	HIGH
dateShortInterest	1782777600
dayHigh	96.885
dayLow	95.87
debtToEquity	41.069
discount_to_intrinsic_value	-88.01
dividendDate	1784678400
dividendRate	1.5
dividendYield	1.56
earningsCallTimestampEnd	1785960000
earningsCallTimestampStart	1785960000
earningsGrowth	-0.298
earningsQuarterlyGrowth	-0.314
earningsTimestamp	1785933000
earningsTimestampEnd	1785933000
earningsTimestampStart	1785933000
ebitda	19719999488
ebitdaMargins	0.20275
enterpriseToEbitda	10.938
enterpriseToRevenue	2.218
enterpriseValue	215697063936
epsCurrentYear	6.81359
epsForward	7.46879
epsTrailingTwelveMonths	6.25
eps_normalized_growth	-0.4484449114898409
esgPopulated	False
exDividendDate	1782777600
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	100.7662
fiftyDayAverageChange	-4.181198
fiftyDayAverageChangePercent	-0.041494057
fiftyTwoWeekChangePercent	-20.361805
fiftyTwoWeekHigh	123.4
fiftyTwoWeekHighChange	-26.815002
fiftyTwoWeekHighChangePercent	-0.21730147
fiftyTwoWeekLow	92.19
fiftyTwoWeekLowChange	4.3949966
fiftyTwoWeekLowChangePercent	0.047673244
fiftyTwoWeekRange	92.19 - 123.4
financialCurrency	USD
firstTradeDateMilliseconds	-252322200000
fiveYearAvgDividendYield	1.38
floatShares	1733698275
forwardEps	7.46879
forwardPE	12.931813
freeCashflow	3751375104
fullExchangeName	NYSE
fullTimeEmployees	175560
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1782864000
graham_intrinsic_value	51.37
grossMargins	0.3716
grossProfits	36143001600
hasPrePostMarketData	True
heldPercentInsiders	0.00062
heldPercentInstitutions	0.77925
impliedSharesOutstanding	1736511424
industry	Entertainment
industryDisp	Entertainment
industryKey	entertainment
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1782777600
lastDividendValue	0.75
lastFiscalYearEnd	1758931200
lastSplitDate	1181692800
lastSplitFactor	10000:9865
longBusinessSummary	The Walt Disney Company operates as an entertainment company in Americas, Europe, and the Asia Pacific. It operates in three segments: Entertainment, Sports, and Experiences. The company produces and distributes film and television content under the ABC Television Network, Disney, Freeform, FX, Fox, National Geographic, and Star brand television channels, as well as ABC television stations and A+E television networks; and produces original content under the Disney Branded Television, FX Productions, Lucasfilm, Marvel, National Geographic Studios, Pixar, Searchlight Pictures, Twentieth Century Studios, 20th Television, and Walt Disney Pictures banners. It also provides direct-to-consumer streaming services through Disney+, Disney+ Hotstar, and Hulu; sports-related video streaming content through ESPN, ESPN on ABC, ESPN+ DTC, and Star; sale/licensing of film and episodic content to television and video-on-demand services; theatrical, home entertainment, and music distribution services; DVD and Blu-ray discs, electronic home video licenses, and VOD rental services; staging and licensing of live entertainment events; and post-production services. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort, Disneyland Resort, Disneyland Paris, Hong Kong Disneyland Resort, Shanghai Disney Resort, Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property (IP) to a third party that owns and operates Tokyo Disney Resort; licenses trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The company was founded in 1923 and is based in Burbank, California.
longName	The Walt Disney Company
market	us_market
marketCap	167720960000
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_191564
mostRecentQuarter	1774656000
netIncomeToCommon	11224000512
nextFiscalYearEnd	1790467200
nonDilutedMarketCap	167417066387
numberOfAnalystOpinions	30
open	96.0
operatingCashflow	15792000000
operatingMargins	0.15512
overallRisk	2
payoutRatio	0.2
pegRatio	2.27
phone	818 560 1000
postMarketChange	0.11669922
postMarketChangePercent	0.12172652
postMarketPrice	95.9867
postMarketTime	1784066673
previousClose	96.41
priceEpsCurrentYear	14.175346
priceHint	2
priceToBook	1.5503956
priceToSalesTrailing12Months	1.7244066
profitMargins	0.1154
quickRatio	0.554
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.45161
region	US
regularMarketChange	0.17499542
regularMarketChangePercent	0.18151169
regularMarketDayHigh	96.885
regularMarketDayLow	95.87
regularMarketDayRange	95.87 - 96.885
regularMarketOpen	96.0
regularMarketPreviousClose	96.41
regularMarketPrice	96.585
regularMarketTime	1784660801
regularMarketVolume	5895256
returnOnAssets	0.04449
returnOnEquity	0.1101
revenueGrowth	0.065
revenuePerShare	54.428
sector	Communication Services
sectorDisp	Communication Services
sectorKey	communication-services
shareHolderRightsRisk	4
sharesOutstanding	1736511424
sharesPercentSharesOut	0.0137
sharesShort	23782253
sharesShortPreviousMonthDate	1780012800
sharesShortPriorMonth	26510366
shortName	Walt Disney Company (The)
shortPercentOfFloat	0.0137
shortRatio	2.15
sourceInterval	15
state	CA
symbol	DIS
targetHighPrice	163.0
targetLowPrice	88.0
targetMeanPrice	127.47667
targetMedianPrice	129.5
totalCash	5681999872
totalCashPerShare	3.272
totalDebt	47358001152
totalRevenue	97263001600
tradeable	False
trailingAnnualDividendRate	1.5
trailingAnnualDividendYield	0.015558551
trailingEps	6.25
trailingPE	15.4536
trailingPegRatio	2.2446
triggerable	True
twoHundredDayAverage	105.3878
twoHundredDayAverageChange	-8.802803
twoHundredDayAverageChangePercent	-0.08352772
typeDisp	Equity
volume	5895256
website	https://thewaltdisneycompany.com
zip	91521
