	Tax Effect Of Unusual Items	Tax Rate For Calcs	Normalized EBITDA	Total Unusual Items	Total Unusual Items Excluding Goodwill	Net Income From Continuing Operation Net Minority Interest	Reconciled Depreciation	Reconciled Cost Of Revenue	EBITDA	EBIT	Net Interest Income	Interest Expense	Interest Income	Normalized Income	Net Income From Continuing And Discontinued Operation	Total Expenses	Total Operating Income As Reported	Diluted Average Shares	Basic Average Shares	Diluted EPS	Basic EPS	Diluted NI Availto Com Stockholders	Net Income Common Stockholders	Otherunder Preferred Stock Dividend	Net Income	Minority Interests	Net Income Including Noncontrolling Interests	Net Income Continuous Operations	Tax Provision	Pretax Income	Other Income Expense	Other Non Operating Income Expenses	Special Income Charges	Other Special Charges	Write Off	Restructuring And Mergern Acquisition	Earnings From Equity Interest	Gain On Sale Of Security	Net Non Operating Interest Income Expense	Interest Expense Non Operating	Interest Income Non Operating	Operating Income	Operating Expense	Other Operating Expenses	Other Taxes	Provision For Doubtful Accounts	Depreciation Amortization Depletion Income Statement	Depreciation And Amortization In Income Statement	Amortization	Amortization Of Intangibles Income Statement	Research And Development	Selling General And Administration	General And Administrative Expense	Other Gand A	Gross Profit	Cost Of Revenue	Total Revenue	Operating Revenue	Ordinary Shares Number	Share Issued	Net Debt	Total Debt	Tangible Book Value	Invested Capital	Working Capital	Net Tangible Assets	Capital Lease Obligations	Common Stock Equity	Total Capitalization	Total Equity Gross Minority Interest	Minority Interest	Stockholders Equity	Gains Losses Not Affecting Retained Earnings	Other Equity Adjustments	Retained Earnings	Additional Paid In Capital	Capital Stock	Common Stock	Preferred Stock	Total Liabilities Net Minority Interest	Total Non Current Liabilities Net Minority Interest	Other Non Current Liabilities	Derivative Product Liabilities	Non Current Deferred Liabilities	Non Current Deferred Taxes Liabilities	Long Term Debt And Capital Lease Obligation	Long Term Capital Lease Obligation	Long Term Debt	Current Liabilities	Other Current Liabilities	Current Debt And Capital Lease Obligation	Current Capital Lease Obligation	Current Debt	Other Current Borrowings	Pensionand Other Post Retirement Benefit Plans Current	Payables And Accrued Expenses	Current Accrued Expenses	Interest Payable	Payables	Total Tax Payable	Income Tax Payable	Accounts Payable	Total Assets	Total Non Current Assets	Other Non Current Assets	Non Current Prepaid Assets	Non Current Deferred Assets	Non Current Deferred Taxes Assets	Non Current Note Receivables	Financial Assets	Investments And Advances	Other Investments	Long Term Equity Investment	Goodwill And Other Intangible Assets	Other Intangible Assets	Goodwill	Net PPE	Accumulated Depreciation	Gross PPE	Construction In Progress	Other Properties	Machinery Furniture Equipment	Buildings And Improvements	Land And Improvements	Properties	Current Assets	Other Current Assets	Hedging Assets Current	Restricted Cash	Prepaid Assets	Receivables	Other Receivables	Accounts Receivable	Allowance For Doubtful Accounts Receivable	Gross Accounts Receivable	Cash Cash Equivalents And Short Term Investments	Cash And Cash Equivalents	Free Cash Flow	Repurchase Of Capital Stock	Repayment Of Debt	Issuance Of Debt	Issuance Of Capital Stock	Capital Expenditure	Interest Paid Supplemental Data	Income Tax Paid Supplemental Data	End Cash Position	Beginning Cash Position	Effect Of Exchange Rate Changes	Changes In Cash	Financing Cash Flow	Cash Flow From Continuing Financing Activities	Net Other Financing Charges	Net Preferred Stock Issuance	Preferred Stock Payments	Preferred Stock Issuance	Net Common Stock Issuance	Common Stock Issuance	Net Issuance Payments Of Debt	Net Long Term Debt Issuance	Long Term Debt Payments	Long Term Debt Issuance	Investing Cash Flow	Cash Flow From Continuing Investing Activities	Net Other Investing Changes	Net Investment Purchase And Sale	Sale Of Investment	Purchase Of Investment	Net Business Purchase And Sale	Sale Of Business	Purchase Of Business	Net Intangibles Purchase And Sale	Purchase Of Intangibles	Net PPE Purchase And Sale	Sale Of PPE	Purchase Of PPE	Operating Cash Flow	Cash Flow From Continuing Operating Activities	Change In Working Capital	Other Non Cash Items	Stock Based Compensation	Unrealized Gain Loss On Investment Securities	Asset Impairment Charge	Deferred Tax	Deferred Income Tax	Depreciation Amortization Depletion	Depreciation And Amortization	Amortization Cash Flow	Amortization Of Intangibles	Depreciation	Operating Gains Losses	Earnings Losses From Equity Investments	Gain Loss On Investment Securities	Net Income From Continuing Operations	reportedCurrency	grossProfit	totalRevenue	costOfRevenue	costofGoodsAndServicesSold	operatingIncome	sellingGeneralAndAdministrative	researchAndDevelopment	operatingExpenses	investmentIncomeNet	netInterestIncome	interestIncome	interestExpense	nonInterestIncome	otherNonOperatingIncome	depreciation	depreciationAndAmortization	incomeBeforeTax	incomeTaxExpense	interestAndDebtExpense	netIncomeFromContinuingOperations	comprehensiveIncomeNetOfTax	ebit	ebitda	netIncome	totalAssets	totalCurrentAssets	cashAndCashEquivalentsAtCarryingValue	cashAndShortTermInvestments	inventory	currentNetReceivables	totalNonCurrentAssets	propertyPlantEquipment	accumulatedDepreciationAmortizationPPE	intangibleAssets	intangibleAssetsExcludingGoodwill	goodwill	investments	longTermInvestments	shortTermInvestments	otherCurrentAssets	otherNonCurrentAssets	totalLiabilities	totalCurrentLiabilities	currentAccountsPayable	deferredRevenue	currentDebt	shortTermDebt	totalNonCurrentLiabilities	capitalLeaseObligations	longTermDebt	currentLongTermDebt	longTermDebtNoncurrent	shortLongTermDebtTotal	otherCurrentLiabilities	otherNonCurrentLiabilities	totalShareholderEquity	treasuryStock	retainedEarnings	commonStock	commonStockSharesOutstanding	operatingCashflow	paymentsForOperatingActivities	proceedsFromOperatingActivities	changeInOperatingLiabilities	changeInOperatingAssets	depreciationDepletionAndAmortization	capitalExpenditures	changeInReceivables	changeInInventory	profitLoss	cashflowFromInvestment	cashflowFromFinancing	proceedsFromRepaymentsOfShortTermDebt	paymentsForRepurchaseOfCommonStock	paymentsForRepurchaseOfEquity	paymentsForRepurchaseOfPreferredStock	dividendPayout	dividendPayoutCommonStock	dividendPayoutPreferredStock	proceedsFromIssuanceOfCommonStock	proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet	proceedsFromIssuanceOfPreferredStock	proceedsFromRepurchaseOfEquity	proceedsFromSaleOfTreasuryStock	stockBasedCompensation	changeInCashAndCashEquivalents	changeInExchangeRate	reportedDate	reportedEPS	estimatedEPS	surprise	surprisePercentage	reportTime
2026-03-31	-24786288.0	0.024	-58291000.0	-1032762000.0	-1032762000.0	-1259619000.0	191556000.0	44732000.0	-1091053000.0	-1282609000.0	-188000.0	10720000.0	10532000.0	-251643288.0	-1259619000.0	432703000.0	-1061496000.0	380157050.0	380157050.0	-3.31	-3.31	-1259619000.0	-1259619000.0		-1259619000.0	2778000.0	-1262397000.0	-1262397000.0	-30932000.0	-1293329000.0	-1034933000.0		24672000.0	-70557000.0		45885000.0	-2171000.0	-1057434000.0	-188000.0	10720000.0	10532000.0	-258089000.0	387971000.0	100680000.0	2430000.0	-1800000.0	191556000.0	191556000.0			8248000.0	86857000.0	86857000.0	86857000.0	129882000.0	44732000.0	174614000.0	174614000.0	380873087.0	380873087.0	1902516000.0	2463960000.0	2098365000.0	4648144000.0	279642000.0	2098365000.0	47791000.0	2231975000.0	4450236000.0	2333241000.0	101266000.0	2231975000.0	-4544000.0	-4544000.0	-2597486000.0	4833967000.0	38000.0	38000.0	0.0	2616028000.0	2284562000.0	12676000.0		8624000.0	8624000.0	2263262000.0	45001000.0	2218261000.0	331466000.0	17892000.0	200698000.0	2790000.0	197908000.0	197908000.0		112876000.0	105033000.0		7843000.0			7843000.0	4949269000.0	4338161000.0		217843000.0			680521000.0	7012000.0	1858822000.0	1818163000.0	40659000.0	133610000.0	43123000.0	90487000.0	1440353000.0	-1240295000.0	2680648000.0	4548000.0	2527313000.0		91587000.0	57200000.0	0.0	611108000.0	42903000.0	1262000.0	12000000.0	15648000.0	25642000.0	25642000.0				513653000.0	513653000.0	-327547000.0		-1262774000.0	150000000.0	0.0	-80058000.0	6448000.0	0.0	525653000.0	694795000.0	-3642000.0	-165500000.0	-1108297000.0	-1108297000.0	4477000.0				0.0	0.0	-1112774000.0	-1112774000.0	-1262774000.0	150000000.0	1190286000.0	1190286000.0	-629000.0	1464778000.0	1464778000.0	0.0	-194417000.0	2357000.0	-196774000.0	-535000.0	-535000.0	-78911000.0	612000.0	-79523000.0	-247489000.0	-247489000.0	-202737000.0	35729000.0	30506000.0			-31394000.0	-31394000.0	191556000.0	191556000.0				991248000.0	2171000.0	1059634000.0	-1262397000.0		-162354000.0	174614000.0	336968000.0	336968000.0	-248871000	86857000.0	8247999.0	86517000		-188000.0	10532000.0	10720000.0				191556000.0	-1293329000	-30932000.0		-1262397000.0		-248871000.0	-57315000	-1259619000	4949269000.0	611108000.0	525653000.0	525653000.0		25642000.0	4338161000.0			43123000.0	43123000.0	90487000.0		1858822000.0	1903000.0	57910000.0		2616028000.0	331466000.0	7843000.0			200698000.0	2284562000.0	47791000.0	2218261000.0	197908000.0		2463960000.0	122925000.0	12676000.0	2231975000.0		-2597486000.0	38000.0	380157050	-247489000.0					191556000.0	79523000.0				1190286000.0	-1108297000.0											-7455000.0		30506000.0				-0.6278	-0.0405	-0.5873	-1450.1235	
2025-12-31	-148990772.344222	0.096867	-56414000.0	-1538097000.0	-1538097000.0	-1709376000.0	285818000.0	50750000.0	-1594511000.0	-1880329000.0	3695000.0	12845000.0	16540000.0	-320269772.344222	-1709376000.0	534124000.0	-1410555000.0	378607810.0	378607810.0	-4.52	-4.52	-1709644000.0	-1709644000.0	268000.0	-1709376000.0		-1709788000.0	-1709788000.0	-183386000.0	-1893174000.0	-1565059000.0	-24889000.0	-84639000.0	-1029000.0		2891000.0	-2073000.0	-1453458000.0	3695000.0	12845000.0	16540000.0	-331810000.0	483374000.0	106885000.0	1282000.0		285818000.0	285818000.0			3557000.0	85832000.0	85832000.0	85832000.0	151564000.0	50750000.0	202314000.0	202314000.0	379464892.0	379464892.0	3052795000.0	3645353000.0	3470732000.0	7071647000.0	142393000.0	3470732000.0	45426000.0	3471720000.0	6673802000.0	3477090000.0	5370000.0	3471720000.0			-1337867000.0	4809550000.0	37000.0	37000.0	0.0	3809809000.0	3287934000.0	12464000.0		29857000.0	29857000.0	3245613000.0	43531000.0	3202082000.0	521875000.0	22604000.0	399740000.0	1895000.0	397845000.0	397845000.0	21430000.0	78101000.0	59007000.0	2168000.0	19094000.0	6548000.0	6548000.0	12546000.0	7286899000.0	6622631000.0	1536000.0	229778000.0			1336868000.0	28979000.0	3503059000.0	3460379000.0	42680000.0	988000.0	988000.0	0.0	1522959000.0	-1195015000.0	2717974000.0	75653000.0	2520795000.0		91486000.0	30040000.0	0.0	664268000.0	46719000.0	20340000.0	12000000.0	19537000.0	18540000.0	18540000.0				547132000.0	547132000.0	-389217000.0		0.0	-786000.0	-3330000.0	-164472000.0			559132000.0	838392000.0		-279260000.0	-7257000.0	-7257000.0	-3141000.0				-3330000.0	-3330000.0	-786000.0	-786000.0	0.0	-786000.0	-47258000.0	-47258000.0	62276000.0	59788000.0	251447000.0	-191659000.0	-4850000.0		-4850000.0			-164472000.0	0.0	-164472000.0	-224745000.0	-224745000.0	-178531000.0	-3491000.0	30058000.0		82777000.0	-185903000.0	-185903000.0	285818000.0	285818000.0				428871000.0	2073000.0	427827000.0	-1709788000.0		-241139000.0	202314000.0	443453000.0	443453000.0	-331810000	85832000.0	3557000.0	90671000		3695000.0	16540000.0	12845000.0				285818000.0	-1893174000	-183386000.0		-1709788000.0		-331810000.0	-45992000	-1709644000	7286899000.0	664268000.0	547132000.0	547132000.0		18540000.0	6622631000.0			988000.0	988000.0	109030000.0		3503059000.0	2391000.0	98596000.0		3809809000.0	521875000.0	12546000.0			399740000.0	3287934000.0	45426000.0	3202082000.0	397845000.0		3645353000.0	165965000.0	12464000.0	3471720000.0		-1337867000.0	37000.0	355167578	672703000.0					285818000.0	164472000.0				-46699000.0	-7816000.0											-3700000.0		30058000.0				-0.7716	-0.452	-0.3196	-70.708	
2025-09-30	73282479.6	0.2343	28112000.0	312772000.0	312772000.0	123134000.0	167312000.0	43080000.0	340884000.0	173572000.0	4929000.0	12760000.0	17689000.0	-116355520.4	123134000.0	408732000.0	47591000.0	470126290.0	372073173.0	0.27	0.33	123128000.0	123128000.0	6000.0	123134000.0		123134000.0	123134000.0	37678000.0	160812000.0	312205000.0	1144000.0	-25905000.0	5000000.0	0.0	20905000.0	-1711000.0	338677000.0	4929000.0	12760000.0	17689000.0	-156322000.0	365652000.0	101974000.0	2354000.0		167312000.0	167312000.0			8716000.0	85296000.0	85296000.0	85296000.0	209330000.0	43080000.0	252410000.0	252410000.0	378601057.0	378601057.0	2771169000.0	3642472000.0	5074789000.0	8755897000.0	502551000.0	5074789000.0	44911000.0	5158336000.0	8405897000.0	5175012000.0	16676000.0	5158336000.0			371777000.0	4786522000.0	37000.0	37000.0	0.0	3978365000.0	3518994000.0	12251000.0		215760000.0	215760000.0	3290983000.0	43422000.0	3247561000.0	459371000.0	22118000.0	351489000.0	1489000.0	350000000.0	350000000.0		85764000.0	74330000.0		11434000.0			11434000.0	9153377000.0	8191455000.0		331613000.0			1973823000.0	29726000.0	4185692000.0	4139502000.0	46190000.0	83547000.0	771000.0	82776000.0	1587054000.0	-1007678000.0	2594732000.0	123286000.0	2090414000.0	260462000.0	90530000.0	30040000.0	0.0	961922000.0	44097000.0	21938000.0	12000000.0	24375000.0	33120000.0	33120000.0				826392000.0	826392000.0	-283877000.0		-18279000.0	1014808000.0	252550000.0	-84828000.0			838392000.0	121475000.0		716917000.0	1201618000.0	1201618000.0	-47461000.0				252550000.0	252550000.0	996529000.0	996529000.0	-18279000.0	1014808000.0	-285652000.0	-285652000.0	-107124000.0	-86796000.0	168148000.0	-254944000.0	-6884000.0		-6884000.0			-84848000.0	-20000.0	-84828000.0	-199049000.0	-199049000.0	-243820000.0	15148000.0	38466000.0	-343099000.0	0.0	37677000.0	37677000.0	167312000.0	167312000.0				6133000.0	1711000.0	4422000.0	123134000.0		209330000.0	252410000.0	43080000.0	43080000.0	47591000	85296000.0	8716000.0	161739000		4929000.0	17689000.0	12760000.0				167312000.0	160812000	37678000.0		123134000.0		173572000.0	340884000	123134000	9153377000.0	961922000.0	826392000.0	826392000.0		33119999.0	8191455000.0			771000.0	771000.0	82776000.0		4185692000.0	3712000.0	135530000.0		3978365000.0	459371000.0	11434000.0			351489000.0	3518994000.0	44911000.0	3247561000.0	350000000.0		3642472000.0	96448000.0	12251000.0	5158335999.0		371777000.0	37000.0	470126290	-199049000.0					167312000.0	84828000.0				-285652000.0	1201618000.0											-7691000.0		38466000.0				0.27	-0.1	0.37	370.0	
2025-06-30	243378223.2	0.2051	4653000.0	1186632000.0	1186632000.0	808235000.0	161741000.0	41730000.0	1191285000.0	1029544000.0	-3204000.0	12835000.0	9631000.0	-135018776.8	808235000.0	398793000.0	679777000.0	440912159.0	352901683.0	1.84	2.29	808235000.0	808235000.0		808235000.0	30000.0	808205000.0	808205000.0	208504000.0	1016709000.0	1180221000.0	-5509000.0	-26253000.0		26253000.0		-902000.0	1212885000.0	-3204000.0	12835000.0	9631000.0	-160308000.0	357063000.0	91391000.0	2437000.0		161741000.0	161741000.0			8546000.0	92948000.0	92948000.0	92948000.0	196755000.0	41730000.0	238485000.0	238485000.0	362337906.0	362337906.0	2491071000.0	2645310000.0	4706727000.0	7392199000.0	-204565000.0	4706727000.0	44764000.0	4791653000.0	7042199000.0	4796212000.0	4559000.0	4791653000.0			248649000.0	4542968000.0	36000.0	36000.0	0.0	2925231000.0	2484211000.0	12043000.0		178083000.0	178083000.0	2294085000.0	43539000.0	2250546000.0	441020000.0	23155000.0	351225000.0	1225000.0	350000000.0	350000000.0		66640000.0	56803000.0		9837000.0			9837000.0	7721443000.0	7484988000.0		230354000.0			1646478000.0	35040000.0	3821141000.0	3772829000.0	48312000.0	84926000.0	2150000.0	82776000.0	1667049000.0	-883452000.0	2550501000.0	195869000.0	2019621000.0	214663000.0	90308000.0	30040000.0	0.0	236455000.0	43480000.0	21046000.0	12000000.0	19428000.0	31026000.0	31026000.0				109475000.0	109475000.0	-282358000.0		-168000.0	0.0	219203000.0	-118915000.0	3000.0	2052000.0	121475000.0	208215000.0		-86740000.0	203867000.0	203867000.0	-15168000.0				219203000.0	219203000.0	-168000.0	-168000.0	-168000.0	0.0	-127164000.0	-127164000.0	-10960000.0	5577000.0	5577000.0	0.0	-3068000.0		-3068000.0			-118713000.0	202000.0	-118915000.0	-163443000.0	-163443000.0	-205967000.0	1957000.0	54656000.0			201695000.0	201695000.0	161741000.0	161741000.0				-529638000.0	902000.0	-530540000.0	808205000.0		196755000.0	238485000.0	41730000.0	41730000.0	679777000	92948000.0	8546000.0	-483022000		-3204000.0	9631000.0	12835000.0				161741000.0	1016709000	208504000.0		808205000.0		1029544000.0	1191285000	808235000	7721443000.0	236455000.0	109475000.0	109475000.0		31026000.0	7484988000.0			2150000.0	2150000.0	82776000.0		3821141000.0		95954000.0		2925231000.0	441020000.0	9837000.0			351225000.0	2484211000.0	44764000.0	2250546000.0	350000000.0		2645310000.0	79958000.0	12043000.0	4791653000.0		248649000.0	36000.0	440912159	-163443000.0					161741000.0	118915000.0				-127164000.0	203867000.0											-15168000.0		54656000.0				1.84	-0.22	2.06	936.3636	
2025-03-31	-88272356.553251	0.182607	-1376000.0	-483401000.0	-483401000.0	-533199000.0	157897000.0	43481000.0	-484777000.0	-642674000.0	2054000.0	9941000.0	11995000.0	-138070356.553251	-533199000.0	387613000.0	-541063000.0	344098009.0	344098009.0	-1.55	-1.55	-533199000.0	-533199000.0		-533199000.0	244000.0	-533443000.0	-533443000.0	-119172000.0	-652615000.0	-480940000.0	2474000.0	0.0			0.0	-13000.0	-483401000.0	2054000.0	9941000.0	11995000.0	-173729000.0	344132000.0	87977000.0	3095000.0		157897000.0	157897000.0			9298000.0	85865000.0	85865000.0	85865000.0	170403000.0	43481000.0	213884000.0	213884000.0	346279403.0	346279403.0	2402334000.0	2636596000.0	3639544000.0	6323276000.0	-76544000.0	3639544000.0	38047000.0	3724727000.0	6023276000.0	3728680000.0	3953000.0	3724727000.0			-559586000.0	4284279000.0	34000.0	34000.0	0.0	2715766000.0	2347396000.0	11840000.0		0.0	0.0	2335556000.0	37007000.0	2298549000.0	368370000.0	15091000.0	301040000.0	1040000.0	300000000.0	300000000.0		52239000.0	45750000.0		6489000.0			6489000.0	6444446000.0	6152620000.0		389013000.0	23612000.0	23612000.0	1164189000.0	14703000.0	2882516000.0	2745302000.0	137214000.0	85183000.0	2432000.0	82751000.0	1593404000.0	-731390000.0	2324794000.0	157954000.0	2043219000.0	3316000.0	90265000.0	30040000.0	0.0	291826000.0	31167000.0	21072000.0	12000000.0	22744000.0	8628000.0	8628000.0				196215000.0	196215000.0	-254344000.0		0.0	150000000.0	100140000.0	-38856000.0	97000.0	0.0	208215000.0	403771000.0	0.0	-195556000.0	229778000.0	229778000.0	-20362000.0				100140000.0	100140000.0	150000000.0	150000000.0	0.0	150000000.0	-209846000.0	-209846000.0	-97432000.0	-18456000.0	8675000.0	-27131000.0	-58574000.0		-58574000.0	0.0	0.0	-35384000.0	3472000.0	-38856000.0	-215488000.0	-215488000.0	-250230000.0	2303000.0	49115000.0			-112115000.0	-112115000.0	157897000.0	157897000.0				470985000.0	13000.0	470972000.0	-533443000.0		170403000.0	213884000.0	43481000.0	43481000.0	-541063000	85865000.0	9298000.0	711466000		2054000.0	11995000.0	9941000.0				157897000.0	-652615000	-119172000.0		-533443000.0		-642674000.0	-484777000	-533199000	6444446000.0	291826000.0	196215000.0	196215000.0		8628000.0	6152620000.0			2432000.0	2432000.0	82751000.0		2882516000.0		86983000.0		2715766000.0	368370000.0	6489000.0			301040000.0	2347396000.0	38047000.0	2298549000.0	300000000.0		2636596000.0	60841000.0	11840000.0	3724727000.0		-559586000.0	34000.0	344098000	-215488000.0					157897000.0	38856000.0				-209846000.0	229778000.0													49115000.0				-1.5791	0.717	-2.2961	-320.2371	
2024-12-31																								0.0								-8458000.0		-13121000.0															261000.0	261000.0																																													13578000.0			2500000.0		10237000.0	10237000.0																					3316000.0																	0.0														0.0	0.0	0.0																																261000.0	261000.0	136767000.0						-52793000.0	214394000.0	267187000.0	267187000.0	341027000	77924000.0	4105000.0	-393820000		27000.0	8056000.0	8029000.0				137028000.0	646545000	118262000.0		528283000.0		654574000.0	791602000	528528000	6801317000.0	470373000.0	391771000.0	391771000.0		6345000.0	6330944000.0			2714000.0	2714000.0	82751000.0		3335482000.0		72257000.0		2665375000.0	95197000.0	12556000.0			407000.0	2570178000.0	27093000.0	2446578000.0			2473671000.0	71997000.0	8411000.0	4129033000.0		-26387000.0	34000.0	419880332	-313426000.0					137028000.0	189155000.0				-1996804000.0	2537745000.0											-5892000.0		54057000.0				1.2738	-0.195	1.4688	753.2308	
2024-09-30																								0.0										10304000.0															219000.0	219000.0																																	17970000.0																								28646000.0	28646000.0														3307000.0											2792000.0	-8300000.0	11092000.0																		0.0		0.0																										-30088000.0						219000.0	219000.0	101136000.0						-67016000.0	131647000.0	198663000.0	198663000.0	-172223000	63725000.0	2813000.0	105207000		1552000.0	3894000.0	2342000.0				101355000.0	-173950000	-49161000.0		-124789000.0		-171608000.0	-70253000	-124789000	3580149000.0	239372000.0	164256000.0	164256000.0		2792000.0	3340777000.0			1975000.0	1975000.0	45362000.0		1847168000.0	17099000.0	72324000.0		724556000.0	59789000.0	12561000.0			546000.0	664767000.0	20392000.0	618683000.0			639075000.0	46682000.0	8268000.0	2855593000.0		-554915000.0	30000.0	294943000	-440817000.0					101355000.0	37994000.0		409441000.0		-537668000.0	605982000.0											-5852000.0		23340000.0				-0.1972	-0.25	0.0528	21.12	
2024-06-30																																																																																																																																																																																																			51252000.0	145139000.0	93887000.0	93887000.0	-232397000	57118000.0	3845000.0	283649000		819000.0	2188000.0	1369000.0				107278000.0	-231316000	-31657000.0		-199659000.0		-229947000.0	-122669000	-199659000	3117155000.0	371946000.0	256027000.0	256027000.0		18743000.0	2745209000.0			2194000.0	2194000.0	45362000.0		1274897000.0	1158615000.0	97176000.0		474500000.0	99211000.0	28840000.0			496000.0	375289000.0	20436000.0	326513000.0			346949000.0	69875000.0	7994000.0	2642655000.0		-430126000.0	28000.0	278674506	21138000.0					107278000.0	17221000.0		15245000.0		-277996000.0	336926000.0											-6578000.0		28332000.0				-0.72	-0.14	-0.58	-414.2857	
2024-03-31																																																																																																																																																																																																			159110000.0	165198000.0	6088000.0	6088000.0	369704000	68906000.0	2466000.0	-210594000		-1256000.0	2573000.0	1256000.0				81602000.0	375224000	38051000.0		337173000.0		376480000.0	458082000	337173000	2956987000.0	1640760000.0	324268000.0	324268000.0		8368000.0	1316227000.0			21664000.0	21664000.0	30852000.0		112203000.0	1234695000.0	1308124000.0		480094000.0	71131000.0	33274000.0			1352000.0	408963000.0	14412000.0	326083000.0			340495000.0	36505000.0	16978000.0	2476893000.0		-230467000.0	27000.0	267912443	56083000.0					81602000.0	9088000.0		1259000.0		-416591000.0	471886000.0											-16535000.0		51913000.0				1.26	0.22	1.04	472.7273	
2023-12-31																																																																																																																																																																																																			10700000.0	156768000.0	146068000.0	146068000.0	-28553000	39253000.0	1239000.0	39253000		-1214000.0		1214000.0				70957000.0	239479000	16075000.0		223404000.0		240693000.0	311650000	223404000	1990973000.0	1029803000.0	357313000.0	357313000.0	14168000.0	2091000.0	961170000.0			242000.0	242000.0			106292000.0	639660000.0	656231000.0		375052000.0	33758000.0	11343000.0			248000.0	341294000.0	478000.0	325654000.0			326132000.0	22167000.0		1615921000.0		-567640000.0	24000.0	233358831	64055000.0					70957000.0	1798000.0				4968000.0	342299000.0											-280000.0		18737000.0				0.66	0.03	0.63	2100.0	
