	Tax Effect Of Unusual Items	Tax Rate For Calcs	Normalized EBITDA	Total Unusual Items	Total Unusual Items Excluding Goodwill	Net Income From Continuing Operation Net Minority Interest	Reconciled Depreciation	Reconciled Cost Of Revenue	EBITDA	EBIT	Net Interest Income	Interest Expense	Normalized Income	Net Income From Continuing And Discontinued Operation	Total Expenses	Total Operating Income As Reported	Diluted Average Shares	Basic Average Shares	Diluted EPS	Basic EPS	Diluted NI Availto Com Stockholders	Average Dilution Earnings	Net Income Common Stockholders	Net Income	Minority Interests	Net Income Including Noncontrolling Interests	Net Income Continuous Operations	Tax Provision	Pretax Income	Other Income Expense	Special Income Charges	Gain On Sale Of Ppe	Gain On Sale Of Business	Impairment Of Capital Assets	Restructuring And Mergern Acquisition	Earnings From Equity Interest	Gain On Sale Of Security	Net Non Operating Interest Income Expense	Total Other Finance Cost	Interest Expense Non Operating	Operating Income	Operating Expense	Other Operating Expenses	Selling General And Administration	General And Administrative Expense	Other Gand A	Gross Profit	Cost Of Revenue	Total Revenue	Operating Revenue	Ordinary Shares Number	Share Issued	Total Debt	Tangible Book Value	Invested Capital	Working Capital	Net Tangible Assets	Capital Lease Obligations	Common Stock Equity	Total Capitalization	Total Equity Gross Minority Interest	Minority Interest	Stockholders Equity	Other Equity Interest	Gains Losses Not Affecting Retained Earnings	Other Equity Adjustments	Retained Earnings	Capital Stock	Common Stock	Total Liabilities Net Minority Interest	Total Non Current Liabilities Net Minority Interest	Other Non Current Liabilities	Employee Benefits	Non Current Pension And Other Postretirement Benefit Plans	Non Current Deferred Liabilities	Non Current Deferred Revenue	Non Current Deferred Taxes Liabilities	Long Term Debt And Capital Lease Obligation	Long Term Capital Lease Obligation	Long Term Debt	Long Term Provisions	Current Liabilities	Other Current Liabilities	Current Debt And Capital Lease Obligation	Current Capital Lease Obligation	Current Debt	Other Current Borrowings	Current Provisions	Payables And Accrued Expenses	Current Accrued Expenses	Payables	Other Payable	Total Tax Payable	Income Tax Payable	Accounts Payable	Total Assets	Total Non Current Assets	Other Non Current Assets	Non Current Prepaid Assets	Non Current Deferred Assets	Non Current Deferred Taxes Assets	Non Current Note Receivables	Non Current Accounts Receivable	Investments And Advances	Long Term Equity Investment	Investmentsin Associatesat Cost	Net PPE	Accumulated Depreciation	Gross PPE	Machinery Furniture Equipment	Current Assets	Other Current Assets	Hedging Assets Current	Prepaid Assets	Inventory	Receivables	Taxes Receivable	Accounts Receivable	Cash Cash Equivalents And Short Term Investments	Other Short Term Investments	Cash And Cash Equivalents	Cash Equivalents	Cash Financial	Free Cash Flow	Repurchase Of Capital Stock	Repayment Of Debt	Issuance Of Debt	Issuance Of Capital Stock	Capital Expenditure	End Cash Position	Beginning Cash Position	Effect Of Exchange Rate Changes	Changes In Cash	Financing Cash Flow	Cash Flow From Continuing Financing Activities	Net Other Financing Charges	Interest Paid Cff	Cash Dividends Paid	Common Stock Dividend Paid	Net Common Stock Issuance	Common Stock Payments	Common Stock Issuance	Net Issuance Payments Of Debt	Net Long Term Debt Issuance	Long Term Debt Payments	Long Term Debt Issuance	Investing Cash Flow	Cash Flow From Continuing Investing Activities	Net Other Investing Changes	Interest Received Cfi	Net Investment Purchase And Sale	Sale Of Investment	Purchase Of Investment	Net Business Purchase And Sale	Sale Of Business	Purchase Of Business	Net PPE Purchase And Sale	Sale Of PPE	Purchase Of PPE	Operating Cash Flow	Cash Flow From Continuing Operating Activities	Taxes Refund Paid	Interest Received Cfo	Interest Paid Cfo	Change In Working Capital	Change In Other Working Capital	Change In Payables And Accrued Expense	Change In Prepaid Assets	Change In Inventory	Change In Receivables	Other Non Cash Items	Stock Based Compensation	Provisionand Write Offof Assets	Asset Impairment Charge	Deferred Tax	Deferred Income Tax	Depreciation Amortization Depletion	Depreciation And Amortization	Operating Gains Losses	Earnings Losses From Equity Investments	Gain Loss On Investment Securities	Net Foreign Currency Exchange Gain Loss	Gain Loss On Sale Of PPE	Gain Loss On Sale Of Business	Net Income From Continuing Operations	reportedCurrency	totalAssets	totalCurrentAssets	cashAndCashEquivalentsAtCarryingValue	cashAndShortTermInvestments	inventory	currentNetReceivables	totalNonCurrentAssets	propertyPlantEquipment	accumulatedDepreciationAmortizationPPE	intangibleAssets	intangibleAssetsExcludingGoodwill	goodwill	investments	longTermInvestments	shortTermInvestments	otherCurrentAssets	otherNonCurrentAssets	totalLiabilities	totalCurrentLiabilities	currentAccountsPayable	deferredRevenue	currentDebt	shortTermDebt	totalNonCurrentLiabilities	capitalLeaseObligations	longTermDebt	currentLongTermDebt	longTermDebtNoncurrent	shortLongTermDebtTotal	otherCurrentLiabilities	otherNonCurrentLiabilities	totalShareholderEquity	treasuryStock	retainedEarnings	commonStock	commonStockSharesOutstanding	operatingCashflow	paymentsForOperatingActivities	proceedsFromOperatingActivities	changeInOperatingLiabilities	changeInOperatingAssets	depreciationDepletionAndAmortization	capitalExpenditures	changeInReceivables	changeInInventory	profitLoss	cashflowFromInvestment	cashflowFromFinancing	proceedsFromRepaymentsOfShortTermDebt	paymentsForRepurchaseOfCommonStock	paymentsForRepurchaseOfEquity	paymentsForRepurchaseOfPreferredStock	dividendPayout	dividendPayoutCommonStock	dividendPayoutPreferredStock	proceedsFromIssuanceOfCommonStock	proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet	proceedsFromIssuanceOfPreferredStock	proceedsFromRepurchaseOfEquity	proceedsFromSaleOfTreasuryStock	stockBasedCompensation	changeInCashAndCashEquivalents	changeInExchangeRate	netIncome	reportedDate	reportedEPS	estimatedEPS	surprise	surprisePercentage	reportTime
2026-03-31	4930000.0	0.29	761000000.0	17000000.0	17000000.0	457000000.0	113000000.0	546000000.0	778000000.0	665000000.0	-24000000.0	24000000.0	444930000.0	457000000.0	594000000.0	643000000.0	421930000.0	421849000.0	1.08	1.08	457000000.0		457000000.0	457000000.0	1000000.0	456000000.0	456000000.0	185000000.0	641000000.0	105000000.0	-9000000.0	-9000000.0				88000000.0	26000000.0	-24000000.0		24000000.0	560000000.0	48000000.0	2000000.0	39000000.0	39000000.0	39000000.0	608000000.0	546000000.0	1154000000.0	1154000000.0	421424000.0	421424000.0	845000000.0	7354000000.0	8070000000.0	1649000000.0	7354000000.0	129000000.0	7354000000.0	8066000000.0	7355000000.0	1000000.0	7354000000.0	95000000.0	-32000000.0	-32000000.0	-149000000.0	7440000000.0	7440000000.0	2777000000.0	1881000000.0	108000000.0			410000000.0		410000000.0	790000000.0	78000000.0	712000000.0	573000000.0	896000000.0		55000000.0	51000000.0	4000000.0	4000000.0	53000000.0	788000000.0	134000000.0	654000000.0	204000000.0	247000000.0	223000000.0	203000000.0	10132000000.0	7587000000.0	170000000.0		69000000.0	69000000.0		38000000.0	2009000000.0	2009000000.0	2009000000.0	5301000000.0	-4634000000.0	9935000000.0	2290000000.0	2545000000.0	45000000.0			650000000.0	236000000.0	24000000.0	212000000.0	1614000000.0	119000000.0	1495000000.0	121000000.0	1374000000.0	400000000.0	-25000000.0	-17000000.0		0.0	-105000000.0	1495000000.0	1215000000.0		280000000.0	-130000000.0	-130000000.0	-2000000.0	-10000000.0	-76000000.0	-76000000.0	-25000000.0	-25000000.0	0.0	-17000000.0	-17000000.0	-17000000.0		-95000000.0	-95000000.0		9000000.0	0.0	1000000.0	-1000000.0				-104000000.0	1000000.0	-105000000.0	505000000.0	504000000.0	-135000000.0	9000000.0	-10000000.0	-29000000.0	1000000.0	23000000.0	-12000000.0	-63000000.0	22000000.0	20000000.0	0.0	-4000000.0	-3000000.0	185000000.0	185000000.0	113000000.0	113000000.0	-97000000.0		-110000000.0	4000000.0	9000000.0		456000000.0		10132000000.0	2545000000.0	1495000000.0	1495000000.0	650000000.0	236000000.0	7587000000.0							2009000000.0	119000000.0	45000000.0		2777000000.0	896000000.0	203000000.0			55000000.0	1881000000.0	129000000.0	712000000.0	4000000.0		845000000.0	391000000.0	108000000.0	7354000000.0		-149000000.0	7440000000.0	421930000.0	505000000.0					113000000.0	105000000.0		-63000000.0		-95000000.0	-130000000.0					76000000.0	76000000.0					-25000000.0		0.0			456000000.0		1.09	0.9613	0.1287	13.3881	
2025-12-31	6973270.440252	0.164077	650000000.0	42500000.0	42500000.0	451500000.0	134700000.0	611400000.0	692500000.0	557800000.0	-15900000.0	17200000.0	415973270.440252	451500000.0	726000000.0	511200000.0	422150000.0	422048000.0	1.07	1.07	451500000.0		451500000.0	451500000.0	-400000.0	451900000.0	451900000.0	88700000.0	540600000.0	103200000.0	-7600000.0		-7300000.0			60700000.0	50100000.0	-15900000.0	-1300000.0	17200000.0	453300000.0	114600000.0	68800000.0	38500000.0	38500000.0	38500000.0	567900000.0	611400000.0	1179300000.0	1179300000.0	421847046.0	421847046.0	852000000.0	6997000000.0	7711000000.0	1379000000.0	6997000000.0	138000000.0	6997000000.0	7706000000.0	7001000000.0	4000000.0	6997000000.0	94000000.0		-32000000.0	-513000000.0	7448000000.0	7448000000.0	2741000000.0	1924000000.0	4000000.0	68000000.0	68000000.0	469000000.0	13000000.0	435000000.0	794000000.0	85000000.0	709000000.0	589000000.0	817000000.0		58000000.0	53000000.0	5000000.0	5000000.0	46000000.0	713000000.0	157000000.0	556000000.0	183000000.0	186000000.0	164000000.0	187000000.0	9742000000.0	7546000000.0	113000000.0	23000000.0	83000000.0	83000000.0	8000000.0	33000000.0	1948000000.0	1948000000.0	1948000000.0	5338000000.0	-4523000000.0	9861000000.0	2260000000.0	2196000000.0		4000000.0	29000000.0	588000000.0	256000000.0	24000000.0	232000000.0	1319000000.0	104000000.0	1215000000.0	72000000.0	1143000000.0	461600000.0	-14900000.0	-16100000.0		500000.0	-94500000.0	1215000000.0	870200000.0	1600000.0	343000000.0	-89700000.0	-89700000.0	0.0		-59200000.0	-59200000.0	-14400000.0	-14900000.0	500000.0	-16100000.0		-16100000.0		-123400000.0	-123400000.0	-16200000.0		-26700000.0	4300000.0		9300000.0	40800000.0	-31500000.0	-133800000.0	-39300000.0	-94500000.0	556100000.0	556100000.0	-90300000.0	6800000.0	-9700000.0	35100000.0	-900000.0	43900000.0	3900000.0	3200000.0	-15000000.0	-300000.0	200000.0			88700000.0	88700000.0	134700000.0	134700000.0	-121000000.0		-136200000.0	7600000.0	300000.0	7300000.0	451900000.0		9724271021.0	2192003609.0	1212788882.0	1212788882.0	586929928.0	255534118.0	7532267411.0							1948000000.0	103810735.0	32939946.0		2736011791.0	815513182.0	314426747.0			57894448.0	1920498608.0	138000000.0	709000000.0	5000000.0		935294799.0	443191987.0	4000000.0	6984266509.0		-512066416.0	7434445757.0	422150000.0	610046640.0					143167349.0	95996498.0		3265505.0		-169911657.0	-91134897.0					60153091.0	60153091.0					-15138477.0		200000.0			458440129.0		1.11	0.9	0.21	23.3333	
2025-09-30	-930188.679245	0.320755	386700000.0	-2900000.0	-2900000.0	168600000.0	120500000.0	541600000.0	383800000.0	263300000.0	-14600000.0	14200000.0	170569811.320755	168600000.0	604300000.0	249700000.0	378909000.0	378821000.0	0.44	0.45	168600000.0	0.0	168600000.0	168600000.0	-600000.0	169200000.0	169200000.0	79900000.0	249100000.0	13400000.0	-21700000.0	0.0	-21700000.0			16300000.0	18800000.0	-14600000.0	400000.0	14200000.0	250300000.0	62700000.0	24100000.0	31400000.0	31400000.0	31400000.0	313000000.0	541600000.0	854600000.0	854600000.0	422042000.0	422042000.0	857000000.0	6616900000.0	7329900000.0	1006400000.0	6616900000.0	144000000.0	6616900000.0	7323900000.0	6623000000.0	6100000.0	6616900000.0	95200000.0	-30300000.0	-30300000.0	-898700000.0	7450700000.0	7450700000.0	2524400000.0	1758000000.0		60700000.0	60700000.0	473600000.0	13000000.0	435700000.0	797400000.0	90400000.0	707000000.0	426300000.0	766400000.0		59600000.0	53600000.0	6000000.0	6000000.0	67000000.0	639800000.0	143800000.0	496000000.0	170600000.0	136700000.0	116500000.0	188700000.0	9147400000.0	7374600000.0	103000000.0	24800000.0	36800000.0	36800000.0	7000000.0	20300000.0	1904200000.0	1904200000.0	1904200000.0	5278500000.0	-4442600000.0	9721100000.0		1772800000.0		6800000.0	30500000.0	587200000.0	237500000.0	30800000.0	206700000.0	910800000.0	40600000.0	870200000.0			217600000.0	0.0	-14500000.0		800000.0	-91100000.0	870200000.0	1080900000.0	-300000.0	-210400000.0	-57100000.0	-57100000.0			-43400000.0	-43400000.0	800000.0	0.0	800000.0	-14500000.0	-14500000.0	-14500000.0		-462000000.0	-462000000.0	-5800000.0		4200000.0	4200000.0		-409300000.0	102200000.0	-511500000.0	-51100000.0	40000000.0	-91100000.0	308700000.0	308700000.0	-64300000.0	8700000.0	-9800000.0	-4300000.0	4700000.0	42100000.0	3400000.0	-1000000.0	-53500000.0	16800000.0	600000.0		-4300000.0	79900000.0	79900000.0	120500000.0	120500000.0	-4300000.0		-26800000.0	800000.0	0.0	21700000.0	169200000.0		9147400000.0	1772800000.0	870200000.0	870200000.0	587200000.0	237500000.0	7374600000.0							1904200000.0	40600000.0	37300000.0		2524400000.0	766400000.0	188700000.0			59600000.0	1758000000.0	144000000.0	707000000.0	6000000.0		857000000.0	381400000.0		6616900000.0		-898700000.0	7450700000.0	378909000.0	308700000.0					120500000.0	91100000.0		-1000000.0		-462000000.0	-57100000.0					43400000.0	43400000.0					0.0		600000.0			169200000.0		0.48	0.49	-0.01	-2.0408	
2025-06-30	3994539.249147	0.191126	347800000.0	20900000.0	20900000.0	189200000.0	122400000.0	538600000.0	368700000.0	246300000.0	-14500000.0	11900000.0	172294539.249147	189200000.0	583700000.0	243900000.0	362121000.0	362011000.0	0.52	0.52	189200000.0		189200000.0	189200000.0	-400000.0	189600000.0	189600000.0	44800000.0	234400000.0	20900000.0	800000.0	800000.0					20100000.0	-14500000.0	2600000.0	11900000.0	228200000.0	45100000.0	15700000.0	21600000.0	21600000.0	21600000.0	273300000.0	538600000.0	811900000.0	811900000.0	361776000.0	361776000.0	820700000.0	4959400000.0	5671000000.0	1310500000.0	4959400000.0	109100000.0	4959400000.0	5664200000.0	4973700000.0	14300000.0	4959400000.0	94800000.0	-30700000.0	-30700000.0	-1023900000.0	5919200000.0	5919200000.0	2386700000.0	1748800000.0		61800000.0	61800000.0	489600000.0	13000000.0	455000000.0	768700000.0	63900000.0	704800000.0	428700000.0	637900000.0		52000000.0	45200000.0	6800000.0	6800000.0	56300000.0	529600000.0	109300000.0	420300000.0	136000000.0	107700000.0	82000000.0	176600000.0	7360400000.0	5412000000.0	81100000.0	19800000.0	31100000.0	31100000.0		24000000.0				5256000000.0	-4370300000.0	9626300000.0		1948400000.0		12400000.0	38200000.0	603400000.0	185200000.0	24600000.0	160600000.0	1109200000.0	28300000.0	1080900000.0		1080900000.0	233100000.0	-11100000.0	-14900000.0		800000.0	-60300000.0	1080900000.0	900100000.0	1400000.0	179400000.0	-61300000.0	-61300000.0	100000.0		-36200000.0	-36200000.0	-10300000.0	-11100000.0	800000.0	-14900000.0	-14900000.0	-14900000.0		-52700000.0	-52700000.0			3300000.0	3300000.0					-56000000.0	4300000.0	-60300000.0	293400000.0	293400000.0	-68300000.0	6600000.0	-9400000.0	5500000.0	5200000.0	7900000.0	4800000.0	-13200000.0	800000.0	11900000.0	200000.0			44800000.0	44800000.0	122400000.0	122400000.0	-9900000.0		-17800000.0	8700000.0	-800000.0		189600000.0		7360400000.0	1948400000.0	1080900000.0	1080900000.0	603400000.0	185200000.0	5412000000.0								28300000.0	50600000.0		2386700000.0	637900000.0	176600000.0			52000000.0	1748800000.0	109100000.0	704800000.0	6800000.0		820700000.0	301600000.0		4959400000.0		-1023900000.0	5919200000.0	362121000.0	293400000.0					122400000.0	60300000.0		-13200000.0		-52700000.0	-61300000.0					36200000.0	36200000.0					-11111860.0		200000.0			189600000.0		0.43	0.4	0.03	7.5	
2025-03-31	4200000.0	0.21	333000000.0	20000000.0	20000000.0	169000000.0	119000000.0	522000000.0	353000000.0	234000000.0	-20000000.0	20000000.0	153200000.0	169000000.0	559000000.0	229000000.0	362520000.0	362408000.0	0.47	0.47	169000000.0		169000000.0	169000000.0	0.0	169000000.0	169000000.0	45000000.0	214000000.0	20000000.0	-1000000.0	-1000000.0				0.0	21000000.0	-20000000.0	1300000.0	20000000.0	214000000.0	37000000.0	4000000.0	25000000.0	25000000.0	25000000.0	251000000.0	522000000.0	773000000.0	773000000.0	362190000.0	362190000.0	804400000.0	4816500000.0	5526700000.0	1161800000.0	4816500000.0	94200000.0	4816500000.0	5519900000.0	4830300000.0	13800000.0	4816500000.0	94900000.0	-30900000.0	-30900000.0	-1173300000.0	5925800000.0	5925800000.0	2375300000.0	1774400000.0		61100000.0	61100000.0	526500000.0	13100000.0	491900000.0	757200000.0	53800000.0	703400000.0	429600000.0	600900000.0	2100000.0	47200000.0	40400000.0	6800000.0	6800000.0	44600000.0	507000000.0	86800000.0	420200000.0	154100000.0	100900000.0	72700000.0	165200000.0	7205600000.0	5442900000.0	86200000.0	15600000.0	33500000.0	33500000.0		18900000.0				5288700000.0	-4269500000.0	9558200000.0		1762700000.0		4900000.0	38900000.0	594600000.0	201300000.0	29500000.0	171800000.0	923000000.0	22900000.0	900100000.0		900100000.0	109000000.0	-20000000.0	-14000000.0		1000000.0	-68000000.0	900000000.0	863000000.0	300000.0	37000000.0	-79000000.0	-79000000.0	-1000000.0	-9000000.0	-36000000.0	-36000000.0	-19000000.0	-20000000.0	1000000.0	-14000000.0	-14000000.0	-14000000.0		-61000000.0	-61000000.0		7000000.0	0.0	0.0	0.0				-68000000.0	0.0	-68000000.0	177000000.0	176000000.0	-95000000.0	7000000.0	-9000000.0	-62000000.0	1000000.0	-49000000.0	-8000000.0	1000000.0	-7000000.0	17000000.0	1000000.0	3000000.0	-4000000.0	45000000.0	45000000.0	119000000.0	119000000.0	-14000000.0	0.0	-21000000.0	6000000.0	1000000.0		169000000.0		7205600000.0	1762700000.0	900100000.0	900100000.0	594600000.0	201300000.0	5442900000.0								22900000.0	43800000.0		2375300000.0	600900000.0	165200000.0			47200000.0	1774400000.0	94200000.0	703400000.0	6800000.0		804400000.0	287600000.0		4816500000.0		-1173300000.0	5925800000.0	362520000.0	174800000.0					119400000.0	68100000.0		1000000.0		-67900000.0	-69900000.0					36200000.0	36200000.0					-19939569.0		1000000.0			169300000.0		0.42	0.21	0.21	100.0	
2024-12-31																																2500000.0		0.0	0.0				2900000.0																										-31000000.0							3000000.0	57000000.0	57000000.0		13000000.0							13000000.0																23000000.0			0.0		0.0	0.0	0.0				2192000000.0			0.0	32000000.0								0.0	863000000.0				0.0					-2400000.0				0.0								-13900000.0		0.0							-5300000.0	290400000.0	306600000.0	-16200000.0																		0.0													7202700000.0	1720400000.0	862800000.0	862800000.0	605700000.0	195800000.0	5482400000.0							0.0	24500000.0	31600000.0		2486100000.0	687000000.0	194400000.0			47400000.0	1799100000.0	94500000.0	702000000.0	6800000.0		803300000.0	312700000.0	3000000.0	4703500000.0		-1299500000.0	5939700000.0	363068000.0	274100000.0					188700000.0	85400000.0		14300000.0		201800000.0	-49700000.0					36300000.0	36300000.0					-190870.0		-4400000.0			107800000.0		0.35	0.3548	-0.0048	-1.3529	
2024-09-30																																																																																																																																																																																											7152000000.0	1513100000.0	439000000.0	439000000.0	810200000.0	204100000.0	5638900000.0								30900000.0	28900000.0		2507100000.0	733100000.0	174300000.0			52900000.0	1774000000.0	107700000.0	700700000.0	6800000.0		815200000.0	344800000.0		4632000000.0		-1370800000.0	5939000000.0	363068000.0	226200000.0					130200000.0	75100000.0		-23400000.0		-75200000.0	-49600000.0					36300000.0	36300000.0					-1304.0		1600000.0			57100000.0		0.44	0.2	0.24	120.0	
2024-06-30																																																																																																																																																																																											7043900000.0	1345200000.0	337200000.0	337200000.0	743600000.0	201800000.0	5698700000.0								31400000.0	31200000.0		2420500000.0	653200000.0	193600000.0			51200000.0	1767300000.0	103300000.0	699500000.0	6700000.0		809500000.0	301900000.0		4610900000.0		-1391200000.0	5938300000.0	362954000.0	162700000.0					128400000.0	75900000.0		-19400000.0		-72700000.0	-53200000.0					36300000.0	36300000.0					-2936559.0		1600000.0			-21400000.0		0.11	0.15	-0.04	-26.6667	
2024-03-31																																																																																																																																																																																											7080000000.0	1319500000.0	301100000.0	301100000.0	744900000.0	209500000.0	5760500000.0								30300000.0	33700000.0		2399000000.0	626000000.0	186200000.0			50200000.0	1773000000.0	101700000.0	698200000.0	6700000.0		806600000.0	300400000.0		4669000000.0		-1333000000.0	5938300000.0	364486000.0	61100000.0					124400000.0	86900000.0		-39300000.0		-86500000.0	-72700000.0					36500000.0	36500000.0					-21403959.0		1600000.0			-30800000.0		0.01	-0.06	0.07	116.6667	
2023-12-31																																																																																																																																																																																											7213100000.0	1390000000.0	399600000.0	399600000.0	711600000.0	200900000.0	5823100000.0							0.0	41300000.0	36600000.0		2440600000.0	624200000.0	198200000.0			52400000.0	1816400000.0	97900000.0	697000000.0	6700000.0		801600000.0	301000000.0		4760700000.0		-1269500000.0	5966500000.0	345489500.0	167300000.0					121300000.0	118800000.0		18700000.0		-70600000.0	-45500000.0					36400000.0	36400000.0							1800000.0			-51300000.0		-0.04	0.1	-0.14	-140.0	
