Metric	Value
52WeekChange	0.16102731
SandP52WeekChange	0.26099288
address1	1 North Waukegan Road
allTimeHigh	244.81
allTimeLow	33.33
ask	207.97
askSize	300
auditRisk	7
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	6062930
averageDailyVolume3Month	7115940
averageVolume	7115940
averageVolume10days	6062930
beta	0.364
bid	208.25
bidSize	700
boardRisk	4
bookValue	-1.85
city	North Chicago
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Robert A. Michael CPA', 'age': 55, 'title': 'CEO & Chairman of the Board', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 7416293, 'exercisedValue': 0, 'unexercisedValue': 38921088}, {'maxAge': 1, 'name': 'Mr. Scott T. Reents', 'age': 57, 'title': 'Executive VP & CFO', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3946913, 'exercisedValue': 0, 'unexercisedValue': 13317257}, {'maxAge': 1, 'name': 'Dr. Azita  Saleki-Gerhardt Ph.D.', 'age': 62, 'title': 'Executive VP & COO', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 4072891, 'exercisedValue': 6082652, 'unexercisedValue': 35551848}, {'maxAge': 1, 'name': 'Dr. Roopal B. Thakkar M.D.', 'age': 53, 'title': 'Executive VP of Research & Development and Chief Scientific Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 3555921, 'exercisedValue': 0, 'unexercisedValue': 4641851}, {'maxAge': 1, 'name': 'Mr. Jeffrey Ryan Stewart', 'age': 56, 'title': 'Executive VP & Chief Commercial Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 5003102, 'exercisedValue': 3353224, 'unexercisedValue': 19454704}, {'maxAge': 1, 'name': 'Ms. Linda  Ray', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elizabeth  Shea', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Perry C. Siatis', 'age': 50, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Demetris D. Crum', 'age': 44, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1981, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Wulff-Erik  von Borcke', 'title': 'Senior VP & President of Oncology', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	2
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	207.94
currentRatio	0.671
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	214.1
dayLow	207.75
discount_to_intrinsic_value	-906.41
displayName	AbbVie
dividendDate	1778803200
dividendRate	6.92
dividendYield	3.33
earningsCallTimestampEnd	1777467600
earningsCallTimestampStart	1777467600
earningsTimestamp	1777465800
earningsTimestampEnd	1777465800
earningsTimestampStart	1777465800
ebitda	29254000640
ebitdaMargins	0.47832
enterpriseToEbitda	14.728
enterpriseToRevenue	7.045
enterpriseValue	430858076160
epsCurrentYear	14.4648
epsForward	16.09295
epsTrailingTwelveMonths	2.37
eps_normalized_growth	-0.2089244926102023
esgPopulated	False
exDividendDate	1776211200
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	220.486
fiftyDayAverageChange	-12.54599
fiftyDayAverageChangePercent	-0.05690153
fiftyTwoWeekChangePercent	16.102732
fiftyTwoWeekHigh	244.81
fiftyTwoWeekHighChange	-36.869995
fiftyTwoWeekHighChangePercent	-0.15060657
fiftyTwoWeekLow	168.54
fiftyTwoWeekLowChange	39.40001
fiftyTwoWeekLowChangePercent	0.23377246
fiftyTwoWeekRange	168.54 - 244.81
financialCurrency	USD
firstTradeDateMilliseconds	1357137000000
fiveYearAvgDividendYield	3.65
floatShares	1765057035
forwardEps	16.09295
forwardPE	12.9211855
freeCashflow	18337748992
fullExchangeName	NYSE
fullTimeEmployees	57000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
graham_intrinsic_value	20.66
grossMargins	0.71620005
grossProfits	43803000832
hasPrePostMarketData	True
heldPercentInsiders	0.00117
heldPercentInstitutions	0.76403
impliedSharesOutstanding	1768762377
industry	Drug Manufacturers - General
industryDisp	Drug Manufacturers - General
industryKey	drug-manufacturers-general
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1768521600
lastDividendValue	1.73
lastFiscalYearEnd	1767139200
longBusinessSummary	AbbVie Inc., a research-based biopharmaceutical company, engages in the research and development, manufacturing, commercializing, and sale of medicines and therapies worldwide. The company offers Skyrizi to treat autoimmune diseases; Rinvoq to treat inflammatory diseases; Imbruvica for the treatment of adult patients with blood cancers; Venclexta to treat blood cancers; Elahere to treat various cancer; and Epkinly to treat lymphoma; and Emrelis for the treatment of lung cancer. It also provides facial injectables, plastics and regenerative medicine, body contouring, and skincare products; botox Cosmetic for the treatment of glabellar lines, crow's feet, forehead lines, and platysma bands; Juvederm Collection to treat volume loss in the temples, undereye, cheeks, chin, lips and lower face; Vraylar to treat schizophrenia, bipolar disorder, and depressive disorder; Duodopa to treat Parkinson's disease; Ubrelvy to treat migraine; Qulipta for episodic and chronic migraine; and Vyalev for the treatment of motor fluctuations, as well as Botox Therapeutic to treat chronic migraine, overactive bladder, spasticity, cervical dystonia, and other conditions. In addition, the company offers Ozurdex for visual impairment; Lumigan/Ganfort and Alphagan/Combigan for the reduction of elevated intraocular pressure in patients with open angle glaucoma or ocular hypertension; and other eye care products, including Refresh/Optive, Xen, Durysta, and Restasis. Further, it provides Mavyret to treat chronic hepatitis C virus genotype 1-6 infection; Creon, a pancreatic enzyme therapy; and Linzess/Constella to treat irritable bowel syndrome with constipation and chronic idiopathic constipation. The company was incorporated in 2012 and is headquartered in North Chicago, Illinois.
longName	AbbVie Inc.
market	us_market
marketCap	367796453376
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_141885706
mostRecentQuarter	1767139200
netIncomeToCommon	4185999872
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	367796448673
numberOfAnalystOpinions	29
open	213.55
operatingCashflow	19029999616
operatingMargins	0.34108
overallRisk	7
payoutRatio	2.7679
pegRatio	0.538
phone	847 932 7900
postMarketChange	0.2599945
postMarketChangePercent	0.12503342
postMarketPrice	208.2
postMarketTime	1775865571
previousClose	212.4
priceEpsCurrentYear	14.375587
priceHint	2
priceToBook	-112.4
priceToSalesTrailing12Months	6.013676
profitMargins	0.0691
quickRatio	0.412
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.83871
region	US
regularMarketChange	-4.45999
regularMarketChangePercent	-2.09981
regularMarketDayHigh	214.1
regularMarketDayLow	207.75
regularMarketDayRange	207.75 - 214.1
regularMarketOpen	213.55
regularMarketPreviousClose	212.4
regularMarketPrice	207.94
regularMarketTime	1775851255
regularMarketVolume	3026750
returnOnAssets	0.09807
returnOnEquity	62.25
revenueGrowth	0.1
revenuePerShare	34.573
sector	Healthcare
sectorDisp	Healthcare
sectorKey	healthcare
shareHolderRightsRisk	9
sharesOutstanding	1768762377
sharesPercentSharesOut	0.014199999
sharesShort	25110220
sharesShortPreviousMonthDate	1770940800
sharesShortPriorMonth	22876092
shortName	AbbVie Inc.
shortPercentOfFloat	0.015800001
shortRatio	3.87
sourceInterval	15
state	IL
symbol	ABBV
targetHighPrice	299.0
targetLowPrice	184.0
targetMeanPrice	248.7931
targetMedianPrice	245.0
totalCash	5256999936
totalCashPerShare	2.973
totalDebt	68400001024
totalRevenue	61160001536
tradeable	False
trailingAnnualDividendRate	6.65
trailingAnnualDividendYield	0.031308852
trailingEps	2.37
trailingPE	87.7384
trailingPegRatio	0.4928
triggerable	True
twoHundredDayAverage	216.7615
twoHundredDayAverageChange	-8.821503
twoHundredDayAverageChangePercent	-0.040696815
typeDisp	Equity
volume	3026750
website	https://www.abbvie.com
zip	60064-6400
