Date	Source	Sentiment	Headline	Summary	URL
2026-03-26	Google	0.467	Belize Ends 2025 Strong: Q4 GDP Up 4.7% - Greater Belize Media		https://news.google.com/rss/articles/CBMid0FVX3lxTE9mblVEQk9OV2JaWEVGWU9JUmI0MEpITXBHQVZSZ0c4a19zRjluVEtaUHhQdTZkTnFYSjZsN1VfN0R5V2NIa2Ffb2lEdWpQVmZ6X21IV2lJTzZ2VVlBWG9Wa1c1bXhMQ3FvTHBoZlVMTTRuTHd4NDBz?oc=5
2026-03-26	Google	0.45	The Best Metric to Reverse the Curse: A 3% Deficit-to-GDP Path to Fiscal Sustainability - Bipartisan Policy Center		https://news.google.com/rss/articles/CBMizAFBVV95cUxPRmd5eVZTclljWlk1RV9jcnQ2Tlh1cm8zQlduaWo3ekJpY3BVcENuVmxwMF9QMVpPUjFYeS1jNFVWZVRCemtqZGpvWFllMlhzOVpxcWJyb25GaEVvTUZ3bVZpOFdEek54bnN6SUl5SUZxUWNGVEI3WkIxNUdoSHVoOGJpNGxTeDgyb0pCVHhMZFpzREZ4UzFIT1FmNExVMzlJUWJEc1lic3p6RWhrT2ZSekwtOV9jZnVMSEJFdU1fT3RxVWF0cE1HdTJFREQ?oc=5
2026-03-26	Google	0.433	Phoenix Ranks 19th For Women-Owned Businesses, Strong GDP Growth - Hoodline		https://news.google.com/rss/articles/CBMinwFBVV95cUxQYVF1akVJSldDbEItNjhHZUQwNVB4N3lmcHdvZ0hRR05oaVNPOFdlcldzTmVvNE1fc3RUVWZGak5lRTN3aG81V09COU82UlNLYTlZbVV1RU00cDdzakZoQTVKZFFKLUJiUmZtbFZPYnpKajVfRTh3TTZXUWpCaGRCUy1rdzFMZWJtWXBaNXp5VTlGUEdwRmFtamNUQ2Z6ems?oc=5
2026-03-26	Google	0.4	Dutch Q4 GDP Growth Confirmed at 0.5% - TradingView		https://news.google.com/rss/articles/CBMikAFBVV95cUxOQmRVOGJvVWh6TGdySWdhdi02WElkSG4tVGM0RVdRcmhyLWJ2ZFQzZ2tGU1NMU21yTV9kbi1zd29hbEVhRTRDaEJiVV85ZUp4Q1g5dzlwTENXTzV6czZ5U2YtcWtKMDJGUXgwZmc3X1FWRHoyb0pNQTUyM1VKT01kTjgwazFHWlZ1QjVoaVRRYmY?oc=5
2026-03-26	Google	0.4	Spain GDP Growth Confirmed at 0.8% in Q4 - TradingView		https://news.google.com/rss/articles/CBMilAFBVV95cUxQSHJWb1YySENseEhMSFQzNDROc1VVQ3hnWHR5Um5pQ0lNTkg2VnF1VkZPXzBkdV9BTjhsSFJicEM2XzBwQTVEcllfWUR4N0hCSUNUY3RHWGVjNXUtemtGY1dnQ0c1cmhCa1MyckF1X2dtcUNrOE1xaVpmdTI4X1UzOVRoWDNuT0ZoQVhOLW05MGZ2aklE?oc=5
2026-03-26	Google	0.3	European NATO defense spending rose by almost 20% in 2025 - DW.com		https://news.google.com/rss/articles/CBMikwFBVV95cUxOX1owM1lEYkdnVEg3Zmo4NDJTem9WUldNRjl0OERubUdaR3RfaVcyNEwxUjFJTW0tcTRjMndGSDlFYjNNSlNlbE1kMTFhQm5FV2N6aThESWMyOU9QVFR4Y19RSVZpNXdlTzQ5U05RMkxwTWNXem9ndFJIRWtpR2dQa0xUaVpYM1c0eTBvS0ZVaE52MjTSAZMBQVVfeXFMT1V0bDZNeU5TQWFieUVMVXZaTmtGbjdHS1hIdHJXUjBsWFZScEVNOUJtLTNMQmhTa1JKTzJNLUE2b3NqaWlheXRZOV9qUmZHd09NbmdIT3BFNXRDeEFKc1N6UjBoZXQ0bThJcXVQQV9XUmhQWWtneTBmNEcyRVkxdVlNdUNVbFg0RUthaE9xOTFqZVpr?oc=5
2026-03-26	Google	0.25	Canada Spends 2% of GDP on Defense For First Time in Decades - Bloomberg.com		https://news.google.com/rss/articles/CBMirwFBVV95cUxPN0ZCeS1VblB0VU4zbUpoV1hvbXdDY3FOSUpNNElxNFBxblpVWlptUGVCRW54anNLX2c2V0xTWjE5UjBUYTVTdDJ6NG96U1VpOHBVZEk3Z09uM1R3cXNQSXpiOUk3Y2N5NkpLS0t4OUtDcFpOYWdJeGVhTFM3V3F0ZS1wVEtsR1ZldGZqeC1VLURhcTJLZGxNdXA2djNkbHYzM183N1Z1VXhOdWIybmpV?oc=5
2026-03-26	Google	0.25	For the first time, all NATO members reached 2% of GDP on defense - Наша Ніва		https://news.google.com/rss/articles/CBMiRkFVX3lxTFBrbUh3ZkpmbjBsMGVWRlZwZjVlRHBTNkdSRk9sRXlWRDJzaDZQMGpPTHFrdjhUUDcwMzNXb0NFVG1TSHF0VXfSAUtBVV95cUxPMUdRZDN3ZlBXQWtnRlI0MkpoSTEwSkdKMTBadEVXdkdfdHFZc0Fjb1Jyc19wWmMzQmFwUjRzS1Rxd0M3d2F0NU5Ebk0?oc=5
2026-03-26	Google	0.2	Spanish GDP growth in Q4 confirmed at 0.8% - breakingthenews.net		https://news.google.com/rss/articles/CBMieEFVX3lxTE8zLTBFTnpyRnJDd3dUb3dvdkZHSkF1WHVjS3VEYW1wVnJMNXBEREQ1d2hYWmxXMVp4WjZ2VFdEWjl3NmpXbEw1MFlyTjVNTzhvR1YtaTlZeDZhRXJaUEVIS1FkRFZfTzBWNkxkTF91TjZES0NtZGdRZQ?oc=5
2026-03-26	Google	0.136	LIVE NOW: House Budget Committee Holds Hearing on 3 Percent Deficit-to-GDP Target - ntd.com		https://news.google.com/rss/articles/CBMiswFBVV95cUxQSm9pRUtkQlZqRHhMMFUwZlBqVTRQN2VubkMxNmZuRmJUQWN5X0lQSTRkcGw5RUFCSm01eTBqRVdMRkZpUXZIb1RfZ2pMd09mUXc0MTBBbjl4NTZYUWVTNXVDMGVXTUxRWmtFMzV4QmhFaTV5NTVmMFlpaHdUSk9lT0hXRFkwN3ktM3FhRWw1TjJSVy1ETXR5OUdUTTBmYzZrSl8wV3dSZHRSNHF1WS1FVzhvWQ?oc=5
