Metric	Value
52WeekChange	-0.038031578
SandP52WeekChange	0.3003528
address1	1725 3rd Street
allTimeHigh	101.99
allTimeLow	13.71
ask	76.99
askSize	400
auditRisk	2
averageAnalystRating	1.5 - Buy
averageDailyVolume10Day	17612260
averageDailyVolume3Month	17667845
averageVolume	17667845
averageVolume10days	17612260
beta	1.158
bid	76.73
bidSize	100
boardRisk	4
bookValue	13.077
city	San Francisco
