Metric	Value
allTimeHigh	64.77
allTimeLow	3.7
ask	29.89
askSize	44800
averageDailyVolume10Day	5981040
averageDailyVolume3Month	6596082
averageVolume	6596082
averageVolume10days	5981040
beta3Year	1.03
bid	29.85
bidSize	124700
category	Large Blend
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	29.92
dayLow	29.82
dividendYield	1.02
epsTrailingTwelveMonths	1.201959
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	29.3654
fiftyDayAverageChange	0.4946003
fiftyDayAverageChangePercent	0.016842961
fiftyTwoWeekChangePercent	16.102684
fiftyTwoWeekHigh	30.15
fiftyTwoWeekHighChange	-0.289999
fiftyTwoWeekHighChangePercent	-0.009618541
fiftyTwoWeekLow	24.28
fiftyTwoWeekLowChange	5.58
fiftyTwoWeekLowChangePercent	0.22981878
fiftyTwoWeekRange	24.28 - 30.15
firstTradeDateMilliseconds	1257258600000
fiveYearAverageReturn	0.1274406
fullExchangeName	NYSEArca
fulldayChange	0.03999901
fulldayChangePercent	0.13400003
fulldayPrice	29.87
fundFamily	Schwab ETFs
fundInceptionDate	1257206400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	To pursue its goal, the fund generally invests in stocks that are included in the index. The index includes the largest 2,500 publicly traded U.S. companies for which pricing information is readily available. The fund will invest at least 90% of its net assets in these stocks. It may invest up to 10% of its net assets in securities not included in the index.
longName	Schwab U.S. Broad Market ETF
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_79112200
navPrice	29.84
netAssets	44611326000.0
netExpenseRatio	0.03
open	29.9
phone	1-800-435-4000
postMarketChange	0.010000229
postMarketChangePercent	0.033490386
postMarketPrice	29.87
postMarketTime	1790121116
previousClose	29.85
priceHint	2
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	0.0100002
regularMarketChangePercent	0.0335016
regularMarketDayHigh	29.92
regularMarketDayLow	29.82
regularMarketDayRange	29.82 - 29.92
regularMarketOpen	29.9
regularMarketPreviousClose	29.85
regularMarketPrice	29.86
regularMarketTime	1790107200
regularMarketVolume	7168509
shortName	Schwab U.S. Broad Market ETF
sourceInterval	15
symbol	SCHB
threeYearAverageReturn	0.2266655
totalAssets	44611325952
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	24.842777
trailingPegRatio	None
trailingThreeMonthNavReturns	1.77806
trailingThreeMonthReturns	1.77806
triggerable	True
twoHundredDayAverage	27.6702
twoHundredDayAverageChange	2.1898003
twoHundredDayAverageChangePercent	0.0791393
typeDisp	ETF
volume	7168509
yield	0.010199999
ytdReturn	13.45584
